GENE	COVERAGE	STRAIN	GROUP
G232_02294	0.7027	Rstd	R
G232_02294	0.1678	SM102	S
G232_02294	0.6922	SM104	S
G232_02294	0.6420	SM105	S
G232_02294	0.7739	SM108	S
G232_02294	0.7522	SM109	S
G232_02294	1.1506	SM11	S
G232_02294	0.3709	SM122	S
G232_02294	0.4175	SM13	S
G232_02294	0.1532	SM14	S
G232_02294	0.9342	SM18	S
G232_02294	0.3947	SM24	S
G232_02294	0.3355	SM27	S
G232_02294	0.5643	SM28	S
G232_02294	0.9240	SM29	S
G232_02294	0.8571	SM35	S
G232_02294	0.2335	SM36	S
G232_02294	0.4313	SM42	S
G232_02294	0.2909	SM48	S
G232_02294	1.2773	SM57	S
G232_02294	0.9071	SM66	S
G232_02294	0.7013	SM67	S
G232_02294	0.1823	SM72	S
G232_02294	1.4532	SM74	S
G232_02294	0.5393	SM84	S
G232_02294	0.5408	SM9	S
G232_02294	0.4588	SM91	S
