GENE	COVERAGE	STRAIN	GROUP
G232_00646	0.2190	Rstd	R
G232_00646	0.1119	SM102	S
G232_00646	0.4556	SM104	S
G232_00646	0.5447	SM105	S
G232_00646	0.5290	SM108	S
G232_00646	0.0000	SM109	S
G232_00646	0.1988	SM11	S
G232_00646	0.8477	SM122	S
G232_00646	0.0194	SM13	S
G232_00646	0.2204	SM14	S
G232_00646	0.2984	SM18	S
G232_00646	0.1447	SM24	S
G232_00646	0.2739	SM27	S
G232_00646	0.2607	SM28	S
G232_00646	0.5556	SM29	S
G232_00646	0.2381	SM35	S
G232_00646	0.0000	SM36	S
G232_00646	0.3856	SM42	S
G232_00646	0.0788	SM48	S
G232_00646	0.2773	SM57	S
G232_00646	0.1974	SM66	S
G232_00646	0.3766	SM67	S
G232_00646	0.0788	SM72	S
G232_00646	0.1511	SM74	S
G232_00646	0.4119	SM84	S
G232_00646	0.1408	SM9	S
G232_00646	0.2622	SM91	S
