GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07275	7.22	0.00	5.07	1.52	2.71	1.12	1.65	0.67	2.60	0.76	9.45	0.72	2.18	1.19	1.05	1.07	0.00	3.79	0.48	0.64	4.23	2.24	0.47	1.94	8.07	2.43	5.18
G232_07276	9.85	0.06	5.98	2.16	4.39	2.09	0.82	0.98	5.00	2.35	10.07	1.51	4.10	2.51	4.32	0.96	0.12	4.64	0.98	0.55	6.90	2.31	0.03	1.13	11.29	5.23	8.83
G232_07277	8.42	1.11	6.51	1.54	3.83	1.45	1.05	1.44	3.36	2.74	8.78	2.09	2.38	1.82	3.68	1.08	2.21	3.82	1.47	0.41	4.48	2.62	2.16	0.53	12.98	3.88	8.34
G232_07278	11.86	0.90	6.31	2.36	3.67	2.02	1.54	1.74	4.97	3.30	10.63	2.19	2.71	2.86	3.25	1.76	2.78	3.56	0.62	0.51	6.40	2.68	1.80	2.54	9.28	4.52	8.19
G232_07279	8.05	0.89	4.88	1.70	3.81	1.24	1.14	0.84	3.81	2.24	9.55	1.55	2.82	2.43	6.76	0.72	1.51	3.98	1.28	0.44	4.69	2.49	1.19	0.81	11.54	4.56	8.73
G232_07280	7.18	0.31	4.53	1.16	4.32	1.54	0.66	1.36	4.11	2.23	11.42	1.80	3.73	2.06	4.52	0.70	0.41	6.10	1.72	0.68	5.38	1.77	0.40	0.67	11.76	4.76	9.52
G232_07281	8.42	0.27	5.77	1.45	3.72	1.77	1.20	1.21	3.27	1.96	11.47	1.64	3.47	2.53	4.25	0.72	0.09	4.81	1.22	0.96	4.29	2.62	0.31	0.40	9.50	4.14	9.68
G232_07282	9.25	0.65	6.46	2.29	4.49	1.92	0.99	1.42	4.43	3.06	11.30	2.26	4.30	2.56	3.95	0.92	1.09	4.61	1.39	0.85	6.67	2.89	0.91	0.86	11.29	5.47	8.58
G232_07283	6.60	7.03	5.11	1.22	3.07	3.63	2.21	2.49	3.92	12.57	12.99	1.21	2.58	2.31	7.03	0.33	11.72	5.82	2.53	1.22	6.94	3.31	12.23	0.32	11.53	7.54	10.69
G232_07284	9.68	0.37	6.77	1.65	5.21	1.96	1.45	1.79	3.29	2.62	12.05	0.86	2.69	2.29	3.14	0.74	0.76	4.31	0.92	1.14	6.66	2.73	0.49	1.37	9.14	3.19	7.03
G232_07285	11.66	7.87	4.18	1.67	6.65	4.40	3.76	0.97	5.62	17.73	9.60	1.90	3.73	4.01	2.74	0.49	23.53	5.34	2.29	2.01	6.48	1.54	17.51	1.76	10.40	4.29	12.15
G232_07286	9.13	0.52	6.18	2.19	4.17	1.72	1.10	1.39	4.38	2.89	10.48	1.87	3.86	2.83	3.58	1.03	1.22	4.78	1.30	1.02	6.32	2.70	0.84	1.06	10.95	4.54	9.70
G232_07287	9.41	1.40	5.88	2.09	5.14	1.20	1.04	1.35	4.78	5.10	12.69	1.53	3.63	2.85	5.29	0.53	1.68	5.95	1.00	0.58	6.09	2.97	1.30	0.91	11.54	6.02	10.59
G232_07288	7.77	7.37	2.36	0.98	5.75	1.97	1.39	0.54	4.63	13.65	8.98	1.54	3.01	1.23	3.08	1.43	7.57	4.22	2.45	0.84	5.07	2.93	7.03	0.58	8.41	4.31	9.12
G232_07289	8.00	0.94	5.16	1.81	3.17	2.19	1.70	0.99	5.29	4.06	10.74	1.43	3.68	2.31	4.38	1.05	2.93	4.28	1.58	0.84	5.01	2.53	2.01	0.70	11.32	5.60	9.45
G232_07290	10.46	1.22	6.81	2.32	3.59	1.49	1.51	1.45	4.32	4.78	11.55	1.66	4.03	2.58	4.32	0.77	2.94	5.62	1.53	0.63	5.75	2.37	2.61	0.91	11.64	5.27	8.83
G232_07291	7.29	10.08	7.55	2.19	2.81	2.92	1.65	1.67	3.51	14.60	10.08	1.58	4.54	2.35	4.72	0.66	20.71	6.63	2.48	1.04	3.06	3.35	15.10	0.51	11.61	4.57	9.61
G232_07292	9.15	1.17	6.82	1.89	4.29	1.58	1.22	1.82	4.45	4.52	10.57	2.69	4.70	1.43	2.48	0.89	2.83	5.94	1.13	2.04	5.64	4.86	1.88	1.14	12.95	4.88	7.77
G232_07293	7.86	0.61	7.00	1.42	4.02	1.90	1.31	1.09	4.83	3.35	10.33	2.51	4.36	3.15	4.11	1.00	1.34	4.39	1.95	1.26	6.28	2.47	0.94	0.94	11.46	5.46	9.37
G232_07294	8.26	0.05	5.02	2.73	3.95	1.13	0.64	1.01	5.39	2.53	9.03	1.74	4.72	3.59	2.69	0.51	0.05	4.24	2.40	0.31	5.73	2.95	0.10	1.02	12.17	5.71	9.81
G232_07295	10.05	0.00	4.84	1.73	3.64	1.39	1.07	0.62	4.76	1.94	12.03	1.28	6.84	3.91	3.84	0.70	0.00	7.15	1.62	1.03	5.36	1.81	0.03	1.34	10.08	7.19	11.42
G232_07296	8.87	0.00	6.01	2.11	3.90	0.85	1.25	1.30	4.19	2.15	9.14	1.48	4.16	1.18	0.10	1.12	0.30	4.92	1.73	1.41	4.79	2.88	0.06	0.77	12.50	3.61	9.17
G232_07297	8.08	5.76	6.21	1.36	5.32	2.19	3.07	0.96	3.17	12.63	10.25	2.19	3.77	3.17	2.19	1.25	15.38	5.26	1.44	2.17	5.32	2.33	10.94	1.47	8.10	6.20	9.92
G232_07298	6.48	0.47	6.27	1.64	3.55	0.92	1.05	1.02	1.93	1.79	7.83	1.37	2.67	2.16	4.25	0.73	0.39	3.66	1.46	0.22	4.96	3.08	0.69	0.69	11.21	5.00	8.05
G232_07299	8.77	1.16	6.34	1.73	4.40	1.73	1.12	1.32	4.53	2.34	9.78	1.77	3.22	2.03	3.75	0.69	2.27	3.92	1.34	1.44	6.76	2.68	1.98	0.93	9.71	4.79	9.05
