GENE	COVERAGE	STRAIN	GROUP
G232_07046	0.6432	Rstd	R
G232_07046	1.0839	SM102	S
G232_07046	0.7460	SM104	S
G232_07046	0.3424	SM105	S
G232_07046	0.8320	SM108	S
G232_07046	0.7000	SM109	S
G232_07046	0.9096	SM11	S
G232_07046	1.1192	SM122	S
G232_07046	0.5612	SM13	S
G232_07046	1.1882	SM14	S
G232_07046	1.3410	SM18	S
G232_07046	0.5877	SM24	S
G232_07046	0.5711	SM27	S
G232_07046	0.9643	SM28	S
G232_07046	0.8567	SM29	S
G232_07046	1.1048	SM35	S
G232_07046	1.2840	SM36	S
G232_07046	0.6673	SM42	S
G232_07046	0.7091	SM48	S
G232_07046	1.1176	SM57	S
G232_07046	0.6697	SM66	S
G232_07046	0.8929	SM67	S
G232_07046	1.2857	SM72	S
G232_07046	1.1799	SM74	S
G232_07046	0.6598	SM84	S
G232_07046	0.6096	SM9	S
G232_07046	0.6510	SM91	S
G232_07047	0.8930	Rstd	R
G232_07047	1.0559	SM102	S
G232_07047	0.8737	SM104	S
G232_07047	0.5642	SM105	S
G232_07047	0.7427	SM108	S
G232_07047	0.6435	SM109	S
G232_07047	0.7470	SM11	S
G232_07047	0.8013	SM122	S
G232_07047	0.7864	SM13	S
G232_07047	0.8387	SM14	S
G232_07047	1.2875	SM18	S
G232_07047	0.9342	SM24	S
G232_07047	0.8259	SM27	S
G232_07047	0.9000	SM28	S
G232_07047	0.9825	SM29	S
G232_07047	0.8286	SM35	S
G232_07047	0.7237	SM36	S
G232_07047	0.8204	SM42	S
G232_07047	0.7758	SM48	S
G232_07047	0.8739	SM57	S
G232_07047	0.6206	SM66	S
G232_07047	0.7078	SM67	S
G232_07047	0.7586	SM72	S
G232_07047	0.5252	SM74	S
G232_07047	0.8596	SM84	S
G232_07047	0.7824	SM9	S
G232_07047	0.8893	SM91	S
G232_07048	0.6888	Rstd	R
G232_07048	0.7273	SM102	S
G232_07048	0.8212	SM104	S
G232_07048	0.5370	SM105	S
G232_07048	0.6929	SM108	S
G232_07048	0.6696	SM109	S
G232_07048	0.6687	SM11	S
G232_07048	0.8940	SM122	S
G232_07048	0.8757	SM13	S
G232_07048	0.5484	SM14	S
G232_07048	1.2290	SM18	S
G232_07048	0.7061	SM24	S
G232_07048	0.9108	SM27	S
G232_07048	0.9750	SM28	S
G232_07048	1.2749	SM29	S
G232_07048	1.0381	SM35	S
G232_07048	0.6965	SM36	S
G232_07048	0.7077	SM42	S
G232_07048	0.6182	SM48	S
G232_07048	0.6471	SM57	S
G232_07048	0.5871	SM66	S
G232_07048	0.7662	SM67	S
G232_07048	0.6059	SM72	S
G232_07048	0.4964	SM74	S
G232_07048	0.9329	SM84	S
G232_07048	0.7296	SM9	S
G232_07048	0.8778	SM91	S
