GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_09484	0.6531	1.4266	0.5376	0.5914	0.7220	0.7261	0.6566	0.5762	0.8971	1.5188	1.4336	0.5614	0.5839	0.7929	0.4298	0.8571	1.2646	0.7658	0.8424	0.5546	0.5523	0.7013	1.5862	0.8201	0.8162	0.7648	0.6386
G232_09485	0.6075	0.3077	0.6841	0.8444	0.9564	0.7261	0.8072	0.5430	0.7922	0.3495	1.1608	0.8816	0.7155	0.8036	0.6287	0.5143	0.1440	0.8644	0.7212	0.1513	0.7613	0.8247	0.2611	0.4317	0.9397	0.8192	0.8025
G232_09486	0.9822	1.4126	0.9758	0.7082	0.7573	0.9696	0.8494	0.6291	0.6874	1.0672	1.1827	0.5263	0.5499	0.9929	1.0965	1.0571	1.6770	0.9525	0.8788	1.0756	0.8684	0.7045	1.2217	1.0216	0.6392	0.6640	0.7555
G232_09487	0.8494	0.4825	0.9328	0.8949	0.7531	0.5304	0.5181	0.8477	0.7417	1.2957	1.1583	0.5307	0.6115	0.5464	1.3450	0.9714	0.7899	0.5810	1.1030	0.6134	0.6684	0.9253	0.9458	0.5971	0.9077	0.7456	0.9150
G232_09488	0.9395	0.0280	1.1411	0.5136	0.9813	0.5565	0.5422	1.3377	0.7592	0.6962	1.0658	0.9561	0.8556	0.9750	0.7632	0.5143	0.0000	0.8785	1.2061	1.5546	0.8426	0.9221	0.0197	0.7554	0.9260	0.8944	0.9345
G232_09489	0.6343	1.1399	1.0148	0.7782	0.6909	1.1652	0.7048	0.6093	0.6621	1.3656	1.3301	0.7456	0.6773	0.7500	0.6491	0.8381	1.4358	0.5563	0.8970	0.8739	0.9858	0.6818	1.7635	0.9137	0.7124	0.5728	0.6218
G232_09490	0.5223	0.2308	1.0403	0.3930	0.7199	0.7217	0.7470	0.7682	0.4932	0.7419	1.5274	1.0482	0.5329	1.2107	1.1433	0.2000	0.7510	0.7553	2.4182	0.5042	0.8310	0.9091	0.9901	1.4317	0.7887	0.5632	0.7795
G232_09491	0.8979	2.6084	0.7876	0.7432	0.8610	1.2348	0.9639	1.0596	0.5786	2.3414	1.3167	0.9693	0.5096	0.5000	1.2193	1.3238	3.5992	0.7412	0.8242	0.5210	0.6477	0.4968	3.6847	0.8489	0.8101	0.6960	0.6891
G232_09492	0.9604	0.2028	0.9516	0.6304	0.8589	0.5304	0.9157	0.6689	0.5301	0.6640	1.2387	0.4737	0.5414	1.0036	1.0409	0.7048	0.2607	0.5387	0.4121	0.8487	0.6955	0.8636	0.3153	0.3669	0.8421	0.6400	0.9770
G232_09493	1.0139	0.1608	0.7890	0.7315	0.9232	0.5478	0.6566	1.1722	0.7942	0.5833	1.2704	0.8553	0.9278	0.7786	1.1257	0.6857	0.1128	0.8081	0.8242	0.8319	0.9406	0.8896	0.1232	0.4317	0.7826	0.8512	0.8105
G232_09494	0.8662	0.9860	0.6183	0.8366	0.6162	0.8783	0.8916	0.9073	0.9223	1.0403	1.1620	0.9123	0.8153	0.8536	1.1550	0.6571	1.4163	0.9701	1.0242	0.5882	0.9806	0.9935	1.1232	0.7914	0.8642	0.8400	0.8813
G232_09495	0.8523	0.5455	0.7809	0.8366	0.4647	0.5696	0.6446	0.7285	0.9961	0.9382	1.4166	0.8904	0.8938	0.9214	1.3450	0.4952	0.5331	0.7201	0.9212	1.0000	0.8116	0.6948	0.6207	0.6763	0.8902	0.7856	0.9982
G232_09496	0.8186	1.5175	0.8132	0.7938	0.7407	0.8261	0.7410	0.8808	0.7864	1.0242	1.3800	0.6096	0.6433	0.8857	1.3860	0.9143	1.6770	0.8944	0.5030	0.5294	0.8800	0.5649	1.8916	0.7122	0.8932	0.7984	0.8335
G232_09497	1.0139	0.5035	0.9113	0.6576	0.9108	0.6478	1.0602	0.8808	0.8000	0.5081	1.3252	0.8289	0.8365	1.0500	0.9415	0.6000	0.4008	0.8504	1.0667	1.4370	0.8039	0.7922	0.2020	0.8705	1.2059	0.8768	0.8353
