GENE	COVERAGE	STRAIN	GROUP
G232_02331	0.6571	Rstd	R
G232_02331	6.6573	SM102	S
G232_02331	0.7809	SM104	S
G232_02331	0.8949	SM105	S
G232_02331	0.9149	SM108	S
G232_02331	1.9739	SM109	S
G232_02331	0.8133	SM11	S
G232_02331	0.9139	SM122	S
G232_02331	0.4951	SM13	S
G232_02331	4.8414	SM14	S
G232_02331	0.0000	SM18	S
G232_02331	1.0263	SM24	S
G232_02331	0.6369	SM27	S
G232_02331	0.6357	SM28	S
G232_02331	0.5263	SM29	S
G232_02331	1.6476	SM35	S
G232_02331	9.4436	SM36	S
G232_02331	1.0915	SM42	S
G232_02331	2.0424	SM48	S
G232_02331	0.9916	SM57	S
G232_02331	1.0632	SM66	S
G232_02331	0.7305	SM67	S
G232_02331	7.1281	SM72	S
G232_02331	0.8129	SM74	S
G232_02331	0.9474	SM84	S
G232_02331	0.8192	SM9	S
G232_02331	0.9947	SM91	S
G232_02332	0.9495	Rstd	R
G232_02332	0.3007	SM102	S
G232_02332	0.6290	SM104	S
G232_02332	1.0078	SM105	S
G232_02332	1.1245	SM108	S
G232_02332	0.8826	SM109	S
G232_02332	1.1386	SM11	S
G232_02332	0.6093	SM122	S
G232_02332	1.1573	SM13	S
G232_02332	0.6774	SM14	S
G232_02332	1.2716	SM18	S
G232_02332	0.7675	SM24	S
G232_02332	1.0531	SM27	S
G232_02332	0.9857	SM28	S
G232_02332	1.2807	SM29	S
G232_02332	1.4381	SM35	S
G232_02332	0.2140	SM36	S
G232_02332	1.1285	SM42	S
G232_02332	1.1515	SM48	S
G232_02332	0.5294	SM57	S
G232_02332	0.7226	SM66	S
G232_02332	0.9091	SM67	S
G232_02332	0.1527	SM72	S
G232_02332	0.7986	SM74	S
G232_02332	0.7902	SM84	S
G232_02332	1.0688	SM9	S
G232_02332	0.9734	SM91	S
G232_02333	0.6343	Rstd	R
G232_02333	1.8951	SM102	S
G232_02333	0.8427	SM104	S
G232_02333	0.4669	SM105	S
G232_02333	0.7199	SM108	S
G232_02333	0.8957	SM109	S
G232_02333	1.2892	SM11	S
G232_02333	0.7351	SM122	S
G232_02333	0.8621	SM13	S
G232_02333	1.4866	SM14	S
G232_02333	1.3203	SM18	S
G232_02333	0.6491	SM24	S
G232_02333	0.7495	SM27	S
G232_02333	0.7964	SM28	S
G232_02333	1.2281	SM29	S
G232_02333	0.9048	SM35	S
G232_02333	2.1284	SM36	S
G232_02333	0.8926	SM42	S
G232_02333	0.9879	SM48	S
G232_02333	0.6303	SM57	S
G232_02333	0.8232	SM66	S
G232_02333	0.7727	SM67	S
