GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05697	10.36	0.58	6.50	1.84	4.25	2.20	2.49	1.66	4.89	4.08	9.31	2.28	2.86	1.80	4.48	0.77	2.51	4.90	1.68	1.47	5.70	1.81	1.96	0.86	11.73	5.74	8.96
G232_05698	7.77	2.92	5.32	1.46	2.77	2.77	2.09	1.30	4.07	8.22	13.90	2.97	4.27	3.32	4.09	1.27	6.03	7.38	0.58	0.74	5.60	1.30	3.75	0.85	11.15	6.28	9.27
G232_05699	6.96	0.66	4.75	1.57	4.61	1.30	0.94	2.04	4.51	2.95	10.49	2.05	3.10	1.92	1.03	0.83	1.74	4.31	0.51	0.16	5.88	2.36	1.55	0.73	11.55	4.08	12.19
G232_05700	8.92	0.68	7.17	2.20	4.34	1.99	1.37	1.60	3.75	1.77	9.07	1.35	2.98	2.19	3.54	1.04	0.78	4.95	1.67	0.87	6.53	3.04	1.01	0.94	10.22	3.61	9.20
G232_05701	10.83	5.58	6.58	2.19	4.56	2.98	1.96	1.45	4.52	9.54	10.07	2.03	3.31	3.19	4.29	1.01	12.26	5.14	2.39	1.52	7.04	2.41	9.45	0.85	12.83	5.56	10.82
G232_05702	8.94	0.12	6.60	1.26	5.55	1.94	1.67	1.17	3.83	1.94	7.64	1.60	2.30	3.34	4.07	1.35	0.16	3.70	1.09	0.77	7.28	2.84	0.22	1.00	9.62	5.08	7.35
G232_05703	9.52	2.29	6.18	2.19	4.03	1.97	1.61	1.36	3.85	3.96	11.95	1.43	3.58	2.42	5.09	1.13	6.01	5.82	1.12	1.05	5.59	2.03	3.40	1.29	12.57	3.78	8.28
G232_05704	7.21	0.30	6.85	2.08	4.03	2.41	0.96	1.15	3.49	2.17	9.61	1.48	3.66	2.72	4.47	0.58	0.41	4.96	1.55	0.59	7.55	2.35	0.39	0.91	11.00	4.23	9.12
G232_05705	8.38	0.79	6.69	2.57	3.97	1.77	1.46	0.90	3.66	1.72	10.31	1.60	3.66	2.27	3.35	1.14	0.99	4.22	1.62	1.21	6.70	2.37	0.76	1.00	10.71	5.02	8.64
G232_05706	8.75	0.23	6.68	3.51	3.42	1.84	2.64	2.28	4.52	2.29	7.83	1.88	4.28	2.48	3.36	0.35	0.19	5.06	1.01	0.55	6.10	3.41	0.28	1.28	10.24	3.97	10.14
G232_05707	7.32	0.11	6.31	1.15	1.95	1.77	1.07	1.24	5.47	1.44	10.41	1.97	2.17	1.33	3.71	0.85	0.37	2.14	1.86	0.79	4.97	3.89	0.28	0.46	9.81	4.51	10.68
G232_05708	6.55	0.07	6.43	2.38	2.80	1.21	1.52	2.66	4.75	2.16	7.45	1.85	3.45	3.04	3.15	0.98	0.08	3.95	1.58	0.78	6.66	2.89	0.14	0.59	12.80	5.23	8.15
G232_05709	8.89	0.73	8.00	1.15	4.64	2.54	0.97	1.11	4.25	2.52	11.02	1.89	3.30	2.78	3.11	0.80	1.19	4.82	1.91	1.51	5.98	3.15	0.73	0.45	12.98	6.36	9.24
G232_05710	9.90	10.34	6.73	2.07	3.87	3.21	3.31	0.98	5.02	18.36	15.51	2.56	3.27	2.17	3.96	1.21	16.09	7.47	3.26	0.64	4.67	2.62	12.61	0.81	11.40	6.58	11.51
G232_05711	10.70	0.19	6.64	2.05	0.78	1.69	0.54	1.63	3.65	1.64	1.24	2.05	3.96	2.46	4.52	1.13	0.09	4.79	0.37	0.96	8.56	1.58	0.16	1.21	3.45	4.61	9.58
G232_05712	9.65	0.31	9.29	2.16	2.08	2.00	0.98	1.18	4.25	2.35	5.02	1.71	4.41	3.00	2.41	0.88	0.03	5.03	1.43	0.86	9.36	2.25	0.28	0.94	12.71	4.73	11.84
G232_05713	9.06	2.02	5.34	1.84	3.21	2.32	1.32	1.19	4.88	5.66	10.95	2.03	3.92	2.46	4.57	1.11	4.73	5.42	1.50	1.02	5.92	2.72	3.43	0.71	13.99	5.47	10.16
G232_05714	9.52	0.09	5.88	2.06	3.40	1.57	0.83	1.69	4.37	2.36	11.29	2.06	4.64	3.06	3.09	0.58	0.00	5.96	1.42	0.91	6.86	2.76	0.12	1.21	12.06	5.39	10.67
G232_05715	8.81	0.01	6.96	2.39	4.13	0.98	0.91	1.32	4.23	2.92	11.81	1.50	4.81	2.05	0.66	0.63	0.06	5.32	1.13	0.74	5.52	2.94	0.11	1.24	12.36	5.71	12.30
G232_05716	8.16	1.16	5.46	1.14	3.41	1.79	0.95	0.78	4.71	2.08	12.18	2.38	4.30	2.85	5.23	0.47	2.14	5.87	0.66	0.84	3.76	2.49	1.74	1.19	14.01	6.94	13.75
G232_05717	9.93	0.16	8.08	2.74	3.14	1.94	1.65	0.70	4.94	2.78	13.65	2.56	3.36	3.89	3.76	1.00	0.05	4.84	1.30	0.88	4.86	2.70	0.11	0.43	10.70	5.81	10.33
G232_05718	9.32	0.92	5.81	1.27	3.70	1.49	0.99	1.74	4.44	3.25	9.91	1.86	3.81	2.06	4.32	0.77	1.80	3.86	1.06	0.63	5.31	2.28	1.01	0.39	11.51	4.02	9.14
G232_05719	8.41	1.32	5.64	2.24	3.62	1.31	1.01	1.25	3.89	3.99	10.75	1.55	2.54	2.56	3.77	0.56	2.81	3.58	1.14	0.69	5.97	2.40	2.45	0.72	9.01	4.83	10.06
G232_05720	10.39	0.63	5.89	2.46	6.76	3.78	2.92	1.54	10.76	3.63	12.87	6.35	6.24	4.93	3.32	0.93	0.99	9.99	2.03	2.27	7.40	2.68	1.35	1.55	11.19	8.03	14.21
G232_05721	7.06	1.04	6.88	1.36	3.84	2.77	1.80	0.65	3.85	4.61	8.15	1.41	3.54	2.55	2.70	1.10	2.45	4.72	1.13	1.72	7.73	3.20	2.50	1.85	9.89	5.34	8.15
G232_05722	9.55	1.61	7.57	1.97	3.87	1.83	1.08	1.26	3.93	2.49	11.48	1.95	4.06	2.89	3.36	0.97	1.17	4.53	1.26	0.89	5.29	2.88	1.07	0.85	11.88	4.39	8.38
G232_05723	7.58	0.68	6.20	2.29	4.27	1.33	1.27	0.71	3.98	2.20	7.47	1.52	4.24	2.35	2.58	0.76	0.51	3.85	1.07	1.24	6.38	2.51	0.43	1.09	9.84	4.74	8.25
G232_05724	6.84	0.71	4.69	1.32	3.10	2.52	1.24	0.77	3.42	2.22	8.62	1.31	1.88	1.53	2.73	0.50	2.09	3.95	0.77	0.89	6.84	1.82	1.23	1.60	7.54	2.71	8.54
G232_05725	10.14	0.12	6.12	1.77	3.58	1.55	1.58	0.84	4.58	0.78	11.62	1.95	3.72	2.30	3.80	0.77	0.08	4.67	1.04	1.03	5.40	1.67	0.15	0.68	10.89	5.37	9.74
G232_05726	12.18	0.21	6.77	1.77	4.29	1.41	0.84	1.48	3.06	2.07	7.89	2.72	4.68	1.85	2.79	0.95	0.40	4.67	1.12	0.72	6.64	4.07	0.55	1.38	12.07	4.34	8.16
G232_05727	8.43	0.33	6.15	2.23	3.62	1.23	1.07	1.66	3.79	2.84	7.77	2.16	2.28	2.33	3.04	1.13	0.88	4.80	0.93	0.85	4.64	2.41	1.15	0.84	11.77	4.16	9.64
G232_05728	9.64	0.39	5.18	1.78	3.62	1.59	0.84	1.19	5.17	1.90	10.84	1.79	3.37	2.97	3.71	0.95	0.46	4.35	0.72	1.08	5.80	2.28	0.47	0.90	11.28	4.46	9.64
G232_05729	8.43	0.79	5.63	1.92	5.06	1.85	1.30	1.26	2.92	2.93	8.20	1.24	2.40	2.17	4.15	0.86	2.01	4.89	1.20	0.53	4.97	1.98	1.13	0.61	10.88	4.57	10.28
G232_05730	9.78	0.14	7.76	2.60	4.21	1.89	0.80	1.72	3.92	2.11	10.90	1.99	3.33	1.87	2.98	0.63	0.00	5.74	0.30	0.80	9.05	1.50	0.00	0.73	11.10	5.18	8.69
G232_05731	8.87	0.32	3.62	1.54	4.90	1.33	2.35	1.35	3.00	3.19	10.54	2.53	2.18	2.71	2.11	0.66	0.00	3.51	3.28	0.66	6.23	4.25	0.00	2.24	14.32	4.68	12.42
G232_05732	7.17	0.09	6.10	2.26	3.87	1.98	1.07	1.78	3.51	2.12	8.40	0.98	3.38	1.99	2.48	0.95	0.07	4.33	1.26	0.66	6.11	3.07	0.24	0.95	10.31	4.66	9.29
G232_05733	7.69	0.79	5.77	1.40	3.64	1.83	0.92	1.28	2.93	2.01	9.25	1.60	2.52	1.82	2.53	0.69	1.19	4.37	0.85	0.93	4.63	2.05	1.20	0.86	8.71	3.91	7.80
G232_05734	6.49	1.43	5.22	1.97	3.70	1.40	0.83	1.28	2.93	2.57	8.63	0.90	3.61	2.16	3.94	1.00	1.21	3.83	1.00	0.81	3.99	2.69	1.55	0.44	9.69	4.19	7.78
G232_05735	8.36	1.26	6.94	2.67	3.75	2.14	1.79	1.48	4.02	4.15	8.36	1.37	3.46	2.71	3.92	0.84	1.64	5.07	1.67	1.04	6.54	2.23	1.52	1.21	11.45	4.70	9.19
G232_05736	7.64	0.41	5.51	1.67	3.78	1.67	1.27	1.83	4.31	1.34	8.29	1.84	3.17	2.16	3.67	1.02	0.30	5.02	0.92	1.18	6.45	2.56	0.39	1.45	10.59	4.88	8.24
G232_05737	11.27	0.38	6.39	2.30	3.85	1.46	0.94	1.50	3.20	2.31	11.24	1.56	3.38	2.93	3.29	0.74	0.53	4.40	1.40	1.02	6.62	2.55	0.30	1.21	10.75	4.29	9.69
G232_05738	10.05	0.30	5.14	1.63	3.96	1.21	1.12	1.33	3.79	2.03	10.51	1.60	3.17	1.83	2.91	1.02	0.55	4.58	0.78	1.13	7.39	2.03	0.69	1.87	9.71	5.63	9.73
G232_05739	7.71	0.50	6.41	1.69	3.79	0.97	1.22	2.15	3.98	2.31	10.40	2.29	2.98	2.69	4.05	1.11	0.59	3.95	1.20	0.59	5.59	2.96	0.81	1.00	12.53	4.62	9.30
G232_05740	9.74	0.00	5.45	1.97	3.36	1.64	0.20	0.96	3.34	1.91	8.94	2.15	3.83	4.09	3.61	1.20	0.19	3.76	0.79	1.10	6.25	2.04	0.00	1.02	10.57	4.81	9.44
G232_05741	9.69	0.34	5.92	2.06	3.68	1.42	1.02	1.26	4.37	2.94	11.06	1.76	3.84	2.21	3.54	0.80	0.31	3.95	1.68	0.99	4.20	3.23	0.40	0.43	12.38	5.19	9.67
G232_05742	11.08	0.95	6.76	2.38	3.48	1.57	0.72	1.43	3.97	2.91	11.52	1.47	4.15	2.64	4.75	1.09	1.98	4.40	1.09	0.88	7.08	3.16	1.65	1.15	11.24	5.80	10.65
G232_05743	5.14	0.27	4.14	1.18	2.57	1.59	0.85	1.16	4.19	1.84	10.19	2.29	4.67	1.33	5.26	1.08	0.03	4.79	0.99	0.00	4.08	2.65	0.03	0.47	8.92	3.10	8.99
G232_05744	9.35	0.00	6.40	2.86	3.96	1.20	0.97	1.05	3.41	1.25	10.21	2.93	3.73	2.46	3.61	0.43	0.00	5.39	0.99	0.72	5.11	2.50	0.01	0.79	11.56	4.21	10.59
G232_05745	6.78	0.66	5.56	1.77	3.09	1.57	1.21	0.50	2.43	3.63	11.35	1.16	3.72	2.02	3.31	0.91	1.28	4.41	2.12	1.28	6.87	1.47	0.74	1.08	11.12	4.39	10.70
G232_05746	8.36	1.19	6.76	1.84	3.20	2.06	1.02	0.56	4.23	2.66	9.83	1.89	3.25	2.54	4.21	1.30	1.28	3.97	1.05	0.87	8.23	3.30	1.13	1.11	10.13	5.75	11.34
G232_05747	8.09	0.16	5.95	1.73	4.17	1.39	1.41	1.12	3.38	1.48	7.55	2.13	3.17	1.67	2.95	1.38	0.13	4.00	0.93	1.44	7.29	2.57	0.26	1.60	10.69	4.66	10.49
G232_05748	8.57	0.15	6.65	3.00	5.33	1.28	0.41	0.77	4.76	1.24	9.93	2.13	4.59	3.53	4.38	0.00	0.00	3.76	0.99	0.91	7.71	2.25	0.20	1.07	13.00	4.68	7.58
G232_05749	8.73	0.11	6.04	2.17	4.63	1.80	0.85	1.11	2.68	1.35	10.82	2.25	2.99	2.24	3.13	0.61	0.19	5.07	1.31	1.20	6.47	2.40	0.40	1.15	10.00	5.15	9.68
G232_05750	8.03	0.20	4.45	2.40	3.14	2.68	3.26	1.52	3.32	0.63	9.58	2.73	3.04	1.65	1.93	0.75	0.01	5.40	1.51	0.05	4.84	2.56	0.10	1.42	8.58	2.76	6.62
G232_05751	8.84	0.76	9.91	1.36	3.23	1.89	0.45	1.15	4.12	1.98	10.47	1.31	3.34	1.30	5.35	0.74	0.64	4.60	0.62	0.48	6.84	4.28	0.42	0.96	14.21	3.28	9.28
G232_05752	7.33	4.98	5.26	3.45	5.68	2.66	3.03	0.97	4.21	10.07	11.98	2.86	3.44	2.21	2.58	1.40	8.86	4.23	1.49	1.17	6.99	2.76	6.46	1.27	12.35	5.04	9.14
G232_05753	7.27	0.92	7.61	2.00	4.96	1.26	1.83	1.92	4.44	3.68	9.27	1.47	2.45	1.97	2.63	0.57	2.05	3.12	2.24	0.99	5.71	3.30	1.31	0.99	11.25	3.25	8.94
G232_05754	9.07	3.58	5.79	2.66	3.07	2.59	1.07	1.17	3.55	8.43	10.24	2.08	3.17	2.77	4.12	0.97	9.31	4.19	1.21	0.78	3.96	2.98	6.17	0.57	9.51	3.72	11.37
G232_05755	9.78	1.06	7.30	3.10	4.35	2.29	1.87	2.01	3.61	2.05	7.59	1.78	3.14	1.96	1.54	0.98	1.06	4.45	1.38	0.91	7.43	2.58	0.97	1.07	9.85	5.04	9.27
G232_05756	9.45	1.12	4.96	2.04	2.04	2.13	1.45	2.19	5.14	3.84	11.64	2.12	5.03	2.94	2.84	0.35	3.14	5.97	1.59	1.12	6.66	2.28	2.26	1.10	13.03	6.59	9.95
G232_05757	6.25	0.69	7.68	1.70	4.94	1.72	1.38	1.46	3.69	2.67	9.86	2.81	3.27	2.05	3.84	1.58	1.07	5.22	0.93	1.13	5.55	3.60	0.58	1.18	11.33	4.09	11.05
G232_05758	8.48	4.67	6.40	2.46	3.39	2.31	2.30	0.96	5.94	11.95	14.85	2.45	3.83	3.27	5.18	0.57	10.73	5.72	1.73	1.17	5.88	2.45	10.05	1.43	12.79	7.33	10.04
G232_05759	9.02	0.00	5.43	2.35	3.73	2.63	0.91	1.45	2.97	0.17	12.41	1.34	3.93	1.90	5.25	0.80	0.00	4.73	1.29	1.25	8.99	2.88	0.16	0.17	11.34	5.21	12.30
G232_05760	7.56	3.43	5.46	2.19	3.00	2.45	2.57	1.11	4.61	7.63	11.05	1.74	4.19	3.79	3.82	0.95	9.31	4.49	2.11	0.77	6.38	2.26	6.42	1.46	11.94	6.42	10.93
G232_05761	7.92	2.67	7.17	1.64	4.03	1.90	1.51	0.88	5.08	4.25	10.26	1.65	3.59	2.90	3.27	0.68	4.56	5.40	1.29	0.89	6.61	2.36	3.69	0.93	10.22	5.02	9.53
G232_05762	9.86	2.49	7.93	1.36	4.98	1.60	1.48	1.68	6.09	5.64	11.16	2.15	3.11	2.06	4.91	0.57	5.33	5.77	1.26	0.90	6.52	2.80	4.96	1.16	12.63	5.09	10.96
G232_05763	9.99	0.86	7.72	1.49	3.95	1.63	1.48	1.30	5.07	3.37	11.10	1.95	4.31	1.92	4.06	0.74	2.51	5.31	1.47	0.89	6.22	3.40	1.14	1.28	11.81	4.00	11.26
G232_05764	9.49	0.74	6.65	2.04	3.52	1.56	1.04	1.40	3.99	2.59	11.02	1.76	3.99	2.22	3.34	0.79	1.34	5.45	1.30	0.81	5.53	2.66	1.21	0.63	10.71	5.18	9.59
G232_05765	7.74	1.11	7.01	1.83	3.81	2.27	1.90	1.59	3.30	4.23	9.63	1.53	2.88	2.82	4.13	0.89	3.47	4.38	1.57	0.73	4.65	3.53	1.73	0.77	11.37	5.69	10.38
G232_05766	8.74	1.02	7.09	1.54	5.10	1.43	0.89	1.42	3.71	2.76	11.14	2.08	3.14	2.13	3.56	1.13	1.54	3.75	1.59	0.77	4.52	3.33	1.10	1.34	12.49	4.60	8.56
G232_05767	8.44	0.14	6.88	2.15	5.05	1.63	1.60	1.19	4.35	1.47	11.19	1.65	3.29	2.84	3.75	0.99	0.07	4.82	1.58	0.43	5.95	2.55	0.08	1.41	10.17	5.46	9.62
G232_05768	7.35	0.71	6.61	2.35	4.21	1.66	0.77	1.27	4.18	2.55	11.93	2.21	3.73	3.54	4.25	0.89	1.60	6.14	1.07	0.92	5.91	2.95	1.28	1.05	12.68	4.87	9.71
G232_05769	6.30	2.11	5.69	2.35	3.86	2.91	2.17	0.66	5.99	4.97	14.36	3.06	6.14	3.57	6.96	0.75	6.00	6.59	2.57	1.18	7.46	1.97	3.97	0.91	12.77	5.79	9.84
G232_05770	6.65	0.82	5.84	2.37	3.90	1.48	1.66	1.16	4.40	2.88	11.51	2.14	4.17	2.38	4.31	0.68	1.87	4.62	1.29	0.96	7.04	2.16	1.46	0.94	11.91	5.52	11.15
G232_05771	10.67	0.12	6.83	2.91	3.06	1.67	0.67	0.77	3.79	1.63	10.43	2.28	3.25	2.55	3.92	0.74	0.18	4.53	0.52	1.47	6.93	3.16	0.34	0.70	10.09	6.07	8.97
G232_05772	8.06	3.89	6.62	1.40	3.79	3.41	2.41	1.07	6.45	10.26	12.42	1.65	5.11	2.63	4.05	1.05	10.46	7.06	2.02	0.43	8.07	2.00	5.85	1.53	10.21	5.50	10.04
G232_05773	8.84	0.38	5.83	1.78	3.54	0.99	2.25	0.71	4.54	1.52	10.09	1.96	3.26	1.92	4.92	1.20	0.87	5.06	1.71	0.70	5.36	3.04	0.67	0.71	11.70	4.67	10.66
