GENE	COVERAGE	STRAIN	GROUP
G232_00767	0.6293	Rstd	R
G232_00767	0.0000	SM102	S
G232_00767	0.6949	SM104	S
G232_00767	0.6537	SM105	S
G232_00767	0.8714	SM108	S
G232_00767	0.5130	SM109	S
G232_00767	0.3313	SM11	S
G232_00767	0.5894	SM122	S
G232_00767	0.7126	SM13	S
G232_00767	0.3575	SM14	S
G232_00767	1.3045	SM18	S
G232_00767	0.5877	SM24	S
G232_00767	0.8280	SM27	S
G232_00767	0.6821	SM28	S
G232_00767	1.4269	SM29	S
G232_00767	0.6095	SM35	S
G232_00767	0.0467	SM36	S
G232_00767	0.7342	SM42	S
G232_00767	0.5394	SM48	S
G232_00767	0.6387	SM57	S
G232_00767	0.6619	SM66	S
G232_00767	0.7403	SM67	S
G232_00767	0.1133	SM72	S
G232_00767	0.5324	SM74	S
G232_00767	0.9649	SM84	S
G232_00767	0.7328	SM9	S
G232_00767	0.8919	SM91	S
G232_00768	0.9346	Rstd	R
G232_00768	1.5035	SM102	S
G232_00768	0.9530	SM104	S
G232_00768	0.7626	SM105	S
G232_00768	0.7427	SM108	S
G232_00768	0.7652	SM109	S
G232_00768	1.0904	SM11	S
G232_00768	1.0861	SM122	S
G232_00768	0.9184	SM13	S
G232_00768	1.2876	SM14	S
G232_00768	1.0658	SM18	S
G232_00768	1.0307	SM24	S
G232_00768	0.8599	SM27	S
G232_00768	1.0143	SM28	S
G232_00768	1.0263	SM29	S
G232_00768	0.7810	SM35	S
G232_00768	2.0078	SM36	S
G232_00768	0.9648	SM42	S
G232_00768	1.0606	SM48	S
G232_00768	0.9916	SM57	S
G232_00768	0.8323	SM66	S
G232_00768	0.8214	SM67	S
G232_00768	1.8227	SM72	S
G232_00768	0.6259	SM74	S
G232_00768	0.8612	SM84	S
G232_00768	0.8256	SM9	S
G232_00768	0.7759	SM91	S
G232_00769	0.7661	Rstd	R
G232_00769	0.2028	SM102	S
G232_00769	0.8817	SM104	S
G232_00769	0.9027	SM105	S
G232_00769	0.7427	SM108	S
G232_00769	0.7261	SM109	S
G232_00769	0.7349	SM11	S
G232_00769	0.7947	SM122	S
G232_00769	0.8544	SM13	S
G232_00769	0.5457	SM14	S
G232_00769	1.2875	SM18	S
G232_00769	0.7719	SM24	S
G232_00769	0.7643	SM27	S
G232_00769	0.8500	SM28	S
G232_00769	1.0819	SM29	S
G232_00769	0.7143	SM35	S
G232_00769	0.4825	SM36	S
G232_00769	0.9014	SM42	S
G232_00769	0.5636	SM48	S
G232_00769	0.8403	SM57	S
G232_00769	0.8516	SM66	S
G232_00769	0.8604	SM67	S
G232_00769	0.3842	SM72	S
G232_00769	0.7842	SM74	S
G232_00769	0.8368	SM84	S
G232_00769	0.9072	SM9	S
G232_00769	0.8211	SM91	S
