GENE	COVERAGE	STRAIN	GROUP
G232_05121	0.4648	Rstd	R
G232_05121	0.1748	SM102	S
G232_05121	0.8965	SM104	S
G232_05121	0.1907	SM105	S
G232_05121	0.2448	SM108	S
G232_05121	0.3087	SM109	S
G232_05121	0.9398	SM11	S
G232_05121	1.9470	SM122	S
G232_05121	0.4660	SM13	S
G232_05121	0.1183	SM14	S
G232_05121	0.0780	SM18	S
G232_05121	0.1096	SM24	S
G232_05121	0.1040	SM27	S
G232_05121	0.4286	SM28	S
G232_05121	0.1433	SM29	S
G232_05121	0.0000	SM35	S
G232_05121	0.1440	SM36	S
G232_05121	0.5352	SM42	S
G232_05121	0.3152	SM48	S
G232_05121	0.4118	SM57	S
G232_05121	0.1419	SM66	S
G232_05121	0.9318	SM67	S
G232_05121	0.0000	SM72	S
G232_05121	0.1799	SM74	S
G232_05121	0.3699	SM84	S
G232_05121	0.1184	SM9	S
G232_05121	0.3959	SM91	S
