GENE	COVERAGE	STRAIN	GROUP
G232_06308	0.6838	Rstd	R
G232_06308	0.0210	SM102	S
G232_06308	0.7796	SM104	S
G232_06308	0.8833	SM105	S
G232_06308	0.7178	SM108	S
G232_06308	0.5130	SM109	S
G232_06308	0.9518	SM11	S
G232_06308	1.4106	SM122	S
G232_06308	0.4874	SM13	S
G232_06308	0.5457	SM14	S
G232_06308	1.1790	SM18	S
G232_06308	0.5877	SM24	S
G232_06308	0.6964	SM27	S
G232_06308	0.6500	SM28	S
G232_06308	1.2632	SM29	S
G232_06308	0.7714	SM35	S
G232_06308	0.0000	SM36	S
G232_06308	0.6004	SM42	S
G232_06308	1.1394	SM48	S
G232_06308	0.7059	SM57	S
G232_06308	0.5910	SM66	S
G232_06308	0.5714	SM67	S
G232_06308	0.0443	SM72	S
G232_06308	0.2734	SM74	S
G232_06308	0.9695	SM84	S
G232_06308	0.8576	SM9	S
G232_06308	0.6475	SM91	S
G232_06309	0.7661	Rstd	R
G232_06309	1.6014	SM102	S
G232_06309	0.9731	SM104	S
G232_06309	0.9844	SM105	S
G232_06309	0.9191	SM108	S
G232_06309	1.1174	SM109	S
G232_06309	0.7651	SM11	S
G232_06309	0.9470	SM122	S
G232_06309	0.6854	SM13	S
G232_06309	1.1882	SM14	S
G232_06309	1.1157	SM18	S
G232_06309	0.7281	SM24	S
G232_06309	0.5945	SM27	S
G232_06309	0.7429	SM28	S
G232_06309	1.0965	SM29	S
G232_06309	0.9048	SM35	S
G232_06309	1.8949	SM36	S
G232_06309	0.9313	SM42	S
G232_06309	0.8606	SM48	S
G232_06309	1.0504	SM57	S
G232_06309	0.8219	SM66	S
G232_06309	0.7175	SM67	S
G232_06309	1.6059	SM72	S
G232_06309	1.0647	SM74	S
G232_06309	0.8528	SM84	S
G232_06309	0.8576	SM9	S
G232_06309	0.7803	SM91	S
G232_06310	0.5738	Rstd	R
G232_06310	0.0559	SM102	S
G232_06310	0.9140	SM104	S
G232_06310	0.7977	SM105	S
G232_06310	0.8631	SM108	S
G232_06310	0.5261	SM109	S
G232_06310	0.8916	SM11	S
G232_06310	1.1987	SM122	S
G232_06310	1.0660	SM13	S
G232_06310	0.5430	SM14	S
G232_06310	1.0572	SM18	S
G232_06310	0.4956	SM24	S
G232_06310	0.6285	SM27	S
G232_06310	0.7679	SM28	S
G232_06310	0.9708	SM29	S
G232_06310	0.9810	SM35	S
G232_06310	0.0700	SM36	S
G232_06310	0.6461	SM42	S
G232_06310	0.7394	SM48	S
G232_06310	1.1345	SM57	S
G232_06310	0.7548	SM66	S
G232_06310	0.6916	SM67	S
G232_06310	0.1527	SM72	S
G232_06310	0.8273	SM74	S
G232_06310	0.7765	SM84	S
G232_06310	0.8624	SM9	S
G232_06310	0.7981	SM91	S
