GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08159	0.9455	0.0629	0.7728	0.5564	0.7593	0.7870	0.6627	0.8477	0.5670	0.5188	0.7942	0.6228	0.5393	0.6214	0.9269	0.8381	0.1440	0.6320	0.6000	0.8655	0.7394	0.6461	0.1675	1.2446	0.7277	0.5520	0.6900
G232_08160	1.2408	0.3986	0.9812	0.9611	0.9938	0.6913	0.6265	1.0132	0.7262	0.5430	1.1449	0.6930	0.6136	0.8500	1.1170	0.8286	0.3696	0.6320	0.9273	0.3445	0.8800	0.7500	0.6355	1.1295	1.1106	0.5152	1.0168
G232_08161	0.7730	1.2098	0.9019	0.6809	0.5892	0.8348	0.5482	0.5497	0.9068	1.2581	1.2302	0.5570	0.6263	1.0786	1.1228	0.8095	0.7821	1.0018	0.7576	0.9832	0.7523	0.8149	0.8818	0.4964	0.7986	0.5712	0.8167
G232_08162	0.7978	0.3007	0.8965	0.6732	1.0768	0.9304	0.7470	0.5894	0.4854	0.5027	0.8270	0.6228	0.7113	0.7214	0.9766	0.3429	0.1089	0.5563	0.5515	0.8487	0.7935	0.8312	0.3399	0.8129	0.6773	0.6000	0.7121
G232_08163	0.8285	1.8462	0.6169	0.5253	0.8589	0.9478	0.7892	1.1126	0.9670	1.4005	1.2996	0.9956	0.5881	0.7893	1.3421	0.5810	1.1984	0.6180	0.8848	0.7647	0.8697	0.8864	1.4680	0.8417	0.6049	0.5328	1.0266
G232_08164	0.9167	0.5245	0.8212	0.7899	0.6971	0.6261	0.8253	1.0596	0.9495	0.8118	1.1449	1.1140	0.8110	0.8500	1.0263	0.6190	0.4786	0.6585	0.7455	0.5798	0.7355	0.8214	0.6404	0.2446	0.9016	0.9152	0.8716
G232_08165	0.7116	0.2098	0.8293	0.6615	0.8589	0.5304	0.8795	0.8675	1.0854	0.7312	1.3995	0.9737	1.0637	1.1786	1.1784	0.4571	0.1128	0.8574	0.6667	0.7227	0.6697	0.8994	0.2020	0.4964	0.8970	0.8912	0.8919
G232_08166	0.7721	0.4406	0.6667	0.6809	0.8859	0.9826	0.7470	0.5497	1.1165	0.9086	1.9257	1.2193	1.3864	2.0964	1.1725	0.8667	0.5486	1.2007	1.4970	0.4034	0.7574	0.3734	0.4581	0.9496	0.8558	0.9792	0.7166
G232_08167	0.8295	0.0000	1.0161	0.2996	0.9606	0.7522	0.5723	0.3576	1.1320	0.2366	0.6882	0.9167	1.0234	0.9607	0.5760	0.3619	0.0000	0.6391	0.8000	0.7227	0.9845	0.9838	0.0000	1.1439	0.9542	0.7808	0.7281
G232_08168	1.2904	0.5664	0.7849	0.8599	0.7988	0.7522	0.5663	0.8808	0.8971	0.8978	1.7868	0.8070	0.9639	1.0571	1.0789	0.4952	0.4280	1.0141	0.9636	1.1176	0.8361	0.8864	0.5369	0.5108	1.0076	0.9312	1.0053
G232_08169	0.9574	0.3147	1.0820	0.7588	0.9212	0.9348	0.7048	0.8079	0.7845	0.7849	1.2741	0.8026	0.6369	1.2679	0.9971	0.9619	0.3191	0.6127	1.2121	0.4706	0.8361	0.6883	0.3842	1.2734	0.8413	0.8592	0.8565
G232_08170	0.9881	4.3636	0.8333	1.3152	0.7054	1.6087	1.4880	0.4636	1.1029	4.1855	1.3776	1.0746	0.9851	0.8357	1.5965	1.1524	6.6031	1.1232	0.4606	1.6050	0.6735	1.2662	5.7635	0.3022	0.8978	0.9920	0.9256
G232_08171	0.8048	1.1748	0.8616	0.7043	0.7075	0.9087	1.1928	1.7682	0.7417	0.8387	1.2083	0.4079	0.6624	0.8536	1.3304	1.0667	0.5681	0.7711	0.8545	0.6387	0.7910	1.2468	1.0049	1.3381	0.7025	0.5232	0.8716
G232_08172	1.0109	0.3846	0.8481	0.7977	0.8651	0.5739	0.6205	0.9205	0.8951	0.6667	1.2034	0.7632	0.7304	0.7036	1.1170	0.8095	0.1712	0.8451	0.8485	0.6807	0.7755	0.7922	0.2562	0.6187	0.8856	0.7696	1.0097
G232_08173	0.8206	0.0769	0.9086	0.7354	0.4917	0.8000	0.5301	0.8146	0.8447	0.4005	1.5298	0.7193	0.9257	0.8786	1.0205	0.2571	0.0428	0.7623	0.4788	1.1092	0.5316	0.8636	0.0296	0.8129	0.8558	0.7952	0.9221
G232_08174	0.7076	5.9301	0.6573	0.7237	0.6432	1.5826	1.5241	0.9338	0.9029	4.3925	1.4653	0.8289	0.9108	0.7786	1.1930	0.8476	6.8444	1.4296	1.8909	0.6807	0.5523	0.9545	4.6059	0.9065	0.9016	0.7008	0.7307
G232_08175	0.9207	0.4196	0.8710	0.8405	0.8527	0.7174	0.8012	0.5298	0.9359	0.6720	1.2205	0.7193	0.7431	0.8321	0.9152	0.9333	0.4125	0.7746	0.8788	0.6218	0.7613	0.7727	0.4286	0.6187	0.8726	0.8912	0.8078
G232_08176	0.7076	0.2308	0.9180	0.6459	0.7054	0.3043	0.6084	1.0066	0.5417	0.3602	1.2875	0.5395	0.8365	0.9286	0.8275	1.0000	0.0856	0.5722	0.9576	0.8319	0.9665	0.7013	0.1478	0.5899	0.8474	0.5264	0.7927
G232_08177	0.7027	2.3566	0.6841	1.3852	0.6929	0.5522	1.0904	0.4437	1.0097	0.9059	1.9683	1.0658	1.0425	0.9750	1.1316	1.6857	2.2724	0.9137	1.8121	0.8403	0.6555	1.0877	2.0345	0.9640	0.9252	0.9904	0.6829
G232_08178	1.2052	0.3916	0.9691	0.8716	0.7718	0.6435	0.5060	1.1391	0.6990	0.8817	1.3398	0.8202	0.8408	0.6857	1.0965	0.8571	0.1595	0.8979	0.5212	0.4454	0.7019	0.7403	0.2315	0.6763	0.8711	0.5472	1.0363
G232_08179	0.9217	0.1678	0.8360	0.7821	0.6452	0.5696	0.4940	0.5828	0.7883	0.4839	1.1413	0.6842	0.7473	0.7500	1.0351	0.6952	0.0545	0.7606	0.6061	0.5546	0.5961	0.7370	0.1034	0.4532	0.8192	0.7360	0.8184
