GENE	COVERAGE	STRAIN	GROUP
G232_05195	0.8722	Rstd	R
G232_05195	0.8112	SM102	S
G232_05195	1.0255	SM104	S
G232_05195	0.4475	SM105	S
G232_05195	0.7490	SM108	S
G232_05195	0.9000	SM109	S
G232_05195	0.5361	SM11	S
G232_05195	0.8543	SM122	S
G232_05195	0.6466	SM13	S
G232_05195	0.5806	SM14	S
G232_05195	1.0353	SM18	S
G232_05195	0.5175	SM24	S
G232_05195	0.5287	SM27	S
G232_05195	0.5321	SM28	S
G232_05195	1.0643	SM29	S
G232_05195	0.7810	SM35	S
G232_05195	0.3268	SM36	S
G232_05195	0.7236	SM42	S
G232_05195	0.5152	SM48	S
G232_05195	0.6134	SM57	S
G232_05195	0.8774	SM66	S
G232_05195	1.0325	SM67	S
G232_05195	0.6010	SM72	S
G232_05195	0.8633	SM74	S
G232_05195	0.7239	SM84	S
G232_05195	0.5216	SM9	S
G232_05195	0.6785	SM91	S
G232_05196	0.7027	Rstd	R
G232_05196	0.2937	SM102	S
G232_05196	0.5793	SM104	S
G232_05196	0.5370	SM105	S
G232_05196	0.6286	SM108	S
G232_05196	1.0348	SM109	S
G232_05196	0.7831	SM11	S
G232_05196	0.6291	SM122	S
G232_05196	0.9262	SM13	S
G232_05196	0.7366	SM14	S
G232_05196	1.1157	SM18	S
G232_05196	0.4605	SM24	S
G232_05196	0.7304	SM27	S
G232_05196	0.7571	SM28	S
G232_05196	1.0848	SM29	S
G232_05196	1.0667	SM35	S
G232_05196	0.0000	SM36	S
G232_05196	0.6021	SM42	S
G232_05196	0.7152	SM48	S
G232_05196	0.8067	SM57	S
G232_05196	1.1781	SM66	S
G232_05196	0.8247	SM67	S
G232_05196	0.1429	SM72	S
G232_05196	0.9137	SM74	S
G232_05196	0.8589	SM84	S
G232_05196	0.8672	SM9	S
G232_05196	0.8273	SM91	S
