GENE	COVERAGE	STRAIN	GROUP
G232_02869	0.9713	Rstd	R
G232_02869	4.7972	SM102	S
G232_02869	0.8858	SM104	S
G232_02869	1.0623	SM105	S
G232_02869	0.9461	SM108	S
G232_02869	1.4348	SM109	S
G232_02869	1.6747	SM11	S
G232_02869	0.8344	SM122	S
G232_02869	0.9806	SM13	S
G232_02869	3.0188	SM14	S
G232_02869	1.6382	SM18	S
G232_02869	0.9211	SM24	S
G232_02869	0.9936	SM27	S
G232_02869	0.7000	SM28	S
G232_02869	1.1228	SM29	S
G232_02869	1.1905	SM35	S
G232_02869	5.2140	SM36	S
G232_02869	1.0211	SM42	S
G232_02869	1.3273	SM48	S
G232_02869	1.4118	SM57	S
G232_02869	0.8232	SM66	S
G232_02869	0.9448	SM67	S
G232_02869	5.6749	SM72	S
G232_02869	0.8201	SM74	S
G232_02869	0.8421	SM84	S
G232_02869	0.9296	SM9	S
G232_02869	0.9442	SM91	S
G232_02870	0.3122	Rstd	R
G232_02870	4.3287	SM102	S
G232_02870	0.6935	SM104	S
G232_02870	0.7938	SM105	S
G232_02870	0.6141	SM108	S
G232_02870	0.9652	SM109	S
G232_02870	1.6747	SM11	S
G232_02870	0.8212	SM122	S
G232_02870	0.7786	SM13	S
G232_02870	3.3871	SM14	S
G232_02870	1.3118	SM18	S
G232_02870	0.5965	SM24	S
G232_02870	0.6900	SM27	S
G232_02870	0.7071	SM28	S
G232_02870	1.1257	SM29	S
G232_02870	0.6381	SM35	S
G232_02870	5.7743	SM36	S
G232_02870	1.2165	SM42	S
G232_02870	1.2788	SM48	S
G232_02870	0.9160	SM57	S
G232_02870	0.7613	SM66	S
G232_02870	1.3929	SM67	S
G232_02870	4.9163	SM72	S
G232_02870	0.7266	SM74	S
G232_02870	0.8307	SM84	S
G232_02870	0.9904	SM9	S
G232_02870	0.7600	SM91	S
