GENE	COVERAGE	STRAIN	GROUP
G232_02456	0.8077	Rstd	R
G232_02456	0.2937	SM102	S
G232_02456	0.9234	SM104	S
G232_02456	0.7393	SM105	S
G232_02456	0.8071	SM108	S
G232_02456	0.7043	SM109	S
G232_02456	0.6145	SM11	S
G232_02456	0.7550	SM122	S
G232_02456	0.5981	SM13	S
G232_02456	0.5645	SM14	S
G232_02456	1.4239	SM18	S
G232_02456	0.6491	SM24	S
G232_02456	0.7558	SM27	S
G232_02456	0.9750	SM28	S
G232_02456	1.2749	SM29	S
G232_02456	0.6476	SM35	S
G232_02456	0.1634	SM36	S
G232_02456	0.5951	SM42	S
G232_02456	0.7212	SM48	S
G232_02456	0.7227	SM57	S
G232_02456	0.7071	SM66	S
G232_02456	0.7370	SM67	S
G232_02456	0.2808	SM72	S
G232_02456	0.6115	SM74	S
G232_02456	0.8101	SM84	S
G232_02456	0.6176	SM9	S
G232_02456	0.8459	SM91	S
G232_02457	0.9445	Rstd	R
G232_02457	0.0490	SM102	S
G232_02457	0.6613	SM104	S
G232_02457	0.9961	SM105	S
G232_02457	0.9481	SM108	S
G232_02457	0.5435	SM109	S
G232_02457	0.4337	SM11	S
G232_02457	0.5894	SM122	S
G232_02457	0.7204	SM13	S
G232_02457	0.4812	SM14	S
G232_02457	1.3532	SM18	S
G232_02457	0.6623	SM24	S
G232_02457	1.0425	SM27	S
G232_02457	0.4643	SM28	S
G232_02457	1.5439	SM29	S
G232_02457	1.4000	SM35	S
G232_02457	0.0117	SM36	S
G232_02457	0.6919	SM42	S
G232_02457	0.3212	SM48	S
G232_02457	0.6050	SM57	S
G232_02457	0.8039	SM66	S
G232_02457	0.8539	SM67	S
G232_02457	0.2611	SM72	S
G232_02457	0.5036	SM74	S
G232_02457	0.8833	SM84	S
G232_02457	0.7616	SM9	S
G232_02457	0.7786	SM91	S
G232_02458	0.6373	Rstd	R
G232_02458	2.5594	SM102	S
G232_02458	0.6210	SM104	S
G232_02458	0.5447	SM105	S
G232_02458	0.7469	SM108	S
G232_02458	1.0130	SM109	S
G232_02458	0.9458	SM11	S
G232_02458	0.7219	SM122	S
G232_02458	0.6544	SM13	S
G232_02458	1.3683	SM14	S
G232_02458	1.0694	SM18	S
G232_02458	0.7982	SM24	S
G232_02458	0.5287	SM27	S
G232_02458	0.5821	SM28	S
G232_02458	1.1374	SM29	S
G232_02458	0.9333	SM35	S
G232_02458	1.8249	SM36	S
G232_02458	0.7095	SM42	S
G232_02458	0.5636	SM48	S
G232_02458	0.7731	SM57	S
G232_02458	0.8581	SM66	S
G232_02458	0.6851	SM67	S
G232_02458	2.5271	SM72	S
G232_02458	1.0719	SM74	S
G232_02458	0.7048	SM84	S
G232_02458	0.7392	SM9	S
