GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00221	4.28	0.00	2.58	0.50	1.04	0.70	0.42	0.53	1.70	0.00	3.44	0.84	1.10	0.83	0.00	0.11	0.00	2.49	0.53	0.49	3.23	0.78	0.00	0.82	4.42	2.22	4.23
G232_00222	10.20	0.06	6.19	2.29	4.81	1.68	1.11	1.46	4.42	1.66	7.12	1.74	4.74	1.88	2.09	0.87	0.00	5.43	1.80	0.69	6.62	3.17	0.11	0.82	12.46	5.76	10.12
G232_00223	10.28	0.11	5.77	1.64	3.43	1.84	0.88	1.21	4.68	1.15	5.03	1.34	3.94	1.94	1.52	1.07	0.05	3.65	1.54	1.16	5.74	3.01	0.05	0.60	11.51	4.27	9.60
G232_00224	5.86	0.38	6.70	1.76	4.23	2.03	0.68	0.87	5.31	1.34	0.00	1.95	4.89	1.99	0.47	1.14	0.00	4.71	1.56	1.02	8.76	3.19	0.08	1.13	12.23	5.48	9.66
G232_00225	7.55	0.68	5.97	1.71	2.93	1.37	1.89	1.23	4.86	2.70	8.51	1.00	3.59	2.53	3.43	0.58	0.79	4.37	1.22	1.47	6.48	3.52	0.23	0.99	10.13	4.43	8.34
G232_00226	6.52	6.46	5.83	1.59	4.21	2.93	2.78	1.60	3.26	11.42	7.73	1.90	3.93	2.21	3.09	0.81	14.56	2.99	1.80	1.29	7.42	2.48	8.83	1.13	8.57	3.07	7.32
G232_00227	10.96	0.80	5.73	1.80	3.16	1.75	0.82	1.19	3.88	2.34	10.12	2.19	2.41	1.97	2.37	0.57	0.54	4.02	1.58	0.69	5.14	2.37	0.78	0.60	10.72	5.14	9.70
G232_00228	6.84	1.17	6.13	1.99	3.85	2.25	0.96	1.40	3.96	2.46	8.48	1.58	2.88	2.07	1.73	0.64	1.42	4.51	1.58	0.50	6.99	2.52	1.31	1.50	10.26	4.03	9.75
G232_00229	5.29	0.00	5.24	1.10	3.18	1.18	0.83	0.40	2.87	2.09	9.34	2.68	2.98	1.38	0.29	0.81	0.23	2.55	0.89	0.58	9.74	1.22	0.00	2.27	10.99	2.68	8.89
G232_00230	8.32	0.79	8.32	1.46	3.68	1.70	0.82	1.24	4.62	3.05	7.35	1.27	3.59	2.60	2.36	1.24	0.92	4.25	1.63	0.47	6.50	2.79	0.81	1.09	10.55	4.45	10.57
G232_00231	4.30	0.81	4.20	0.50	3.85	2.05	1.60	0.14	5.80	2.02	9.85	2.49	2.21	2.53	1.27	0.26	1.64	2.15	0.97	0.87	5.77	1.04	1.47	1.41	8.32	2.08	8.93
G232_00232	5.95	1.06	4.79	2.69	3.80	2.08	0.62	1.80	4.38	1.74	7.06	2.41	3.45	2.28	2.92	0.69	0.98	4.38	1.03	0.71	5.13	2.24	0.93	0.81	9.40	5.23	10.08
G232_00233	9.04	0.76	6.37	2.28	4.24	1.52	1.25	1.48	4.25	3.08	5.42	1.82	4.07	2.36	1.42	0.72	1.47	4.63	1.12	1.12	5.96	2.87	1.18	0.77	11.36	5.39	9.65
G232_00234	10.45	0.04	9.15	2.12	3.73	1.37	1.21	1.22	3.79	0.18	2.79	2.52	3.86	1.83	0.33	0.50	0.00	5.28	0.27	1.55	6.19	2.91	0.29	1.88	9.52	5.22	8.21
G232_00235	9.88	0.47	6.71	1.96	3.03	1.29	1.24	1.64	4.10	1.94	11.43	1.60	4.24	2.28	3.61	0.63	0.40	4.00	1.05	0.81	6.01	1.64	0.35	0.86	10.37	5.15	10.37
G232_00236	9.50	0.31	6.13	2.33	4.05	1.05	1.14	1.32	3.69	1.76	10.53	1.14	3.27	1.71	4.39	0.54	0.16	3.70	1.61	0.92	7.38	1.77	0.33	1.03	12.18	4.51	9.09
G232_00237	4.61	0.00	4.61	2.57	3.06	0.87	1.51	0.99	3.12	1.07	0.00	1.39	5.02	1.98	0.00	0.17	0.00	6.29	0.34	0.77	3.46	2.75	0.00	0.68	11.99	4.81	9.67
G232_00238	7.79	2.19	4.58	2.05	4.44	1.52	1.57	0.66	4.10	3.11	10.54	1.08	3.97	2.22	3.87	0.64	4.07	5.59	1.33	1.17	6.08	2.66	3.24	1.08	9.17	5.40	9.20
G232_00239	9.52	8.01	7.30	1.61	4.24	3.12	2.68	1.07	4.58	16.26	11.52	1.37	4.00	2.10	3.63	0.91	18.22	6.73	1.66	1.52	4.45	2.20	11.89	0.70	11.84	4.62	9.39
G232_00240	10.44	2.49	5.89	1.82	4.28	1.52	1.29	1.09	3.66	6.32	12.15	1.74	3.66	2.64	3.32	0.79	5.12	4.74	1.78	1.04	5.19	2.35	3.91	1.09	11.54	4.50	9.84
G232_00241	8.72	0.35	6.62	1.66	2.83	2.60	1.01	1.92	5.29	4.38	16.49	3.18	4.33	5.44	4.17	0.51	1.04	4.01	0.55	2.33	6.37	1.70	0.98	1.16	11.58	8.11	12.73
G232_00242	12.28	1.15	7.01	1.68	4.44	3.60	1.40	2.21	4.40	3.03	11.97	1.63	4.03	2.85	5.97	1.01	1.41	4.89	0.93	1.03	8.20	2.74	1.09	0.87	10.62	5.35	7.49
G232_00243	8.95	1.01	5.75	1.97	2.79	1.35	0.64	1.37	4.21	2.07	10.51	1.52	2.63	1.95	2.32	0.79	1.00	4.55	1.34	0.88	4.79	2.19	1.12	0.45	11.46	4.54	9.21
G232_00244	6.98	1.55	6.68	1.77	4.29	1.58	1.11	1.99	4.83	4.02	10.12	2.14	2.88	2.29	3.53	0.66	3.68	4.67	1.52	0.68	6.11	3.39	2.14	1.31	11.67	4.31	9.13
G232_00245	10.67	0.47	8.40	2.02	4.80	1.24	0.96	0.85	5.07	0.60	8.06	1.41	2.28	1.29	2.72	0.66	0.13	4.36	0.67	0.98	9.37	2.02	0.07	1.28	11.06	4.73	8.65
G232_00246	7.76	0.00	2.31	4.66	4.20	1.26	0.88	0.89	5.83	1.60	2.85	0.48	3.67	1.31	0.16	0.08	0.00	5.90	1.35	1.13	7.06	2.50	0.39	1.82	9.71	5.68	12.79
G232_00247	6.32	3.83	6.50	1.83	3.13	3.81	2.51	1.27	3.71	9.07	8.97	1.16	0.78	1.52	2.93	0.66	7.81	4.53	2.28	0.51	6.60	1.79	5.65	0.72	7.27	2.70	6.87
G232_00248	10.38	0.60	7.01	1.94	3.99	1.12	1.09	0.88	3.33	2.58	9.40	1.64	2.84	2.49	2.91	0.92	1.63	3.72	1.06	1.05	5.32	2.49	1.15	1.01	9.69	5.35	8.08
G232_00249	8.28	2.27	5.84	1.55	4.24	2.25	1.65	2.62	2.96	1.81	11.74	1.11	3.12	2.80	2.78	0.77	2.71	5.00	2.06	2.27	6.65	2.32	3.28	0.25	8.31	3.51	9.49
G232_00250	9.69	0.04	6.10	2.07	3.91	1.71	1.11	1.27	3.43	1.28	9.05	2.37	3.48	1.51	1.35	0.81	0.06	3.92	0.99	0.70	5.15	1.96	0.12	0.96	12.47	4.76	9.36
G232_00251	8.26	1.19	6.38	1.39	4.48	1.38	1.10	1.16	3.15	2.99	8.82	1.14	1.49	1.68	2.76	1.03	1.45	3.70	0.71	1.36	7.32	2.44	1.50	0.55	9.07	3.17	8.78
G232_00252	7.92	1.63	5.60	0.88	3.71	2.39	1.41	1.40	3.43	4.35	8.92	1.87	2.95	2.40	4.40	0.99	3.72	3.93	1.44	1.29	6.96	1.82	3.42	1.88	8.68	4.81	8.27
G232_00253	6.70	1.63	5.57	1.33	4.30	2.19	0.55	0.65	2.43	3.46	6.56	1.30	2.41	1.52	2.33	1.35	3.03	4.76	1.57	1.55	6.09	2.06	2.85	0.77	8.34	4.74	8.11
G232_00254	8.03	0.26	7.58	1.42	4.06	1.42	1.31	1.24	3.17	1.67	10.19	1.01	2.60	1.17	2.42	0.82	0.35	4.47	1.14	0.54	6.67	3.41	0.44	0.98	10.49	4.26	7.84
