GENE	COVERAGE	STRAIN	GROUP
G232_04874	0.9445	Rstd	R
G232_04874	0.0000	SM102	S
G232_04874	1.0444	SM104	S
G232_04874	0.6926	SM105	S
G232_04874	0.9793	SM108	S
G232_04874	0.8826	SM109	S
G232_04874	0.8193	SM11	S
G232_04874	1.3444	SM122	S
G232_04874	0.7631	SM13	S
G232_04874	0.2527	SM14	S
G232_04874	0.0000	SM18	S
G232_04874	1.1711	SM24	S
G232_04874	0.6051	SM27	S
G232_04874	0.8107	SM28	S
G232_04874	0.0000	SM29	S
G232_04874	0.9048	SM35	S
G232_04874	0.0000	SM36	S
G232_04874	0.9648	SM42	S
G232_04874	0.8000	SM48	S
G232_04874	0.6975	SM57	S
G232_04874	1.0245	SM66	S
G232_04874	1.1851	SM67	S
G232_04874	0.0788	SM72	S
G232_04874	1.4460	SM74	S
G232_04874	1.1350	SM84	S
G232_04874	1.0176	SM9	S
G232_04874	0.5952	SM91	S
