GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02283	6.28	0.21	7.29	1.70	0.91	1.74	0.66	2.02	2.44	2.06	9.30	1.85	3.25	2.57	2.89	0.53	0.13	3.77	0.92	0.22	5.07	1.01	0.39	0.96	5.25	3.11	10.57
G232_02284	8.43	9.57	4.80	2.09	2.85	4.59	2.91	1.14	4.41	15.87	13.55	1.33	2.69	2.05	3.89	0.50	20.67	4.55	1.17	1.67	6.15	2.09	16.81	1.71	11.17	3.25	5.59
G232_02285	7.73	10.92	9.74	0.90	3.37	5.12	3.27	0.85	2.17	18.38	12.21	1.35	1.03	1.84	2.85	1.18	16.59	4.74	0.73	1.42	6.93	1.73	21.63	0.73	11.94	3.14	6.64
G232_02286	7.32	2.58	6.02	2.27	4.56	2.47	1.14	1.36	4.29	4.42	7.07	1.86	3.91	2.34	2.68	1.17	4.82	4.52	1.66	0.98	6.75	2.61	3.58	1.00	10.35	4.95	8.97
G232_02287	6.01	0.04	6.09	2.58	3.71	1.59	0.93	1.40	3.82	1.16	12.34	1.79	2.98	1.86	3.76	0.42	0.34	3.97	0.84	1.69	8.01	3.41	0.11	0.53	9.74	3.42	9.23
G232_02288	8.56	0.91	5.83	2.11	3.06	1.59	1.11	0.92	3.60	2.38	10.32	1.21	3.18	1.90	3.38	0.86	2.12	4.39	1.18	0.58	5.10	2.29	1.14	0.85	10.66	4.11	8.98
G232_02289	7.11	0.86	5.60	2.19	3.57	1.46	1.20	1.18	4.27	1.85	10.60	1.74	3.63	2.10	4.05	1.04	0.60	5.65	1.14	0.90	4.59	2.73	0.79	0.63	10.64	5.26	11.19
G232_02290	7.57	0.19	5.34	2.29	3.42	1.60	1.06	1.92	3.15	1.70	7.97	1.45	3.90	1.70	3.51	0.85	0.30	5.23	1.04	1.08	6.05	2.57	0.31	0.90	9.50	3.46	9.02
G232_02291	7.94	0.86	5.62	1.61	3.17	1.16	1.09	0.73	3.47	2.72	12.04	2.01	3.16	2.51	4.54	0.69	0.72	4.33	1.02	0.74	6.03	2.37	0.88	0.60	11.46	4.88	8.84
G232_02292	6.02	3.74	4.22	1.65	4.51	3.26	2.29	0.83	2.96	6.10	8.67	1.46	3.31	2.02	3.98	0.66	7.36	4.27	1.60	1.15	6.33	1.80	4.86	0.87	8.87	4.70	9.63
G232_02293	7.18	0.72	5.60	2.63	3.33	2.00	1.90	1.44	6.10	2.86	9.88	2.15	3.18	2.31	3.47	0.70	0.99	5.15	0.50	0.67	5.53	1.82	1.10	0.77	11.94	6.20	11.79
