GENE	COVERAGE	STRAIN	GROUP
G232_07136	0.8513	Rstd	R
G232_07136	0.3287	SM102	S
G232_07136	0.7796	SM104	S
G232_07136	1.1089	SM105	S
G232_07136	0.5996	SM108	S
G232_07136	0.8870	SM109	S
G232_07136	1.0060	SM11	S
G232_07136	0.5232	SM122	S
G232_07136	0.9437	SM13	S
G232_07136	0.4194	SM14	S
G232_07136	1.1340	SM18	S
G232_07136	0.7237	SM24	S
G232_07136	0.8790	SM27	S
G232_07136	1.0250	SM28	S
G232_07136	1.0819	SM29	S
G232_07136	0.8286	SM35	S
G232_07136	0.4202	SM36	S
G232_07136	0.8187	SM42	S
G232_07136	0.9212	SM48	S
G232_07136	0.4874	SM57	S
G232_07136	0.6542	SM66	S
G232_07136	1.0000	SM67	S
G232_07136	0.6749	SM72	S
G232_07136	0.6187	SM74	S
G232_07136	1.0191	SM84	S
G232_07136	0.9808	SM9	S
G232_07136	0.8831	SM91	S
