GENE	COVERAGE	STRAIN	GROUP
G232_04888	0.3865	Rstd	R
G232_04888	0.0000	SM102	S
G232_04888	0.2755	SM104	S
G232_04888	0.2529	SM105	S
G232_04888	0.3734	SM108	S
G232_04888	0.4652	SM109	S
G232_04888	0.5602	SM11	S
G232_04888	0.2450	SM122	S
G232_04888	0.1786	SM13	S
G232_04888	0.1505	SM14	S
G232_04888	0.6175	SM18	S
G232_04888	0.1491	SM24	S
G232_04888	0.1550	SM27	S
G232_04888	0.3071	SM28	S
G232_04888	0.4971	SM29	S
G232_04888	0.3524	SM35	S
G232_04888	0.0739	SM36	S
G232_04888	0.2606	SM42	S
G232_04888	0.4424	SM48	S
G232_04888	0.7647	SM57	S
G232_04888	0.4323	SM66	S
G232_04888	0.6006	SM67	S
G232_04888	0.0000	SM72	S
G232_04888	0.4245	SM74	S
G232_04888	0.3936	SM84	S
G232_04888	0.3488	SM9	S
G232_04888	0.3056	SM91	S
