GENE	COVERAGE	STRAIN	GROUP
G232_09666	1.6729	Rstd	R
G232_09666	1.5175	SM102	S
G232_09666	0.4866	SM104	S
G232_09666	0.1634	SM105	S
G232_09666	1.0415	SM108	S
G232_09666	0.1304	SM109	S
G232_09666	0.7048	SM11	S
G232_09666	0.8477	SM122	S
G232_09666	0.7922	SM13	S
G232_09666	0.9113	SM14	S
G232_09666	0.0000	SM18	S
G232_09666	0.3640	SM24	S
G232_09666	0.4459	SM27	S
G232_09666	1.7143	SM28	S
G232_09666	1.0117	SM29	S
G232_09666	0.3333	SM35	S
G232_09666	0.2957	SM36	S
G232_09666	1.7148	SM42	S
G232_09666	0.1939	SM48	S
G232_09666	0.3529	SM57	S
G232_09666	0.4426	SM66	S
G232_09666	0.0000	SM67	S
G232_09666	0.0936	SM72	S
G232_09666	0.0000	SM74	S
G232_09666	0.0000	SM84	S
G232_09666	0.7120	SM9	S
G232_09666	1.9539	SM91	S
G232_09667	0.6036	Rstd	R
G232_09667	3.4895	SM102	S
G232_09667	0.3293	SM104	S
G232_09667	0.7977	SM105	S
G232_09667	0.3257	SM108	S
G232_09667	1.0652	SM109	S
G232_09667	1.1446	SM11	S
G232_09667	0.7086	SM122	S
G232_09667	0.3379	SM13	S
G232_09667	1.5753	SM14	S
G232_09667	1.3776	SM18	S
G232_09667	0.3640	SM24	S
G232_09667	0.3163	SM27	S
G232_09667	1.0429	SM28	S
G232_09667	1.0263	SM29	S
G232_09667	1.9714	SM35	S
G232_09667	3.9533	SM36	S
G232_09667	1.0088	SM42	S
G232_09667	0.9455	SM48	S
G232_09667	0.8824	SM57	S
G232_09667	0.7277	SM66	S
G232_09667	0.5227	SM67	S
G232_09667	5.2611	SM72	S
G232_09667	1.1367	SM74	S
G232_09667	0.5667	SM84	S
G232_09667	0.4576	SM9	S
G232_09667	0.6962	SM91	S
