GENE	COVERAGE	STRAIN	GROUP
G232_08219	0.9306	Rstd	R
G232_08219	0.0420	SM102	S
G232_08219	1.1438	SM104	S
G232_08219	0.7782	SM105	S
G232_08219	0.8568	SM108	S
G232_08219	0.9957	SM109	S
G232_08219	0.5783	SM11	S
G232_08219	1.3510	SM122	S
G232_08219	0.8058	SM13	S
G232_08219	0.3602	SM14	S
G232_08219	0.1937	SM18	S
G232_08219	0.8026	SM24	S
G232_08219	0.5138	SM27	S
G232_08219	0.8429	SM28	S
G232_08219	0.9825	SM29	S
G232_08219	0.9143	SM35	S
G232_08219	0.0000	SM36	S
G232_08219	0.5986	SM42	S
G232_08219	0.9758	SM48	S
G232_08219	1.0504	SM57	S
G232_08219	0.8361	SM66	S
G232_08219	0.8474	SM67	S
G232_08219	0.0739	SM72	S
G232_08219	0.9424	SM74	S
G232_08219	1.0664	SM84	S
G232_08219	0.7584	SM9	S
G232_08219	0.8990	SM91	S
G232_08220	0.9029	Rstd	R
G232_08220	0.3846	SM102	S
G232_08220	0.8616	SM104	S
G232_08220	0.7043	SM105	S
G232_08220	0.7801	SM108	S
G232_08220	0.6043	SM109	S
G232_08220	0.5843	SM11	S
G232_08220	0.6689	SM122	S
G232_08220	0.6913	SM13	S
G232_08220	0.5968	SM14	S
G232_08220	1.0926	SM18	S
G232_08220	0.7719	SM24	S
G232_08220	0.9533	SM27	S
G232_08220	0.9643	SM28	S
G232_08220	0.7778	SM29	S
G232_08220	0.9905	SM35	S
G232_08220	0.6381	SM36	S
G232_08220	0.9419	SM42	S
G232_08220	0.8667	SM48	S
G232_08220	0.8067	SM57	S
G232_08220	0.7265	SM66	S
G232_08220	0.8149	SM67	S
G232_08220	0.7241	SM72	S
G232_08220	0.8129	SM74	S
G232_08220	0.7483	SM84	S
G232_08220	0.9088	SM9	S
G232_08220	0.9247	SM91	S
G232_08221	0.8097	Rstd	R
G232_08221	0.5734	SM102	S
G232_08221	0.7675	SM104	S
G232_08221	0.8599	SM105	S
G232_08221	0.8071	SM108	S
G232_08221	0.7826	SM109	S
G232_08221	0.6928	SM11	S
G232_08221	0.7351	SM122	S
G232_08221	0.8796	SM13	S
G232_08221	1.0349	SM14	S
G232_08221	1.2850	SM18	S
G232_08221	0.7193	SM24	S
G232_08221	0.8450	SM27	S
G232_08221	0.6929	SM28	S
G232_08221	1.1725	SM29	S
G232_08221	0.8667	SM35	S
G232_08221	0.7082	SM36	S
G232_08221	0.8345	SM42	S
G232_08221	0.8788	SM48	S
G232_08221	0.5294	SM57	S
G232_08221	0.7497	SM66	S
G232_08221	0.8019	SM67	S
G232_08221	0.6946	SM72	S
G232_08221	0.5971	SM74	S
G232_08221	0.7246	SM84	S
G232_08221	0.9456	SM9	S
G232_08221	0.8928	SM91	S
G232_08222	0.9029	Rstd	R
G232_08222	0.2028	SM102	S
G232_08222	1.0376	SM104	S
G232_08222	0.3424	SM105	S
G232_08222	0.6618	SM108	S
G232_08222	0.6826	SM109	S
G232_08222	0.7711	SM11	S
G232_08222	0.6689	SM122	S
G232_08222	0.6621	SM13	S
G232_08222	0.7285	SM14	S
G232_08222	1.3715	SM18	S
G232_08222	1.0439	SM24	S
G232_08222	0.7261	SM27	S
G232_08222	0.8000	SM28	S
G232_08222	0.9123	SM29	S
G232_08222	0.3429	SM35	S
G232_08222	0.0973	SM36	S
G232_08222	0.6884	SM42	S
G232_08222	0.8788	SM48	S
G232_08222	1.1765	SM57	S
G232_08222	1.2606	SM66	S
G232_08222	0.4253	SM67	S
G232_08222	0.1478	SM72	S
G232_08222	0.6906	SM74	S
G232_08222	0.7689	SM84	S
G232_08222	0.4880	SM9	S
G232_08222	0.7307	SM91	S
G232_08223	0.6720	Rstd	R
G232_08223	0.0490	SM102	S
G232_08223	0.8441	SM104	S
G232_08223	0.7977	SM105	S
G232_08223	0.7801	SM108	S
G232_08223	0.6870	SM109	S
G232_08223	0.7048	SM11	S
G232_08223	0.6159	SM122	S
G232_08223	0.8019	SM13	S
G232_08223	0.5188	SM14	S
G232_08223	1.2314	SM18	S
G232_08223	0.5658	SM24	S
G232_08223	0.9512	SM27	S
G232_08223	0.8857	SM28	S
G232_08223	1.0526	SM29	S
G232_08223	0.3905	SM35	S
G232_08223	0.0000	SM36	S
G232_08223	0.7289	SM42	S
G232_08223	0.4242	SM48	S
G232_08223	0.2437	SM57	S
G232_08223	0.8194	SM66	S
G232_08223	0.6948	SM67	S
G232_08223	0.0493	SM72	S
G232_08223	0.5180	SM74	S
G232_08223	0.8429	SM84	S
G232_08223	0.7888	SM9	S
G232_08223	0.7609	SM91	S
G232_08224	0.6947	Rstd	R
G232_08224	0.4545	SM102	S
G232_08224	0.6371	SM104	S
G232_08224	0.9183	SM105	S
G232_08224	0.8154	SM108	S
G232_08224	0.5957	SM109	S
G232_08224	0.5723	SM11	S
G232_08224	0.8212	SM122	S
G232_08224	0.7456	SM13	S
G232_08224	0.5806	SM14	S
G232_08224	1.1011	SM18	S
G232_08224	0.6140	SM24	S
G232_08224	0.7240	SM27	S
G232_08224	0.9036	SM28	S
G232_08224	0.8363	SM29	S
G232_08224	0.5333	SM35	S
G232_08224	0.1984	SM36	S
G232_08224	0.6461	SM42	S
G232_08224	0.5333	SM48	S
G232_08224	0.6471	SM57	S
G232_08224	0.5729	SM66	S
G232_08224	0.5552	SM67	S
G232_08224	0.3350	SM72	S
G232_08224	0.8058	SM74	S
G232_08224	0.7391	SM84	S
G232_08224	0.7104	SM9	S
G232_08224	0.6891	SM91	S
G232_08225	0.9564	Rstd	R
G232_08225	0.1888	SM102	S
G232_08225	0.7164	SM104	S
G232_08225	1.0389	SM105	S
G232_08225	0.6266	SM108	S
G232_08225	0.6478	SM109	S
G232_08225	0.5000	SM11	S
G232_08225	0.8675	SM122	S
G232_08225	0.7301	SM13	S
G232_08225	0.5914	SM14	S
G232_08225	1.3642	SM18	S
G232_08225	1.0439	SM24	S
G232_08225	0.8386	SM27	S
G232_08225	0.6679	SM28	S
G232_08225	1.1842	SM29	S
G232_08225	0.5714	SM35	S
G232_08225	0.0389	SM36	S
G232_08225	0.8644	SM42	S
G232_08225	0.6485	SM48	S
G232_08225	0.5042	SM57	S
G232_08225	0.5548	SM66	S
G232_08225	0.6948	SM67	S
G232_08225	0.0936	SM72	S
G232_08225	0.7770	SM74	S
G232_08225	0.7674	SM84	S
G232_08225	0.8496	SM9	S
G232_08225	0.8122	SM91	S
G232_08226	0.6551	Rstd	R
G232_08226	2.0909	SM102	S
G232_08226	0.6075	SM104	S
G232_08226	0.6109	SM105	S
G232_08226	0.6722	SM108	S
G232_08226	0.7957	SM109	S
G232_08226	0.6506	SM11	S
G232_08226	0.7219	SM122	S
G232_08226	0.7786	SM13	S
G232_08226	1.6559	SM14	S
G232_08226	1.0816	SM18	S
G232_08226	0.7588	SM24	S
G232_08226	0.9448	SM27	S
G232_08226	0.7179	SM28	S
G232_08226	1.0292	SM29	S
G232_08226	0.5905	SM35	S
G232_08226	2.2451	SM36	S
G232_08226	0.7254	SM42	S
G232_08226	1.0424	SM48	S
G232_08226	1.3866	SM57	S
G232_08226	0.8503	SM66	S
