GENE	COVERAGE	STRAIN	GROUP
G232_04172	0.9594	Rstd	R
G232_04172	0.2308	SM102	S
G232_04172	0.6358	SM104	S
G232_04172	1.3191	SM105	S
G232_04172	0.8071	SM108	S
G232_04172	0.7000	SM109	S
G232_04172	1.3735	SM11	S
G232_04172	0.9868	SM122	S
G232_04172	1.0680	SM13	S
G232_04172	0.5941	SM14	S
G232_04172	1.7430	SM18	S
G232_04172	0.8377	SM24	S
G232_04172	1.2144	SM27	S
G232_04172	0.9786	SM28	S
G232_04172	0.9825	SM29	S
G232_04172	0.9524	SM35	S
G232_04172	0.5564	SM36	S
G232_04172	0.9243	SM42	S
G232_04172	1.4061	SM48	S
G232_04172	0.4202	SM57	S
G232_04172	0.8194	SM66	S
G232_04172	0.8247	SM67	S
G232_04172	0.8473	SM72	S
G232_04172	0.6187	SM74	S
G232_04172	0.9825	SM84	S
G232_04172	1.1280	SM9	S
G232_04172	0.9415	SM91	S
G232_04173	0.8295	Rstd	R
G232_04173	1.1469	SM102	S
G232_04173	0.7137	SM104	S
G232_04173	0.8833	SM105	S
G232_04173	0.4813	SM108	S
G232_04173	1.1304	SM109	S
G232_04173	0.6566	SM11	S
G232_04173	0.6623	SM122	S
G232_04173	1.3495	SM13	S
G232_04173	0.7849	SM14	S
G232_04173	1.0658	SM18	S
G232_04173	1.1140	SM24	S
G232_04173	0.7983	SM27	S
G232_04173	0.9571	SM28	S
G232_04173	1.1520	SM29	S
G232_04173	0.3238	SM35	S
G232_04173	0.8327	SM36	S
G232_04173	0.8468	SM42	S
G232_04173	1.2303	SM48	S
G232_04173	1.0588	SM57	S
G232_04173	0.7548	SM66	S
G232_04173	0.5455	SM67	S
G232_04173	0.6847	SM72	S
G232_04173	0.8129	SM74	S
G232_04173	0.7879	SM84	S
G232_04173	0.9392	SM9	S
G232_04173	0.6714	SM91	S
G232_04174	0.7304	Rstd	R
G232_04174	1.0699	SM102	S
G232_04174	0.9462	SM104	S
G232_04174	0.5953	SM105	S
G232_04174	0.9315	SM108	S
G232_04174	0.7000	SM109	S
G232_04174	0.9157	SM11	S
G232_04174	0.4901	SM122	S
G232_04174	0.7223	SM13	S
G232_04174	2.2016	SM14	S
G232_04174	1.2619	SM18	S
G232_04174	0.5702	SM24	S
G232_04174	0.6837	SM27	S
G232_04174	0.8321	SM28	S
G232_04174	1.3830	SM29	S
G232_04174	0.7238	SM35	S
G232_04174	1.1634	SM36	S
G232_04174	0.8063	SM42	S
G232_04174	1.6788	SM48	S
G232_04174	1.2101	SM57	S
G232_04174	0.6387	SM66	S
G232_04174	0.7695	SM67	S
G232_04174	1.2069	SM72	S
G232_04174	0.8273	SM74	S
G232_04174	0.7696	SM84	S
G232_04174	0.6512	SM9	S
G232_04174	0.7095	SM91	S
G232_04175	0.8196	Rstd	R
G232_04175	0.3287	SM102	S
G232_04175	0.7970	SM104	S
G232_04175	0.7393	SM105	S
G232_04175	0.7469	SM108	S
G232_04175	0.5565	SM109	S
G232_04175	0.6265	SM11	S
G232_04175	0.5894	SM122	S
G232_04175	0.7573	SM13	S
G232_04175	0.6075	SM14	S
G232_04175	1.1535	SM18	S
G232_04175	0.8246	SM24	S
G232_04175	0.8408	SM27	S
G232_04175	0.8893	SM28	S
G232_04175	1.1082	SM29	S
G232_04175	0.8762	SM35	S
G232_04175	0.2724	SM36	S
G232_04175	0.8081	SM42	S
G232_04175	0.7152	SM48	S
G232_04175	0.6723	SM57	S
G232_04175	0.7561	SM66	S
G232_04175	0.7597	SM67	S
G232_04175	0.3547	SM72	S
G232_04175	0.6978	SM74	S
G232_04175	0.8314	SM84	S
G232_04175	0.7200	SM9	S
G232_04175	0.8441	SM91	S
G232_04176	0.9832	Rstd	R
G232_04176	2.2657	SM102	S
G232_04176	0.8306	SM104	S
G232_04176	0.6576	SM105	S
G232_04176	0.6058	SM108	S
G232_04176	0.7261	SM109	S
G232_04176	0.7771	SM11	S
G232_04176	0.6887	SM122	S
G232_04176	0.6718	SM13	S
G232_04176	1.7903	SM14	S
G232_04176	1.1437	SM18	S
G232_04176	0.7105	SM24	S
G232_04176	0.5520	SM27	S
G232_04176	0.9071	SM28	S
G232_04176	0.9357	SM29	S
G232_04176	1.1810	SM35	S
G232_04176	2.5992	SM36	S
G232_04176	0.6549	SM42	S
G232_04176	0.7758	SM48	S
G232_04176	0.8151	SM57	S
G232_04176	0.4594	SM66	S
G232_04176	0.6396	SM67	S
G232_04176	2.3251	SM72	S
G232_04176	0.4532	SM74	S
G232_04176	0.7635	SM84	S
G232_04176	0.7552	SM9	S
G232_04176	0.9035	SM91	S
G232_04177	0.4836	Rstd	R
G232_04177	0.0769	SM102	S
G232_04177	0.8804	SM104	S
G232_04177	0.7665	SM105	S
G232_04177	0.5622	SM108	S
G232_04177	0.6217	SM109	S
G232_04177	0.7470	SM11	S
G232_04177	1.6490	SM122	S
G232_04177	0.7534	SM13	S
G232_04177	0.7634	SM14	S
G232_04177	1.3301	SM18	S
G232_04177	0.7895	SM24	S
G232_04177	0.6837	SM27	S
G232_04177	0.6357	SM28	S
G232_04177	0.4298	SM29	S
G232_04177	0.0095	SM35	S
G232_04177	0.0428	SM36	S
G232_04177	0.9718	SM42	S
G232_04177	0.7818	SM48	S
G232_04177	0.9664	SM57	S
G232_04177	0.7548	SM66	S
G232_04177	0.7857	SM67	S
G232_04177	0.0296	SM72	S
G232_04177	0.6331	SM74	S
G232_04177	0.9047	SM84	S
G232_04177	0.4576	SM9	S
G232_04177	0.9265	SM91	S
G232_04178	0.8513	Rstd	R
G232_04178	0.9790	SM102	S
G232_04178	0.7769	SM104	S
G232_04178	0.3346	SM105	S
G232_04178	0.6867	SM108	S
G232_04178	0.9174	SM109	S
G232_04178	0.6265	SM11	S
G232_04178	0.6556	SM122	S
G232_04178	0.9437	SM13	S
G232_04178	1.2769	SM14	S
G232_04178	1.2241	SM18	S
G232_04178	0.9386	SM24	S
G232_04178	0.6985	SM27	S
G232_04178	0.8786	SM28	S
G232_04178	1.2690	SM29	S
G232_04178	0.9714	SM35	S
G232_04178	0.8794	SM36	S
G232_04178	1.3415	SM42	S
G232_04178	0.5939	SM48	S
G232_04178	1.0588	SM57	S
G232_04178	0.8852	SM66	S
G232_04178	1.0812	SM67	S
G232_04178	1.1133	SM72	S
G232_04178	0.8777	SM74	S
G232_04178	0.8978	SM84	S
G232_04178	0.8896	SM9	S
G232_04178	0.9486	SM91	S
G232_04179	0.7810	Rstd	R
G232_04179	0.4126	SM102	S
G232_04179	1.0685	SM104	S
G232_04179	1.1595	SM105	S
G232_04179	0.7303	SM108	S
G232_04179	0.7217	SM109	S
G232_04179	0.9940	SM11	S
G232_04179	0.9007	SM122	S
G232_04179	0.6272	SM13	S
G232_04179	0.7608	SM14	S
G232_04179	1.5518	SM18	S
G232_04179	1.0526	SM24	S
G232_04179	0.9851	SM27	S
G232_04179	0.8393	SM28	S
G232_04179	1.0614	SM29	S
G232_04179	1.0000	SM35	S
G232_04179	0.3930	SM36	S
G232_04179	0.9542	SM42	S
G232_04179	0.5273	SM48	S
G232_04179	1.0336	SM57	S
G232_04179	0.7574	SM66	S
G232_04179	0.5617	SM67	S
G232_04179	0.3547	SM72	S
G232_04179	0.8201	SM74	S
G232_04179	0.8665	SM84	S
G232_04179	0.7248	SM9	S
G232_04179	1.0027	SM91	S
G232_04180	0.9703	Rstd	R
G232_04180	0.9650	SM102	S
G232_04180	1.0739	SM104	S
G232_04180	0.5019	SM105	S
G232_04180	0.7075	SM108	S
G232_04180	0.6000	SM109	S
G232_04180	1.1747	SM11	S
G232_04180	0.9404	SM122	S
G232_04180	0.7301	SM13	S
G232_04180	1.1398	SM14	S
G232_04180	1.2667	SM18	S
G232_04180	0.8509	SM24	S
G232_04180	0.5605	SM27	S
G232_04180	0.4321	SM28	S
G232_04180	0.9415	SM29	S
G232_04180	1.0000	SM35	S
G232_04180	0.6926	SM36	S
G232_04180	0.8151	SM42	S
G232_04180	0.3818	SM48	S
G232_04180	1.1092	SM57	S
G232_04180	0.9987	SM66	S
G232_04180	0.8669	SM67	S
G232_04180	0.7291	SM72	S
G232_04180	0.2878	SM74	S
G232_04180	0.7895	SM84	S
G232_04180	0.8416	SM9	S
G232_04180	1.0000	SM91	S
G232_04181	0.8394	Rstd	R
G232_04181	3.0070	SM102	S
G232_04181	0.9019	SM104	S
G232_04181	1.0311	SM105	S
G232_04181	0.7386	SM108	S
G232_04181	0.9826	SM109	S
G232_04181	1.1205	SM11	S
G232_04181	0.8411	SM122	S
G232_04181	0.9631	SM13	S
