GENE	COVERAGE	STRAIN	GROUP
G232_05806	0.5173	Rstd	R
G232_05806	2.1399	SM102	S
G232_05806	0.5901	SM104	S
G232_05806	1.1440	SM105	S
G232_05806	0.5166	SM108	S
G232_05806	0.8826	SM109	S
G232_05806	1.2831	SM11	S
G232_05806	0.6291	SM122	S
G232_05806	0.8583	SM13	S
G232_05806	2.1855	SM14	S
G232_05806	1.3459	SM18	S
G232_05806	1.0526	SM24	S
G232_05806	0.3248	SM27	S
G232_05806	0.7786	SM28	S
G232_05806	0.5760	SM29	S
G232_05806	1.0000	SM35	S
G232_05806	2.9689	SM36	S
G232_05806	1.1708	SM42	S
G232_05806	0.8606	SM48	S
G232_05806	1.5546	SM57	S
G232_05806	0.4323	SM66	S
G232_05806	0.5682	SM67	S
G232_05806	3.1675	SM72	S
G232_05806	0.7626	SM74	S
G232_05806	0.6979	SM84	S
G232_05806	0.8080	SM9	S
G232_05806	0.8574	SM91	S
G232_05807	0.6283	Rstd	R
G232_05807	2.4965	SM102	S
G232_05807	0.7191	SM104	S
G232_05807	1.0195	SM105	S
G232_05807	0.6950	SM108	S
G232_05807	1.1087	SM109	S
G232_05807	0.9940	SM11	S
G232_05807	0.1987	SM122	S
G232_05807	0.7262	SM13	S
G232_05807	1.0188	SM14	S
G232_05807	0.9586	SM18	S
G232_05807	1.0833	SM24	S
G232_05807	0.2378	SM27	S
G232_05807	0.5750	SM28	S
G232_05807	0.8421	SM29	S
G232_05807	1.2381	SM35	S
G232_05807	1.0739	SM36	S
G232_05807	1.0000	SM42	S
G232_05807	0.8061	SM48	S
G232_05807	1.2941	SM57	S
G232_05807	1.1058	SM66	S
G232_05807	1.0877	SM67	S
G232_05807	1.8276	SM72	S
G232_05807	0.7338	SM74	S
G232_05807	0.9428	SM84	S
G232_05807	0.7104	SM9	S
G232_05807	0.9380	SM91	S
