GENE	COVERAGE	STRAIN	GROUP
G232_03962	0.0664	Rstd	R
G232_03962	0.0000	SM102	S
G232_03962	0.0578	SM104	S
G232_03962	0.0000	SM105	S
G232_03962	0.0000	SM108	S
G232_03962	0.0000	SM109	S
G232_03962	0.0000	SM11	S
G232_03962	0.0000	SM122	S
G232_03962	0.0000	SM13	S
G232_03962	0.0000	SM14	S
G232_03962	0.0158	SM18	S
G232_03962	0.0000	SM24	S
G232_03962	0.1635	SM27	S
G232_03962	0.0000	SM28	S
G232_03962	0.0000	SM29	S
G232_03962	0.0000	SM35	S
G232_03962	0.0000	SM36	S
G232_03962	0.0000	SM42	S
G232_03962	0.1152	SM48	S
G232_03962	0.0000	SM57	S
G232_03962	0.0697	SM66	S
G232_03962	0.0000	SM67	S
G232_03962	0.0000	SM72	S
G232_03962	0.1151	SM74	S
G232_03962	0.1037	SM84	S
G232_03962	0.1328	SM9	S
G232_03962	0.0000	SM91	S
