GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01854	0.8305	0.1329	0.8401	0.8016	0.8776	0.8000	0.6205	0.6954	0.7359	0.2903	1.0914	0.6754	0.9236	0.5643	1.1462	0.7810	0.0156	0.8644	1.0182	0.9160	0.8735	1.0617	0.0493	0.8201	0.8024	0.7312	0.7635
G232_01855	0.5570	0.0559	0.8965	0.3774	0.5187	0.9435	0.6627	0.7947	0.7301	0.6317	1.2533	0.5439	0.8174	0.8286	1.1199	0.5048	0.0584	0.8926	0.9697	0.3361	0.8839	0.7825	0.1034	0.5755	0.7323	0.8368	0.7927
G232_01856	0.7502	0.1678	0.7567	0.8677	0.8361	0.6522	0.9518	0.9470	0.6796	0.9919	1.3739	0.8289	0.7113	1.0536	1.0526	0.9143	0.3541	0.5616	1.1758	1.2101	0.7703	0.9286	0.1921	0.5252	0.8276	0.8048	0.7617
G232_01857	0.9227	0.1748	0.6882	0.8132	0.6846	0.6391	0.7169	0.5960	0.7184	0.4624	1.2034	0.7851	0.9023	0.8857	1.0000	0.4286	0.0156	0.8204	0.9455	0.4202	0.7794	0.7890	0.1084	0.7338	0.7971	0.6144	0.8291
G232_01858	0.9376	4.1958	1.0282	1.1868	0.8320	0.8000	0.9759	1.0927	0.7515	2.6559	1.4019	0.6667	0.7537	0.8500	0.9854	0.8571	5.4864	0.8592	1.1879	1.3613	0.7032	0.5390	4.7044	0.6906	0.6690	0.7552	0.6935
G232_01859	0.8553	1.9650	0.7728	0.7549	1.0145	1.4478	0.9578	1.0728	0.6117	1.1048	1.2765	0.9781	0.8493	0.5393	1.1959	1.2952	2.3774	1.0317	0.7939	0.9076	1.0826	0.5032	1.6158	1.1007	0.7307	0.8912	0.6067
G232_01860	0.7374	0.5175	0.7997	0.8093	0.7344	0.7870	0.9157	0.5960	0.8680	0.7124	1.0840	0.7105	0.6921	0.9429	1.0029	1.2476	0.4475	0.8081	0.5152	1.0252	0.7677	0.8214	0.6108	0.7050	0.6972	0.8848	0.8530
G232_01861	0.8365	8.5385	0.8280	0.8911	0.8340	1.7783	1.1988	1.2119	0.8272	5.9382	0.0110	0.9605	0.6412	0.8679	0.6725	0.9714	12.1167	1.0827	1.6000	1.3193	0.8194	0.9773	11.2660	0.7482	0.8391	0.8880	0.9221
G232_01862	0.6541	0.7902	0.6519	0.6304	0.9544	0.7348	1.1024	0.3974	0.9398	0.6989	1.0073	1.0439	0.8089	0.9000	1.1520	0.6571	0.8366	0.7148	0.7576	0.6050	0.9019	0.8052	0.5222	0.7482	0.6453	0.6640	0.8264
G232_01863	0.7393	0.2238	0.5941	0.7315	0.7178	0.4261	0.6205	0.9272	0.7495	0.8952	1.1620	0.6316	0.6645	0.9643	0.8304	0.9048	0.4358	0.9947	0.6788	0.1849	0.6245	0.8344	0.3793	0.2374	0.8169	0.8592	0.7130
G232_01864	0.8523	0.3217	0.7648	0.6615	0.8402	1.0522	0.7651	0.5695	0.9961	0.4435	1.2448	0.8465	1.0637	1.1143	0.7310	0.9143	0.3191	0.9701	0.7939	1.2437	1.0413	0.7630	0.4187	0.6259	0.7757	0.9376	0.8698
G232_01865	0.7116	1.6224	0.7796	0.7432	0.6867	1.2435	1.1386	0.5099	0.7534	1.1828	1.2144	0.7544	0.8153	0.9250	1.0322	0.6286	2.0350	0.8574	1.0848	0.6639	0.6994	0.6526	2.5123	1.1727	0.8993	0.9456	0.9362
G232_01866	0.6501	0.0979	0.9368	0.4630	0.7033	1.0783	0.8855	0.8477	0.9243	0.6801	1.1389	0.5877	0.6369	0.6571	0.8889	0.4476	0.4280	0.7658	1.3091	0.5882	0.8297	0.9708	0.6355	0.6403	0.8810	0.9280	0.9229
G232_01867	0.6095	0.3636	0.8387	0.7004	0.8714	0.6130	0.9036	1.2980	0.7049	0.3952	1.1279	0.9167	0.9448	0.7607	1.0029	0.3238	0.3268	0.8926	0.5636	0.8487	0.6658	0.8929	0.3793	0.5396	0.6255	0.8160	0.8432
G232_01868	0.8662	0.3077	0.6384	0.7704	0.5498	0.4696	0.8494	0.2649	1.0175	0.5054	1.4105	1.1140	0.6645	0.8321	1.2573	0.6286	0.4903	0.8169	0.4970	0.6891	0.8258	0.5195	0.5714	0.9281	0.8253	0.7696	0.8689
G232_01869	0.6234	5.7762	0.7366	0.6420	0.5519	1.3304	1.6747	1.2384	0.7883	3.0887	0.4823	0.4737	0.6369	0.6536	0.2018	1.4000	6.0700	0.7447	0.7333	0.9916	0.6116	0.5390	5.8768	0.5540	0.6712	0.6288	0.6918
G232_01870	0.8464	0.0210	0.6156	0.5019	1.2324	0.8130	1.0542	0.9073	0.6854	0.3118	0.0000	1.0307	0.6391	0.9214	0.4094	0.6286	0.0661	1.0511	0.4424	0.7647	0.8645	0.6753	0.1576	0.7914	0.9062	0.9344	0.9610
