GENE	COVERAGE	STRAIN	GROUP
G232_03892	3.1110	Rstd	R
G232_03892	0.1259	SM102	S
G232_03892	2.7083	SM104	S
G232_03892	2.0895	SM105	S
G232_03892	3.2759	SM108	S
G232_03892	2.1913	SM109	S
G232_03892	1.5120	SM11	S
G232_03892	2.7285	SM122	S
G232_03892	2.8505	SM13	S
G232_03892	1.1075	SM14	S
G232_03892	0.6078	SM18	S
G232_03892	2.2588	SM24	S
G232_03892	1.5244	SM27	S
G232_03892	2.3429	SM28	S
G232_03892	1.1813	SM29	S
G232_03892	3.3714	SM35	S
G232_03892	0.0000	SM36	S
G232_03892	2.2852	SM42	S
G232_03892	2.0970	SM48	S
G232_03892	1.3866	SM57	S
G232_03892	2.1923	SM66	S
G232_03892	2.5747	SM67	S
G232_03892	0.1872	SM72	S
G232_03892	1.5252	SM74	S
G232_03892	3.3707	SM84	S
G232_03892	1.7872	SM9	S
G232_03892	2.9433	SM91	S
G232_03893	0.9822	Rstd	R
G232_03893	0.3497	SM102	S
G232_03893	0.8038	SM104	S
G232_03893	0.9922	SM105	S
G232_03893	0.8568	SM108	S
G232_03893	0.5913	SM109	S
G232_03893	0.7470	SM11	S
G232_03893	1.1722	SM122	S
G232_03893	0.7942	SM13	S
G232_03893	0.3172	SM14	S
G232_03893	1.1937	SM18	S
G232_03893	0.7851	SM24	S
G232_03893	0.7113	SM27	S
G232_03893	1.0214	SM28	S
G232_03893	1.0526	SM29	S
G232_03893	0.8762	SM35	S
G232_03893	0.1245	SM36	S
G232_03893	0.8873	SM42	S
G232_03893	0.9455	SM48	S
G232_03893	0.8571	SM57	S
G232_03893	0.9871	SM66	S
G232_03893	0.9026	SM67	S
G232_03893	0.1527	SM72	S
G232_03893	0.7482	SM74	S
G232_03893	0.9001	SM84	S
G232_03893	0.7888	SM9	S
G232_03893	0.9017	SM91	S
G232_03894	0.9604	Rstd	R
G232_03894	12.7692	SM102	S
G232_03894	0.8011	SM104	S
G232_03894	1.0623	SM105	S
G232_03894	0.9959	SM108	S
G232_03894	2.2739	SM109	S
G232_03894	2.1386	SM11	S
G232_03894	1.1391	SM122	S
G232_03894	0.7068	SM13	S
G232_03894	8.0672	SM14	S
G232_03894	1.2314	SM18	S
G232_03894	0.8202	SM24	S
G232_03894	0.8025	SM27	S
G232_03894	0.7464	SM28	S
G232_03894	1.2982	SM29	S
G232_03894	0.9619	SM35	S
G232_03894	14.0973	SM36	S
G232_03894	1.2025	SM42	S
G232_03894	1.4788	SM48	S
G232_03894	1.2857	SM57	S
G232_03894	0.6800	SM66	S
G232_03894	1.0974	SM67	S
G232_03894	12.9113	SM72	S
G232_03894	0.9424	SM74	S
G232_03894	0.9535	SM84	S
G232_03894	0.7280	SM9	S
G232_03894	0.9743	SM91	S
G232_03895	0.9554	Rstd	R
G232_03895	0.9021	SM102	S
G232_03895	0.8952	SM104	S
G232_03895	1.0156	SM105	S
G232_03895	0.8880	SM108	S
G232_03895	0.6783	SM109	S
G232_03895	0.8614	SM11	S
G232_03895	0.7947	SM122	S
G232_03895	0.8485	SM13	S
G232_03895	1.1317	SM14	S
G232_03895	1.3167	SM18	S
G232_03895	0.6974	SM24	S
G232_03895	0.7240	SM27	S
G232_03895	0.9964	SM28	S
G232_03895	1.1725	SM29	S
G232_03895	0.4190	SM35	S
G232_03895	1.2101	SM36	S
G232_03895	1.0634	SM42	S
G232_03895	0.8303	SM48	S
G232_03895	0.5798	SM57	S
G232_03895	0.8619	SM66	S
G232_03895	0.7695	SM67	S
G232_03895	1.0246	SM72	S
G232_03895	0.7122	SM74	S
G232_03895	0.8230	SM84	S
G232_03895	0.9136	SM9	S
G232_03895	0.9965	SM91	S
G232_03896	0.8741	Rstd	R
G232_03896	0.0000	SM102	S
G232_03896	1.1304	SM104	S
G232_03896	0.3385	SM105	S
G232_03896	0.6141	SM108	S
G232_03896	0.5870	SM109	S
G232_03896	0.4940	SM11	S
G232_03896	1.0927	SM122	S
G232_03896	0.8155	SM13	S
G232_03896	0.3011	SM14	S
G232_03896	1.5043	SM18	S
G232_03896	0.7982	SM24	S
G232_03896	0.8577	SM27	S
G232_03896	1.0714	SM28	S
G232_03896	1.1813	SM29	S
G232_03896	0.8286	SM35	S
G232_03896	0.0545	SM36	S
G232_03896	0.6761	SM42	S
G232_03896	0.7394	SM48	S
G232_03896	0.8824	SM57	S
G232_03896	0.7948	SM66	S
G232_03896	0.8409	SM67	S
G232_03896	0.0345	SM72	S
G232_03896	0.6403	SM74	S
G232_03896	0.9169	SM84	S
G232_03896	0.7072	SM9	S
G232_03896	0.8857	SM91	S
G232_03897	0.7760	Rstd	R
G232_03897	0.3986	SM102	S
G232_03897	1.0591	SM104	S
G232_03897	0.6615	SM105	S
G232_03897	0.8444	SM108	S
G232_03897	0.6000	SM109	S
G232_03897	0.6325	SM11	S
G232_03897	0.4967	SM122	S
G232_03897	0.6874	SM13	S
G232_03897	0.9032	SM14	S
G232_03897	1.2473	SM18	S
G232_03897	0.6272	SM24	S
G232_03897	1.0021	SM27	S
G232_03897	0.9179	SM28	S
G232_03897	0.9444	SM29	S
G232_03897	0.9905	SM35	S
G232_03897	0.6031	SM36	S
G232_03897	0.8327	SM42	S
G232_03897	0.8606	SM48	S
G232_03897	0.3445	SM57	S
G232_03897	0.8181	SM66	S
G232_03897	0.7435	SM67	S
G232_03897	0.2857	SM72	S
G232_03897	0.6475	SM74	S
G232_03897	0.8246	SM84	S
G232_03897	0.6736	SM9	S
