GENE	COVERAGE	STRAIN	GROUP
G232_00861	0.8147	Rstd	R
G232_00861	0.0979	SM102	S
G232_00861	0.8212	SM104	S
G232_00861	0.7588	SM105	S
G232_00861	0.9004	SM108	S
G232_00861	0.6696	SM109	S
G232_00861	1.0904	SM11	S
G232_00861	1.0728	SM122	S
G232_00861	0.7845	SM13	S
G232_00861	0.3172	SM14	S
G232_00861	1.0305	SM18	S
G232_00861	1.1842	SM24	S
G232_00861	0.9660	SM27	S
G232_00861	0.8071	SM28	S
G232_00861	0.7865	SM29	S
G232_00861	1.5524	SM35	S
G232_00861	0.0039	SM36	S
G232_00861	0.7482	SM42	S
G232_00861	0.8182	SM48	S
G232_00861	0.3109	SM57	S
G232_00861	1.0671	SM66	S
G232_00861	0.9513	SM67	S
G232_00861	0.0000	SM72	S
G232_00861	0.6403	SM74	S
G232_00861	0.7818	SM84	S
G232_00861	0.9072	SM9	S
G232_00861	0.7981	SM91	S
G232_00862	0.7691	Rstd	R
G232_00862	0.1678	SM102	S
G232_00862	0.8683	SM104	S
G232_00862	0.5564	SM105	S
G232_00862	0.6888	SM108	S
G232_00862	0.2478	SM109	S
G232_00862	0.5542	SM11	S
G232_00862	0.6556	SM122	S
G232_00862	0.4738	SM13	S
G232_00862	0.3038	SM14	S
G232_00862	1.1937	SM18	S
G232_00862	0.5526	SM24	S
G232_00862	0.5541	SM27	S
G232_00862	0.8286	SM28	S
G232_00862	0.9415	SM29	S
G232_00862	0.8667	SM35	S
G232_00862	0.0545	SM36	S
G232_00862	0.7782	SM42	S
G232_00862	1.0061	SM48	S
G232_00862	1.3950	SM57	S
G232_00862	0.8684	SM66	S
G232_00862	0.6461	SM67	S
G232_00862	0.3103	SM72	S
G232_00862	0.8849	SM74	S
G232_00862	0.7910	SM84	S
G232_00862	0.6464	SM9	S
G232_00862	0.6732	SM91	S
G232_00863	0.7304	Rstd	R
G232_00863	3.9231	SM102	S
G232_00863	0.6640	SM104	S
G232_00863	0.4514	SM105	S
G232_00863	0.7116	SM108	S
G232_00863	1.5696	SM109	S
G232_00863	0.9518	SM11	S
G232_00863	0.7815	SM122	S
G232_00863	0.6738	SM13	S
G232_00863	3.6102	SM14	S
G232_00863	1.1949	SM18	S
G232_00863	0.4561	SM24	S
G232_00863	0.8280	SM27	S
G232_00863	0.9571	SM28	S
G232_00863	1.2573	SM29	S
G232_00863	0.9238	SM35	S
G232_00863	5.4553	SM36	S
G232_00863	0.8908	SM42	S
G232_00863	1.2121	SM48	S
G232_00863	0.8908	SM57	S
G232_00863	0.7290	SM66	S
G232_00863	0.5519	SM67	S
G232_00863	5.0788	SM72	S
G232_00863	0.0719	SM74	S
G232_00863	1.0427	SM84	S
G232_00863	0.7072	SM9	S
G232_00863	0.5970	SM91	S
G232_00864	0.8276	Rstd	R
G232_00864	0.0000	SM102	S
G232_00864	0.9637	SM104	S
G232_00864	0.7237	SM105	S
G232_00864	0.6743	SM108	S
G232_00864	0.6304	SM109	S
G232_00864	0.3494	SM11	S
G232_00864	0.8079	SM122	S
G232_00864	0.6350	SM13	S
G232_00864	0.3952	SM14	S
G232_00864	1.4385	SM18	S
G232_00864	1.0175	SM24	S
G232_00864	1.0892	SM27	S
G232_00864	0.7643	SM28	S
G232_00864	1.4444	SM29	S
G232_00864	0.9905	SM35	S
G232_00864	0.1051	SM36	S
G232_00864	0.9771	SM42	S
G232_00864	0.6182	SM48	S
G232_00864	0.2185	SM57	S
G232_00864	0.7084	SM66	S
G232_00864	1.1526	SM67	S
G232_00864	0.1281	SM72	S
G232_00864	0.5540	SM74	S
G232_00864	0.8421	SM84	S
G232_00864	0.8592	SM9	S
G232_00864	0.8477	SM91	S
