GENE	COVERAGE	STRAIN	GROUP
G232_01871	0.9921	Rstd	R
G232_01871	0.0000	SM102	S
G232_01871	1.0524	SM104	S
G232_01871	1.2451	SM105	S
G232_01871	0.8320	SM108	S
G232_01871	0.9348	SM109	S
G232_01871	0.9036	SM11	S
G232_01871	0.7417	SM122	S
G232_01871	1.0252	SM13	S
G232_01871	0.3844	SM14	S
G232_01871	0.1717	SM18	S
G232_01871	0.9561	SM24	S
G232_01871	2.3206	SM27	S
G232_01871	0.7536	SM28	S
G232_01871	1.9064	SM29	S
G232_01871	1.4476	SM35	S
G232_01871	0.0389	SM36	S
G232_01871	0.7940	SM42	S
G232_01871	0.3879	SM48	S
G232_01871	0.8151	SM57	S
G232_01871	0.8581	SM66	S
G232_01871	1.0487	SM67	S
G232_01871	0.1034	SM72	S
G232_01871	0.6978	SM74	S
G232_01871	1.0267	SM84	S
G232_01871	1.3072	SM9	S
G232_01871	0.9070	SM91	S
G232_01872	1.8067	Rstd	R
G232_01872	0.2517	SM102	S
G232_01872	2.5820	SM104	S
G232_01872	0.4903	SM105	S
G232_01872	1.9917	SM108	S
G232_01872	1.5348	SM109	S
G232_01872	2.1446	SM11	S
G232_01872	3.9470	SM122	S
G232_01872	3.6233	SM13	S
G232_01872	0.7554	SM14	S
G232_01872	0.3009	SM18	S
G232_01872	2.1316	SM24	S
G232_01872	0.9766	SM27	S
G232_01872	2.3429	SM28	S
G232_01872	8.1053	SM29	S
G232_01872	1.3619	SM35	S
G232_01872	0.0895	SM36	S
G232_01872	3.5845	SM42	S
G232_01872	2.3091	SM48	S
G232_01872	2.0756	SM57	S
G232_01872	4.6090	SM66	S
G232_01872	2.8961	SM67	S
G232_01872	0.1379	SM72	S
G232_01872	1.2302	SM74	S
G232_01872	2.2693	SM84	S
G232_01872	0.7856	SM9	S
G232_01872	2.8521	SM91	S
G232_01873	1.1189	Rstd	R
G232_01873	0.0000	SM102	S
G232_01873	0.9839	SM104	S
G232_01873	1.0350	SM105	S
G232_01873	0.9481	SM108	S
G232_01873	0.6174	SM109	S
G232_01873	0.5723	SM11	S
G232_01873	0.8742	SM122	S
G232_01873	0.9107	SM13	S
G232_01873	0.1909	SM14	S
G232_01873	0.0353	SM18	S
G232_01873	0.7500	SM24	S
G232_01873	1.5669	SM27	S
G232_01873	0.7821	SM28	S
G232_01873	1.6374	SM29	S
G232_01873	0.4000	SM35	S
G232_01873	0.0311	SM36	S
G232_01873	0.5792	SM42	S
G232_01873	0.1273	SM48	S
G232_01873	0.7563	SM57	S
G232_01873	0.7355	SM66	S
G232_01873	0.0260	SM67	S
G232_01873	0.0788	SM72	S
G232_01873	0.7626	SM74	S
G232_01873	0.0183	SM84	S
G232_01873	1.1104	SM9	S
G232_01873	0.8370	SM91	S
G232_01874	0.7304	Rstd	R
G232_01874	0.0000	SM102	S
G232_01874	0.7433	SM104	S
G232_01874	0.6732	SM105	S
G232_01874	0.7842	SM108	S
G232_01874	0.5000	SM109	S
G232_01874	0.9819	SM11	S
G232_01874	1.0066	SM122	S
G232_01874	1.1592	SM13	S
G232_01874	0.2339	SM14	S
G232_01874	0.0292	SM18	S
G232_01874	1.2719	SM24	S
G232_01874	2.1953	SM27	S
G232_01874	0.8464	SM28	S
G232_01874	0.4971	SM29	S
G232_01874	1.0667	SM35	S
G232_01874	0.0506	SM36	S
G232_01874	0.8204	SM42	S
G232_01874	0.2848	SM48	S
G232_01874	0.2773	SM57	S
G232_01874	0.8013	SM66	S
G232_01874	0.0422	SM67	S
G232_01874	0.0640	SM72	S
G232_01874	0.7122	SM74	S
G232_01874	0.0839	SM84	S
G232_01874	1.2576	SM9	S
G232_01874	0.8919	SM91	S
G232_01875	1.0813	Rstd	R
G232_01875	0.1608	SM102	S
G232_01875	0.8441	SM104	S
G232_01875	0.9767	SM105	S
G232_01875	0.9730	SM108	S
G232_01875	0.6478	SM109	S
G232_01875	0.7470	SM11	S
G232_01875	0.7285	SM122	S
G232_01875	0.8680	SM13	S
G232_01875	0.1586	SM14	S
G232_01875	0.2022	SM18	S
G232_01875	0.6842	SM24	S
G232_01875	1.3864	SM27	S
G232_01875	0.8107	SM28	S
G232_01875	0.2515	SM29	S
G232_01875	0.6381	SM35	S
G232_01875	0.0856	SM36	S
G232_01875	0.6637	SM42	S
G232_01875	0.3273	SM48	S
G232_01875	0.9664	SM57	S
G232_01875	0.7768	SM66	S
G232_01875	0.2727	SM67	S
G232_01875	0.0000	SM72	S
G232_01875	0.8201	SM74	S
G232_01875	0.2555	SM84	S
G232_01875	0.8784	SM9	S
G232_01875	1.0257	SM91	S
G232_01876	0.6462	Rstd	R
G232_01876	0.8112	SM102	S
G232_01876	0.6237	SM104	S
G232_01876	0.6693	SM105	S
G232_01876	0.8589	SM108	S
G232_01876	0.8696	SM109	S
G232_01876	0.6205	SM11	S
G232_01876	0.6821	SM122	S
G232_01876	0.6447	SM13	S
G232_01876	0.5914	SM14	S
G232_01876	1.1973	SM18	S
G232_01876	0.7544	SM24	S
G232_01876	0.5987	SM27	S
G232_01876	0.7464	SM28	S
G232_01876	0.7690	SM29	S
G232_01876	0.6000	SM35	S
G232_01876	0.4319	SM36	S
G232_01876	0.5845	SM42	S
G232_01876	0.7394	SM48	S
G232_01876	0.6891	SM57	S
G232_01876	0.7329	SM66	S
G232_01876	0.8896	SM67	S
G232_01876	0.6502	SM72	S
G232_01876	0.6475	SM74	S
G232_01876	0.6812	SM84	S
G232_01876	0.6528	SM9	S
G232_01876	0.6129	SM91	S
G232_01877	0.5064	Rstd	R
G232_01877	1.8601	SM102	S
G232_01877	0.7245	SM104	S
G232_01877	0.6498	SM105	S
G232_01877	0.5290	SM108	S
G232_01877	1.1391	SM109	S
G232_01877	0.7590	SM11	S
G232_01877	0.6358	SM122	S
G232_01877	0.7709	SM13	S
G232_01877	1.4113	SM14	S
G232_01877	0.9903	SM18	S
G232_01877	0.7237	SM24	S
G232_01877	0.7495	SM27	S
G232_01877	0.7857	SM28	S
G232_01877	0.9912	SM29	S
G232_01877	0.7524	SM35	S
G232_01877	1.9572	SM36	S
G232_01877	1.1268	SM42	S
G232_01877	0.3636	SM48	S
G232_01877	0.7479	SM57	S
G232_01877	0.7006	SM66	S
G232_01877	0.9123	SM67	S
G232_01877	2.1133	SM72	S
G232_01877	0.9065	SM74	S
G232_01877	0.6636	SM84	S
G232_01877	0.5120	SM9	S
G232_01877	0.9336	SM91	S
G232_01878	1.0763	Rstd	R
G232_01878	1.0909	SM102	S
G232_01878	0.7769	SM104	S
G232_01878	0.8677	SM105	S
G232_01878	0.9066	SM108	S
G232_01878	0.8478	SM109	S
G232_01878	0.8133	SM11	S
G232_01878	1.1523	SM122	S
G232_01878	0.7689	SM13	S
G232_01878	1.1828	SM14	S
G232_01878	1.1437	SM18	S
G232_01878	1.0307	SM24	S
G232_01878	0.8769	SM27	S
G232_01878	0.7321	SM28	S
G232_01878	0.7573	SM29	S
G232_01878	1.2286	SM35	S
G232_01878	1.6109	SM36	S
G232_01878	0.7412	SM42	S
G232_01878	0.8182	SM48	S
G232_01878	0.9412	SM57	S
G232_01878	0.7277	SM66	S
G232_01878	0.7695	SM67	S
G232_01878	1.6700	SM72	S
G232_01878	0.4748	SM74	S
G232_01878	0.7315	SM84	S
G232_01878	0.7872	SM9	S
G232_01878	0.7042	SM91	S
G232_01879	0.4242	Rstd	R
G232_01879	0.8112	SM102	S
G232_01879	0.5847	SM104	S
G232_01879	1.1167	SM105	S
G232_01879	0.7344	SM108	S
G232_01879	0.7391	SM109	S
G232_01879	0.9699	SM11	S
G232_01879	1.3113	SM122	S
G232_01879	0.3573	SM13	S
G232_01879	0.4462	SM14	S
G232_01879	0.8429	SM18	S
G232_01879	0.8158	SM24	S
G232_01879	0.5414	SM27	S
G232_01879	0.6750	SM28	S
G232_01879	0.8187	SM29	S
G232_01879	0.9238	SM35	S
G232_01879	0.6148	SM36	S
G232_01879	0.5722	SM42	S
G232_01879	0.9939	SM48	S
G232_01879	0.4286	SM57	S
G232_01879	0.8761	SM66	S
G232_01879	0.8409	SM67	S
G232_01879	0.7833	SM72	S
G232_01879	0.6978	SM74	S
G232_01879	0.6674	SM84	S
G232_01879	0.9712	SM9	S
G232_01879	0.6120	SM91	S
G232_01880	0.7443	Rstd	R
G232_01880	0.2448	SM102	S
G232_01880	0.6559	SM104	S
G232_01880	0.3930	SM105	S
G232_01880	0.6846	SM108	S
G232_01880	0.4304	SM109	S
G232_01880	0.5482	SM11	S
G232_01880	1.2649	SM122	S
G232_01880	0.7612	SM13	S
G232_01880	0.6774	SM14	S
G232_01880	1.2400	SM18	S
G232_01880	1.0219	SM24	S
G232_01880	0.7898	SM27	S
G232_01880	1.0964	SM28	S
G232_01880	0.7982	SM29	S
G232_01880	0.6190	SM35	S
G232_01880	0.0545	SM36	S
G232_01880	0.7183	SM42	S
G232_01880	1.1273	SM48	S
G232_01880	0.4286	SM57	S
G232_01880	0.6632	SM66	S
G232_01880	0.6331	SM67	S
G232_01880	0.0493	SM72	S
G232_01880	0.9640	SM74	S
G232_01880	0.8093	SM84	S
G232_01880	0.7936	SM9	S
G232_01880	0.7786	SM91	S
G232_01881	0.9068	Rstd	R
G232_01881	0.2308	SM102	S
G232_01881	0.7997	SM104	S
G232_01881	0.8132	SM105	S
G232_01881	0.7593	SM108	S
G232_01881	0.5652	SM109	S
G232_01881	0.8313	SM11	S
G232_01881	0.9272	SM122	S
G232_01881	0.7068	SM13	S
G232_01881	0.6022	SM14	S
G232_01881	0.9866	SM18	S
G232_01881	0.7368	SM24	S
G232_01881	0.7006	SM27	S
G232_01881	0.7286	SM28	S
G232_01881	0.7193	SM29	S
G232_01881	0.6000	SM35	S
G232_01881	0.1362	SM36	S
G232_01881	0.6655	SM42	S
G232_01881	0.5212	SM48	S
G232_01881	0.9160	SM57	S
G232_01881	0.7432	SM66	S
G232_01881	0.6623	SM67	S
G232_01881	0.2660	SM72	S
G232_01881	0.5540	SM74	S
G232_01881	0.7605	SM84	S
G232_01881	0.7456	SM9	S
G232_01881	0.7564	SM91	S
G232_01882	0.9336	Rstd	R
G232_01882	2.0420	SM102	S
G232_01882	1.0645	SM104	S
G232_01882	0.7004	SM105	S
G232_01882	0.8921	SM108	S
G232_01882	1.0217	SM109	S
G232_01882	0.9759	SM11	S
G232_01882	0.5762	SM122	S
G232_01882	0.6427	SM13	S
G232_01882	1.4812	SM14	S
G232_01882	1.4470	SM18	S
G232_01882	0.7763	SM24	S
G232_01882	1.0467	SM27	S
G232_01882	0.8464	SM28	S
G232_01882	0.9211	SM29	S
G232_01882	1.4000	SM35	S
G232_01882	1.8872	SM36	S
G232_01882	0.7835	SM42	S
G232_01882	0.5515	SM48	S
G232_01882	0.5714	SM57	S
G232_01882	0.7135	SM66	S
G232_01882	0.6039	SM67	S
G232_01882	1.8768	SM72	S
G232_01882	1.4820	SM74	S
G232_01882	0.6293	SM84	S
G232_01882	0.7520	SM9	S
G232_01882	0.6466	SM91	S
G232_01883	0.9564	Rstd	R
G232_01883	0.4126	SM102	S
G232_01883	0.6505	SM104	S
G232_01883	0.7043	SM105	S
G232_01883	0.7531	SM108	S
