GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01799	9.92	0.14	6.12	2.13	3.52	1.04	0.65	0.81	5.54	2.00	11.56	1.52	3.75	2.22	5.34	0.57	0.06	6.25	1.45	1.07	6.25	2.95	0.15	0.85	10.86	6.18	8.55
G232_01800	9.65	1.39	5.82	2.10	3.75	2.41	1.12	1.35	4.32	4.09	10.54	2.12	3.10	2.52	4.28	0.84	2.20	4.23	1.14	0.87	5.51	2.87	1.41	1.39	11.07	4.88	9.63
G232_01801	7.38	0.50	6.14	1.82	2.82	1.39	0.93	1.43	4.53	2.78	11.14	1.25	4.42	2.02	4.25	0.78	1.05	4.38	1.16	1.30	3.90	2.17	0.85	0.76	13.20	4.79	9.46
G232_01802	10.86	5.66	5.91	1.17	4.25	3.16	1.70	1.72	5.76	8.48	11.31	1.58	4.32	1.83	4.00	1.67	6.92	4.97	1.13	1.20	5.43	3.03	6.39	0.99	10.86	5.87	9.01
G232_01803	11.49	1.54	4.26	2.00	3.53	1.86	0.81	1.03	4.82	2.85	9.51	1.28	3.33	1.61	3.61	0.90	1.04	4.90	1.36	0.66	5.20	2.34	1.16	0.51	10.15	4.84	9.08
G232_01804	8.49	0.76	5.75	1.68	3.84	1.45	1.19	1.45	3.57	2.31	9.77	1.39	3.32	2.31	3.51	0.83	1.61	4.21	1.31	0.87	5.00	2.34	1.07	0.75	9.40	4.25	8.47
G232_01805	9.57	0.18	6.43	1.52	4.62	2.02	1.15	1.12	3.08	1.34	8.17	1.62	3.39	2.36	4.02	0.84	0.33	4.96	1.54	0.72	5.14	2.93	0.47	1.08	9.61	2.75	10.56
G232_01806	8.87	1.62	6.53	1.84	4.59	2.01	1.34	1.59	3.82	6.05	8.72	1.91	3.52	2.01	4.31	0.86	5.64	4.92	1.35	0.39	6.11	2.00	3.81	0.57	13.16	4.21	9.52
G232_01807	8.24	0.13	5.37	1.42	5.13	2.04	1.45	0.86	4.66	2.94	11.29	2.33	3.39	2.75	3.18	0.87	0.09	3.31	1.64	0.99	8.38	1.58	0.18	1.61	8.11	4.28	8.90
G232_01808	8.21	0.64	6.32	1.58	4.35	2.09	1.13	1.05	3.92	1.63	11.04	1.75	2.35	2.61	4.95	0.75	0.77	4.91	1.75	0.98	5.53	2.73	0.45	0.90	9.30	3.80	9.11
G232_01809	11.14	0.66	5.75	2.19	4.69	1.48	1.62	1.73	5.50	2.08	13.76	1.38	3.80	1.98	4.64	1.17	1.25	4.80	0.29	0.67	5.34	2.29	1.15	0.81	12.26	5.16	11.36
G232_01810	7.56	1.21	5.97	1.37	3.55	1.90	1.09	1.90	3.48	2.61	11.76	1.17	3.57	2.31	3.92	0.61	2.02	5.23	1.66	0.76	6.38	1.89	1.45	0.98	10.89	4.19	10.45
G232_01811	6.70	1.35	5.64	2.30	3.57	1.22	0.92	1.12	4.27	4.59	11.26	1.62	4.32	2.60	4.34	0.87	2.66	5.32	1.67	1.18	5.18	2.42	1.79	1.30	11.91	5.29	9.80
