GENE	COVERAGE	STRAIN	GROUP
G232_03842	1.0079	Rstd	R
G232_03842	0.7832	SM102	S
G232_03842	0.8817	SM104	S
G232_03842	0.4903	SM105	S
G232_03842	0.7448	SM108	S
G232_03842	0.5826	SM109	S
G232_03842	0.8193	SM11	S
G232_03842	1.0331	SM122	S
G232_03842	0.8388	SM13	S
G232_03842	0.9301	SM14	S
G232_03842	1.2302	SM18	S
G232_03842	0.8596	SM24	S
G232_03842	0.9915	SM27	S
G232_03842	0.9536	SM28	S
G232_03842	1.1287	SM29	S
G232_03842	0.8286	SM35	S
G232_03842	1.2412	SM36	S
G232_03842	0.8891	SM42	S
G232_03842	0.7515	SM48	S
G232_03842	0.7395	SM57	S
G232_03842	0.8619	SM66	S
G232_03842	0.9740	SM67	S
G232_03842	1.1034	SM72	S
G232_03842	0.4029	SM74	S
G232_03842	0.8162	SM84	S
G232_03842	0.8352	SM9	S
G232_03842	1.0035	SM91	S
G232_03843	1.1060	Rstd	R
G232_03843	0.0000	SM102	S
G232_03843	0.8441	SM104	S
G232_03843	1.0856	SM105	S
G232_03843	0.9378	SM108	S
G232_03843	1.2826	SM109	S
G232_03843	1.3434	SM11	S
G232_03843	1.8808	SM122	S
G232_03843	0.7146	SM13	S
G232_03843	0.4032	SM14	S
G232_03843	1.1924	SM18	S
G232_03843	0.7982	SM24	S
G232_03843	0.5159	SM27	S
G232_03843	1.6179	SM28	S
G232_03843	0.2690	SM29	S
G232_03843	0.4476	SM35	S
G232_03843	0.0000	SM36	S
G232_03843	0.5827	SM42	S
G232_03843	1.0485	SM48	S
G232_03843	0.3950	SM57	S
G232_03843	1.2439	SM66	S
G232_03843	1.2922	SM67	S
G232_03843	0.0000	SM72	S
G232_03843	1.5899	SM74	S
G232_03843	0.9542	SM84	S
G232_03843	0.6976	SM9	S
G232_03843	1.0292	SM91	S
G232_03844	0.9247	Rstd	R
G232_03844	0.3916	SM102	S
G232_03844	0.9328	SM104	S
G232_03844	0.7393	SM105	S
G232_03844	0.9813	SM108	S
G232_03844	0.5609	SM109	S
G232_03844	0.9337	SM11	S
G232_03844	0.4040	SM122	S
G232_03844	0.7010	SM13	S
G232_03844	0.6935	SM14	S
G232_03844	1.3471	SM18	S
G232_03844	0.7061	SM24	S
G232_03844	0.8089	SM27	S
G232_03844	1.0643	SM28	S
G232_03844	0.9386	SM29	S
G232_03844	0.6190	SM35	S
G232_03844	0.3502	SM36	S
G232_03844	0.8204	SM42	S
G232_03844	0.6485	SM48	S
G232_03844	0.7227	SM57	S
G232_03844	0.6116	SM66	S
G232_03844	0.6786	SM67	S
G232_03844	0.4729	SM72	S
G232_03844	0.7986	SM74	S
G232_03844	0.8680	SM84	S
G232_03844	0.8272	SM9	S
G232_03844	0.9522	SM91	S
G232_03845	0.9475	Rstd	R
G232_03845	6.3077	SM102	S
G232_03845	0.6949	SM104	S
G232_03845	0.9455	SM105	S
G232_03845	0.8174	SM108	S
G232_03845	1.2870	SM109	S
G232_03845	1.1807	SM11	S
G232_03845	0.8344	SM122	S
G232_03845	0.8427	SM13	S
G232_03845	4.3683	SM14	S
G232_03845	1.3484	SM18	S
G232_03845	0.6272	SM24	S
G232_03845	0.8025	SM27	S
G232_03845	0.6893	SM28	S
G232_03845	1.0292	SM29	S
G232_03845	1.3429	SM35	S
G232_03845	7.5253	SM36	S
G232_03845	1.1866	SM42	S
G232_03845	0.9515	SM48	S
G232_03845	0.7731	SM57	S
G232_03845	0.5445	SM66	S
G232_03845	0.8019	SM67	S
G232_03845	5.6749	SM72	S
G232_03845	0.6259	SM74	S
G232_03845	0.9664	SM84	S
G232_03845	0.8592	SM9	S
G232_03845	1.1311	SM91	S
G232_03846	1.1883	Rstd	R
G232_03846	0.2098	SM102	S
G232_03846	0.8965	SM104	S
G232_03846	0.8833	SM105	S
G232_03846	0.6058	SM108	S
G232_03846	0.7087	SM109	S
G232_03846	0.5301	SM11	S
G232_03846	0.7947	SM122	S
G232_03846	0.9689	SM13	S
G232_03846	0.4973	SM14	S
G232_03846	1.3703	SM18	S
G232_03846	0.8377	SM24	S
G232_03846	0.9236	SM27	S
G232_03846	0.5893	SM28	S
G232_03846	1.3099	SM29	S
G232_03846	0.8190	SM35	S
G232_03846	0.2646	SM36	S
G232_03846	0.9437	SM42	S
G232_03846	0.7333	SM48	S
G232_03846	0.4118	SM57	S
G232_03846	0.8103	SM66	S
G232_03846	0.9351	SM67	S
G232_03846	0.1970	SM72	S
G232_03846	0.6115	SM74	S
G232_03846	0.9108	SM84	S
G232_03846	0.7712	SM9	S
G232_03846	0.9575	SM91	S
G232_03847	0.8285	Rstd	R
G232_03847	0.1888	SM102	S
G232_03847	0.9785	SM104	S
G232_03847	0.8872	SM105	S
G232_03847	0.9772	SM108	S
G232_03847	0.9043	SM109	S
G232_03847	1.1024	SM11	S
G232_03847	0.7417	SM122	S
G232_03847	0.8058	SM13	S
G232_03847	0.5403	SM14	S
G232_03847	1.0877	SM18	S
G232_03847	0.7895	SM24	S
G232_03847	0.5987	SM27	S
G232_03847	0.7036	SM28	S
G232_03847	1.5760	SM29	S
G232_03847	1.2095	SM35	S
G232_03847	0.0817	SM36	S
G232_03847	0.7870	SM42	S
G232_03847	0.8364	SM48	S
G232_03847	1.0252	SM57	S
G232_03847	0.9213	SM66	S
G232_03847	0.7240	SM67	S
G232_03847	0.0887	SM72	S
G232_03847	0.9424	SM74	S
G232_03847	0.8680	SM84	S
G232_03847	0.6016	SM9	S
G232_03847	0.7307	SM91	S
G232_03848	0.9851	Rstd	R
G232_03848	4.7483	SM102	S
G232_03848	1.2245	SM104	S
G232_03848	0.8755	SM105	S
G232_03848	0.9896	SM108	S
G232_03848	1.1478	SM109	S
G232_03848	1.3916	SM11	S
G232_03848	0.4768	SM122	S
G232_03848	0.5806	SM13	S
G232_03848	3.5565	SM14	S
G232_03848	1.4129	SM18	S
G232_03848	0.8860	SM24	S
G232_03848	0.7028	SM27	S
G232_03848	0.7750	SM28	S
G232_03848	1.2310	SM29	S
G232_03848	0.8190	SM35	S
G232_03848	4.1440	SM36	S
G232_03848	0.9401	SM42	S
G232_03848	0.9515	SM48	S
G232_03848	1.1008	SM57	S
G232_03848	0.7690	SM66	S
G232_03848	0.7987	SM67	S
G232_03848	3.8571	SM72	S
G232_03848	0.8345	SM74	S
G232_03848	0.8505	SM84	S
G232_03848	0.7152	SM9	S
G232_03848	0.7830	SM91	S
G232_03849	0.8811	Rstd	R
G232_03849	0.1538	SM102	S
G232_03849	0.6263	SM104	S
G232_03849	1.3541	SM105	S
G232_03849	0.5249	SM108	S
G232_03849	0.5609	SM109	S
G232_03849	0.8253	SM11	S
G232_03849	0.9536	SM122	S
G232_03849	1.2854	SM13	S
G232_03849	0.8011	SM14	S
G232_03849	1.9854	SM18	S
G232_03849	0.7149	SM24	S
G232_03849	1.1953	SM27	S
G232_03849	0.8143	SM28	S
G232_03849	1.4006	SM29	S
G232_03849	0.2857	SM35	S
G232_03849	0.2023	SM36	S
G232_03849	0.9595	SM42	S
G232_03849	0.9818	SM48	S
G232_03849	0.6218	SM57	S
G232_03849	0.6490	SM66	S
G232_03849	0.5617	SM67	S
G232_03849	0.2020	SM72	S
G232_03849	0.6475	SM74	S
G232_03849	0.8185	SM84	S
G232_03849	1.0848	SM9	S
G232_03849	0.8999	SM91	S
G232_03850	0.8216	Rstd	R
G232_03850	0.5734	SM102	S
G232_03850	0.9099	SM104	S
G232_03850	0.9183	SM105	S
G232_03850	0.6763	SM108	S
G232_03850	0.8043	SM109	S
G232_03850	0.5301	SM11	S
G232_03850	1.1656	SM122	S
G232_03850	0.8330	SM13	S
G232_03850	0.6210	SM14	S
G232_03850	1.3350	SM18	S
G232_03850	0.8596	SM24	S
G232_03850	0.5435	SM27	S
G232_03850	0.7393	SM28	S
G232_03850	0.9152	SM29	S
G232_03850	1.0095	SM35	S
G232_03850	0.7393	SM36	S
G232_03850	0.7782	SM42	S
G232_03850	0.6909	SM48	S
G232_03850	0.7563	SM57	S
G232_03850	0.7110	SM66	S
G232_03850	0.6201	SM67	S
G232_03850	0.5172	SM72	S
G232_03850	0.9424	SM74	S
G232_03850	0.7780	SM84	S
G232_03850	0.7712	SM9	S
G232_03850	0.9495	SM91	S
G232_03851	0.6561	Rstd	R
G232_03851	0.0839	SM102	S
G232_03851	0.8065	SM104	S
G232_03851	0.5525	SM105	S
G232_03851	0.6743	SM108	S
G232_03851	0.4957	SM109	S
G232_03851	0.4036	SM11	S
G232_03851	0.8675	SM122	S
G232_03851	0.8641	SM13	S
G232_03851	0.6075	SM14	S
G232_03851	1.3971	SM18	S
G232_03851	0.9474	SM24	S
G232_03851	0.6985	SM27	S
G232_03851	0.8357	SM28	S
G232_03851	1.4211	SM29	S
G232_03851	0.4095	SM35	S
