GENE	COVERAGE	STRAIN	GROUP
G232_06785	0.4916	Rstd	R
G232_06785	0.0070	SM102	S
G232_06785	0.4731	SM104	S
G232_06785	0.2763	SM105	S
G232_06785	0.1929	SM108	S
G232_06785	0.3826	SM109	S
G232_06785	0.0964	SM11	S
G232_06785	0.6358	SM122	S
G232_06785	0.4058	SM13	S
G232_06785	0.3118	SM14	S
G232_06785	0.4726	SM18	S
G232_06785	0.2763	SM24	S
G232_06785	0.1019	SM27	S
G232_06785	0.2857	SM28	S
G232_06785	0.6637	SM29	S
G232_06785	0.2476	SM35	S
G232_06785	0.0506	SM36	S
G232_06785	0.3380	SM42	S
G232_06785	0.3879	SM48	S
G232_06785	0.1345	SM57	S
G232_06785	0.2619	SM66	S
G232_06785	0.5682	SM67	S
G232_06785	0.0542	SM72	S
G232_06785	0.3309	SM74	S
G232_06785	0.4226	SM84	S
G232_06785	0.2688	SM9	S
G232_06785	0.4801	SM91	S
