GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10497	4.63	0.30	4.04	0.73	3.38	2.04	1.16	0.18	1.64	2.40	7.96	1.59	3.16	1.33	2.65	1.12	0.00	3.51	1.47	0.58	5.89	4.93	0.00	0.35	7.75	3.07	10.78
G232_10498	4.42	1.70	4.12	1.44	3.18	1.35	0.50	0.73	2.46	3.63	5.79	0.56	1.72	0.56	2.44	0.56	3.08	2.56	1.18	0.37	2.95	1.17	2.06	0.73	7.01	2.44	4.33
G232_10499	4.26	1.47	2.90	1.11	2.82	1.01	1.04	0.57	2.49	2.30	9.81	0.87	3.43	1.66	1.49	0.69	2.26	2.90	0.46	0.18	3.44	1.97	2.41	1.17	5.85	3.90	4.49
G232_10500	4.64	1.45	5.80	1.92	5.30	1.87	2.13	1.50	4.36	3.93	14.11	0.73	5.80	2.82	5.69	1.09	2.11	4.78	1.15	2.12	6.47	2.56	2.76	1.59	11.37	5.06	10.64
G232_10501	6.95	1.53	6.17	1.49	3.24	2.17	0.86	1.35	4.15	4.43	11.18	1.32	4.24	2.05	2.77	0.73	3.53	4.04	1.23	1.03	6.24	2.17	2.48	0.99	8.56	4.69	8.40
G232_10502	8.85	0.49	4.95	1.93	3.99	2.15	0.93	1.32	3.88	2.34	11.01	2.20	4.74	2.56	3.35	0.77	0.76	5.22	1.57	0.90	7.04	2.56	0.37	0.91	11.89	5.81	10.62
G232_10503	10.84	1.01	7.55	2.97	4.54	0.65	1.17	0.98	2.88	4.36	13.60	1.36	3.26	1.95	4.30	0.80	2.66	5.68	0.78	1.21	7.02	1.97	1.53	1.92	15.10	3.32	10.62
G232_10504	6.54	0.40	5.82	2.00	2.78	1.96	0.99	0.49	5.07	1.42	12.08	2.32	3.37	3.58	5.03	0.69	0.46	4.78	0.62	1.63	5.94	3.12	0.24	0.60	9.91	6.07	12.44
G232_10505	6.86	2.31	5.47	1.06	3.94	2.56	1.38	0.63	4.22	6.18	10.80	1.83	2.12	2.81	3.30	1.34	5.44	5.38	1.11	0.72	4.86	1.49	3.68	0.53	9.61	5.91	8.72
G232_10506	8.28	3.96	3.90	1.78	4.13	2.79	1.14	0.33	3.68	6.02	11.49	1.37	5.39	2.17	4.17	0.35	4.55	5.46	2.31	1.01	8.10	3.95	5.46	1.44	11.53	5.14	9.77
G232_10507	8.72	4.35	7.29	2.29	3.49	1.54	1.83	1.09	5.42	8.59	12.19	1.87	4.54	2.57	4.28	1.04	9.72	4.84	2.10	0.94	5.99	1.77	6.24	1.37	11.30	5.43	9.12
G232_10508	5.75	3.01	5.20	2.06	3.22	2.90	1.95	0.31	3.23	4.30	10.66	2.05	2.97	2.84	4.25	1.03	5.79	4.06	0.50	0.77	6.87	2.23	3.87	2.13	10.17	5.20	8.24
G232_10509	10.95	1.22	5.67	2.60	3.85	2.08	0.96	1.35	4.61	3.21	13.16	1.52	4.14	1.53	3.58	0.89	1.01	5.73	1.54	1.20	8.39	3.09	0.67	1.75	11.02	5.28	6.96
G232_10510	7.74	0.49	7.84	2.36	4.73	1.71	0.99	1.81	2.87	3.35	11.49	1.74	3.90	3.04	5.06	0.73	0.67	5.01	1.12	0.75	6.77	2.78	0.80	0.98	11.93	4.33	8.85
G232_10511	7.46	0.00	6.06	1.58	3.19	2.23	0.83	1.13	2.98	1.90	12.24	1.15	5.53	3.01	5.23	1.36	0.00	4.27	1.04	1.36	3.74	1.32	0.04	1.49	8.70	4.03	8.00
G232_10512	11.56	0.86	5.75	1.67	3.72	1.92	0.84	1.61	4.56	2.30	11.41	1.64	3.09	3.01	5.53	0.88	1.90	4.76	1.92	0.56	5.60	4.09	0.95	1.31	12.12	5.29	9.64
