GENE	COVERAGE	STRAIN	GROUP
G232_09669	0.7691	Rstd	R
G232_09669	0.0490	SM102	S
G232_09669	0.5538	SM104	S
G232_09669	0.5097	SM105	S
G232_09669	0.9191	SM108	S
G232_09669	1.2870	SM109	S
G232_09669	0.7470	SM11	S
G232_09669	1.5563	SM122	S
G232_09669	1.3456	SM13	S
G232_09669	0.4355	SM14	S
G232_09669	1.0390	SM18	S
G232_09669	0.6404	SM24	S
G232_09669	1.1932	SM27	S
G232_09669	0.8679	SM28	S
G232_09669	0.1842	SM29	S
G232_09669	0.1619	SM35	S
G232_09669	0.0000	SM36	S
G232_09669	0.8415	SM42	S
G232_09669	0.2727	SM48	S
G232_09669	0.3782	SM57	S
G232_09669	1.0077	SM66	S
G232_09669	1.8669	SM67	S
G232_09669	0.0000	SM72	S
G232_09669	0.2734	SM74	S
G232_09669	0.8505	SM84	S
G232_09669	0.7808	SM9	S
G232_09669	0.7378	SM91	S
G232_09670	0.7027	Rstd	R
G232_09670	3.3706	SM102	S
G232_09670	0.5296	SM104	S
G232_09670	0.5992	SM105	S
G232_09670	0.7676	SM108	S
G232_09670	0.8870	SM109	S
G232_09670	0.9217	SM11	S
G232_09670	0.5232	SM122	S
G232_09670	1.0660	SM13	S
G232_09670	3.0806	SM14	S
G232_09670	1.7381	SM18	S
G232_09670	1.2149	SM24	S
G232_09670	0.6242	SM27	S
G232_09670	0.8679	SM28	S
G232_09670	1.0994	SM29	S
G232_09670	1.0571	SM35	S
G232_09670	3.9222	SM36	S
G232_09670	1.3521	SM42	S
G232_09670	1.2242	SM48	S
G232_09670	1.1765	SM57	S
G232_09670	0.8026	SM66	S
G232_09670	0.7565	SM67	S
G232_09670	3.6650	SM72	S
G232_09670	1.0576	SM74	S
G232_09670	0.8482	SM84	S
G232_09670	1.0768	SM9	S
G232_09670	0.8990	SM91	S
G232_09671	0.8404	Rstd	R
G232_09671	1.4545	SM102	S
G232_09671	0.6855	SM104	S
G232_09671	0.6187	SM105	S
G232_09671	0.8402	SM108	S
G232_09671	1.2217	SM109	S
G232_09671	0.7892	SM11	S
G232_09671	0.4238	SM122	S
G232_09671	1.1107	SM13	S
G232_09671	0.8065	SM14	S
G232_09671	1.7990	SM18	S
G232_09671	0.6974	SM24	S
G232_09671	0.7516	SM27	S
G232_09671	0.9071	SM28	S
G232_09671	0.9298	SM29	S
G232_09671	0.7333	SM35	S
G232_09671	1.3930	SM36	S
G232_09671	1.2254	SM42	S
G232_09671	0.6364	SM48	S
G232_09671	1.2857	SM57	S
G232_09671	0.6813	SM66	S
G232_09671	0.9643	SM67	S
G232_09671	1.7488	SM72	S
G232_09671	0.6187	SM74	S
G232_09671	0.9916	SM84	S
G232_09671	1.0512	SM9	S
G232_09671	0.8884	SM91	S
G232_09672	0.8523	Rstd	R
G232_09672	0.8881	SM102	S
G232_09672	0.9422	SM104	S
G232_09672	0.7432	SM105	S
G232_09672	0.7822	SM108	S
G232_09672	0.6696	SM109	S
G232_09672	0.8675	SM11	S
G232_09672	0.9338	SM122	S
G232_09672	0.8641	SM13	S
G232_09672	0.8065	SM14	S
G232_09672	1.3569	SM18	S
G232_09672	0.8860	SM24	S
G232_09672	0.7346	SM27	S
G232_09672	0.8929	SM28	S
G232_09672	1.5029	SM29	S
G232_09672	1.0762	SM35	S
G232_09672	0.6031	SM36	S
G232_09672	0.8011	SM42	S
G232_09672	0.7152	SM48	S
G232_09672	0.9244	SM57	S
G232_09672	0.6916	SM66	S
G232_09672	0.6981	SM67	S
G232_09672	0.7438	SM72	S
G232_09672	0.7554	SM74	S
G232_09672	0.7811	SM84	S
G232_09672	0.8240	SM9	S
G232_09672	0.8503	SM91	S
G232_09673	1.0268	Rstd	R
G232_09673	0.3636	SM102	S
G232_09673	0.7957	SM104	S
G232_09673	0.7315	SM105	S
G232_09673	0.9917	SM108	S
G232_09673	0.6739	SM109	S
G232_09673	0.2892	SM11	S
G232_09673	0.9205	SM122	S
G232_09673	0.8330	SM13	S
G232_09673	0.6183	SM14	S
G232_09673	1.3240	SM18	S
G232_09673	0.8246	SM24	S
G232_09673	0.8344	SM27	S
G232_09673	0.8929	SM28	S
G232_09673	1.3713	SM29	S
G232_09673	1.0762	SM35	S
G232_09673	0.2101	SM36	S
G232_09673	0.7782	SM42	S
G232_09673	1.1515	SM48	S
G232_09673	0.5294	SM57	S
G232_09673	0.7845	SM66	S
