GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10157	8.45	0.00	7.28	2.16	4.03	1.40	0.89	1.50	4.24	1.12	11.56	2.16	2.45	2.50	3.92	1.22	0.07	5.81	0.74	1.22	5.46	3.61	0.07	0.67	10.67	5.12	11.31
G232_10158	8.45	0.30	4.37	1.63	3.74	2.06	0.98	1.03	4.03	1.66	8.85	2.46	3.88	2.30	3.35	0.84	0.28	3.87	1.11	0.68	7.11	3.14	0.24	0.92	10.53	4.29	9.15
G232_10159	8.94	11.99	5.53	1.08	3.68	3.38	2.07	0.49	5.30	19.21	13.91	3.26	5.52	4.51	3.03	0.54	19.89	10.97	3.02	1.20	5.09	3.08	11.50	0.45	14.70	6.50	13.10
G232_10160	7.14	0.33	7.72	2.38	3.72	1.13	1.31	0.78	4.57	3.39	10.60	1.72	3.90	3.34	4.77	0.96	0.43	6.20	1.58	0.72	7.65	3.15	0.40	1.62	15.07	5.25	12.82
G232_10161	9.05	0.12	6.93	1.82	4.16	2.16	1.42	1.44	4.50	2.11	10.43	2.36	5.38	2.66	3.51	0.99	0.00	6.93	1.40	0.76	5.92	4.73	0.17	1.24	18.30	4.11	14.91
G232_10162	11.57	9.17	5.73	2.69	3.59	3.75	2.40	0.85	5.47	12.75	10.61	2.14	4.34	3.23	2.43	0.67	14.90	9.33	1.73	2.13	6.96	2.75	11.67	1.65	12.23	4.78	13.26
G232_10163	8.03	0.20	8.46	1.79	3.65	2.27	1.40	1.30	3.46	2.14	10.37	1.98	2.60	3.02	4.15	0.44	0.16	4.23	1.68	1.87	6.20	2.41	0.11	1.67	11.25	3.82	10.79
G232_10164	8.97	0.39	5.56	2.19	3.54	1.28	1.72	0.94	3.30	1.07	11.67	1.81	3.12	2.03	5.12	0.18	0.25	5.24	1.10	1.05	4.41	2.14	0.47	0.78	8.45	4.26	8.40
G232_10165	9.54	0.23	6.52	1.79	4.52	2.31	0.76	0.97	2.46	2.40	9.82	1.09	1.78	0.87	3.33	0.54	0.93	4.67	0.97	1.03	6.25	1.98	0.45	0.98	12.00	4.26	8.82
G232_10166	9.66	0.60	2.91	3.75	4.00	2.87	1.20	1.90	4.55	1.09	10.21	3.58	2.40	1.24	4.31	0.00	0.00	5.79	0.63	1.57	5.27	2.30	0.00	1.15	8.96	4.35	10.85
G232_10167	7.44	0.72	7.62	1.13	3.94	1.79	1.46	0.62	3.16	1.69	9.25	1.59	3.76	1.53	4.12	0.59	1.76	4.71	2.35	0.63	4.49	2.34	0.77	1.69	7.46	4.78	9.85
G232_10168	8.03	0.23	5.90	1.84	3.49	1.69	0.77	1.34	3.36	1.78	9.92	1.79	3.49	2.25	3.30	0.82	0.13	4.44	1.20	0.66	4.39	2.27	0.34	0.98	10.60	4.38	9.17
G232_10169	7.54	0.28	6.88	1.17	3.83	1.19	1.29	1.45	2.52	1.65	9.06	2.15	2.33	2.06	3.78	0.52	0.17	5.00	1.74	0.97	6.11	2.78	0.11	0.84	10.12	5.07	9.62
