GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02831	1.0674	0.0979	1.0094	0.6809	0.7095	0.3783	0.5181	1.5894	0.6252	0.2527	0.2923	0.5044	0.8153	0.5000	0.1491	0.8476	0.0661	0.5722	0.4485	0.7311	0.7019	1.0325	0.1379	0.4101	0.7216	0.6496	0.8220
G232_02832	0.7790	1.0979	0.6505	0.8444	0.5166	0.6652	0.5783	0.6954	0.8544	1.3280	1.3313	0.9781	0.7919	0.8071	1.3187	1.3905	1.0467	0.8944	0.6606	0.5714	0.6645	0.7338	1.0690	0.4173	0.9565	0.6448	0.6678
G232_02833	0.9356	0.3427	0.7379	0.6732	0.5477	0.6174	0.5482	0.9868	0.7417	0.5161	1.2205	0.7412	0.9342	1.2036	1.1550	1.2095	0.6187	0.5722	0.8606	0.9748	0.7316	0.5909	0.4138	0.7410	0.8063	0.7040	0.9105
G232_02834	1.0030	1.5175	0.7648	0.6732	0.7552	0.7174	0.7349	1.0993	0.7340	1.4220	1.0719	0.7456	0.6624	0.9500	1.0175	0.8857	2.1868	0.9630	0.9394	0.6807	0.7961	1.1396	1.3202	0.7770	0.9306	0.9056	0.9584
G232_02835	0.6888	1.0699	1.1653	0.5292	1.1494	1.0391	0.9518	0.8808	0.9981	1.7097	1.6358	1.1711	1.2633	1.2321	1.0292	0.6762	2.1167	0.8891	1.0061	1.3782	0.9148	0.8052	1.2808	1.4245	0.8337	0.9712	1.0381
G232_02836	1.0050	0.0280	1.0081	0.8482	1.1037	0.8696	0.5241	0.8742	0.9165	0.6022	1.2351	0.5482	0.8684	0.7393	1.6111	0.7905	0.0584	0.7852	0.9394	1.1092	0.7742	1.0487	0.0591	0.4676	0.8505	0.7440	0.9708
G232_02837	0.6452	0.0909	0.7272	0.6070	0.8382	0.6565	0.5241	0.6689	0.7922	0.5484	1.2680	0.5921	0.5754	0.9000	0.8509	0.0000	0.0778	0.8028	1.0364	0.7983	0.6645	0.6656	0.0493	0.2806	0.8444	0.4496	0.9814
G232_02838	0.6710	0.1189	0.9597	0.5603	0.9896	0.6826	0.6747	0.1060	0.6291	0.8817	1.0840	0.5789	0.4501	0.9214	0.8567	0.0095	0.0272	0.8169	0.8485	1.1849	0.8529	0.4026	0.2857	0.9496	0.6789	0.2992	0.6581
G232_02839	0.5144	1.0070	0.6129	0.5642	0.5851	0.8304	0.6566	1.1854	0.8214	1.1882	1.7125	0.8772	0.9894	1.3393	1.3158	0.3714	1.2101	0.9155	0.6424	0.6218	0.9148	0.6591	0.4828	0.3309	1.1983	0.8400	0.9371
G232_02840	0.5352	0.4545	0.7325	0.7938	0.8423	0.2609	0.5422	0.4503	0.7379	0.6532	0.9695	0.8860	0.6645	0.8179	1.2076	0.2476	0.2179	0.8785	0.9091	0.4874	0.9497	0.7825	0.3990	0.7482	0.7643	0.8304	0.7724
G232_02841	1.0674	0.1119	0.8374	0.9066	0.7531	0.5478	0.4277	1.0662	0.7864	0.9785	1.1157	0.4561	0.7898	0.8929	1.0117	0.5238	0.0000	0.8063	0.5212	0.5714	0.6890	0.6169	0.1872	0.8489	1.0023	0.8384	1.0106
G232_02842	1.0753	0.4615	0.8763	0.8327	0.7282	0.4435	0.8072	1.3642	0.5068	0.4194	1.3203	1.0219	0.9193	0.8536	1.1871	0.6095	0.1089	0.8275	0.7515	0.4790	0.8387	0.7500	0.0936	1.0863	0.8383	0.6400	0.8344
G232_02843	0.5709	0.6434	0.8710	0.3113	0.5602	0.8652	0.3554	1.5762	0.5961	0.7715	1.0889	0.3377	0.3376	0.6857	0.9766	0.2190	0.3152	0.4894	0.8485	1.3613	0.7639	0.7273	0.8916	0.8921	0.7208	0.6048	0.5376
G232_02844	0.7889	1.4615	0.9086	0.7237	0.8527	0.4391	0.5361	0.7815	0.6466	1.0753	1.2826	0.8684	0.8641	0.7857	1.3596	1.0000	1.3074	0.9595	1.1212	1.0924	0.6852	0.5487	1.0936	0.5827	0.9771	0.7904	1.0275
G232_02845	0.7364	0.2238	0.8737	0.8016	0.7469	0.7957	0.5361	1.1921	0.8466	0.6559	1.1462	1.0132	0.9087	0.6893	1.0643	1.0095	0.0000	0.6673	0.7333	0.8067	0.7032	0.8442	0.2266	0.2806	1.0168	0.6400	0.7830
G232_02846	0.9534	0.6713	0.9812	0.8677	0.8444	0.9826	0.5663	1.3245	0.8680	0.7769	1.3082	0.7851	0.8832	0.8643	1.2339	1.0667	0.4436	0.8662	0.9333	0.7227	0.9097	0.7792	0.4877	0.9496	0.8879	0.9280	0.8441
G232_02847	0.8969	0.4895	0.6720	0.6381	0.9689	0.8696	0.6988	0.8808	0.6427	0.5000	1.1011	0.9298	0.8429	0.9036	0.9064	0.4571	0.6965	0.7306	0.9697	0.8571	0.7213	1.0325	0.7340	1.1151	0.9985	0.9664	0.7653
G232_02848	0.5580	2.0000	0.7634	1.0233	0.8361	1.7304	1.2108	0.7815	0.4583	1.6478	1.3021	0.8991	0.7813	1.0250	1.4503	1.1333	2.6615	0.8680	0.8909	1.1933	0.8168	0.6656	3.5714	1.3453	0.8917	0.6016	0.8308
G232_02849	0.5282	2.5175	0.5511	0.9455	0.7718	1.2000	1.8133	0.3510	0.9942	2.3925	1.4239	1.2368	0.6582	1.2357	1.2368	0.9810	3.2179	1.1549	1.7152	0.2017	0.8968	0.8182	1.6207	0.5468	0.9474	1.4096	0.9203
G232_02850	0.6174	0.0070	0.8414	0.4086	0.8776	0.4087	0.8614	0.3642	0.9883	0.8226	1.3155	1.1711	0.7792	0.7321	0.8450	0.5714	0.0000	1.1338	1.4848	0.6050	0.8000	0.4481	0.0148	1.0576	0.7147	1.2496	1.2223
G232_02851	0.7215	1.3147	0.8495	0.8560	0.9502	0.7304	0.8855	0.7152	0.8039	1.4409	1.1523	0.8816	0.7686	0.8536	0.6374	0.6952	1.8988	0.7729	0.6303	0.8487	0.9342	0.8636	1.6995	0.6906	0.7223	0.8688	0.8016
G232_02852	0.9514	1.5594	0.7863	0.5409	0.7946	1.0696	1.2169	0.4305	0.9631	1.4866	1.5079	0.5263	0.7707	1.2464	1.4825	0.8381	2.0700	0.9155	0.9758	0.7059	0.8348	0.8084	2.1084	1.1583	0.7101	1.0928	1.0221
G232_02853	0.9782	1.6434	1.0027	1.1440	0.6328	1.1348	0.7771	0.9139	0.7320	1.3978	1.2046	0.6711	0.8556	1.1893	1.3830	0.5429	2.0895	0.7676	0.3576	0.6891	0.9135	1.1006	2.3842	0.6331	0.7696	0.9936	0.8264
G232_02854	0.6363	0.0000	0.8185	0.8755	0.6846	0.5043	1.0060	0.8411	0.6311	0.3091	1.2777	0.6974	0.8471	0.6857	1.3363	0.7429	0.1673	0.7359	0.5515	0.4202	0.6374	0.9610	0.0739	0.3237	1.0450	0.5040	0.7609
G232_02855	0.9257	0.3706	0.9032	0.7782	0.9398	0.5217	0.5663	0.8146	0.6777	0.4167	1.0962	0.6842	0.6900	0.6071	0.3830	1.0667	0.0545	0.8204	0.8364	0.6975	0.8619	0.8149	0.2020	0.6978	0.7613	0.7392	0.7989
G232_02856	0.9029	0.6993	0.8898	1.0545	0.8589	0.6913	0.5000	0.6887	0.8155	0.7823	1.3520	0.5789	0.6200	0.9250	1.1667	0.8857	0.8054	0.8099	0.7455	0.8655	0.7806	0.6591	0.5961	0.2302	0.8337	0.7152	0.8822
G232_02857	0.8404	0.1049	1.0645	0.9377	0.8423	0.8739	0.9639	0.7152	0.7204	0.6667	1.3289	0.6272	0.6752	0.7786	1.0468	1.3048	0.2062	0.8011	0.7515	0.7983	1.1458	0.6688	0.3054	0.8561	0.8192	0.9344	0.7617
G232_02858	0.9366	0.1049	1.1223	0.7704	0.8734	0.7522	0.7410	1.2384	0.7146	0.3145	1.3276	0.8816	0.8684	0.7571	1.4444	0.5619	0.0117	0.9665	0.7455	0.6891	0.8748	0.8052	0.0443	0.8849	0.7468	0.9184	1.0390
G232_02859	0.8365	1.3147	0.8481	0.7082	0.8237	1.1261	0.7952	0.8344	0.8757	1.1532	1.2058	0.7719	0.7771	0.8429	1.1579	0.8286	1.0272	0.9877	0.6848	0.7395	0.7884	0.7987	1.1034	0.8489	0.7826	0.7552	1.0682
G232_02860	0.5956	0.0350	0.9261	1.2101	0.8195	0.8565	0.5904	0.9868	0.5748	0.9516	1.4397	1.0044	0.8450	0.6357	1.1871	0.9619	0.0000	0.7306	0.4121	0.1597	1.1484	1.3247	0.1429	1.0000	1.0892	0.7632	0.8167
G232_02861	1.0684	0.0000	0.8616	0.8366	0.7593	0.4304	0.6747	1.4172	0.8718	0.7231	1.1657	0.7544	0.5096	0.9500	0.8333	0.6476	0.4630	0.6989	1.2121	0.9580	0.8800	0.8117	0.2956	1.2806	0.9275	0.7824	1.0089
G232_02862	0.2924	0.0000	0.3710	0.6031	0.3071	0.1652	0.2831	0.6225	0.5573	0.2151	0.9367	0.5789	0.4713	0.5786	0.5906	0.2381	0.0000	0.4120	0.4909	0.4118	0.3600	0.4708	0.0000	0.1151	0.6697	0.5824	0.4721
G232_02863	1.0099	1.6643	0.9140	0.4630	0.8320	1.6435	1.0060	0.9603	0.6291	1.6640	1.3946	0.6491	0.8068	1.0000	1.0994	1.1048	1.4553	0.9894	0.9394	0.6723	1.0052	0.7597	1.4877	0.9281	0.9336	0.9024	0.7981
G232_02864	0.4212	0.3357	0.3884	0.7549	1.3112	0.6826	0.8012	0.5298	0.6097	1.3387	1.2619	1.0965	1.0234	1.3179	1.1228	1.1810	1.0039	0.9313	0.0000	0.4034	0.4826	0.9545	1.0542	2.2158	0.6003	1.2096	1.3330
