GENE	COVERAGE	STRAIN	GROUP
G232_09508	0.7830	Rstd	R
G232_09508	2.3497	SM102	S
G232_09508	0.8118	SM104	S
G232_09508	0.9728	SM105	S
G232_09508	0.7033	SM108	S
G232_09508	0.9261	SM109	S
G232_09508	1.0120	SM11	S
G232_09508	0.8940	SM122	S
G232_09508	0.9068	SM13	S
G232_09508	1.7527	SM14	S
G232_09508	1.4385	SM18	S
G232_09508	0.7807	SM24	S
G232_09508	0.8811	SM27	S
G232_09508	0.9036	SM28	S
G232_09508	0.9327	SM29	S
G232_09508	1.0667	SM35	S
G232_09508	3.1440	SM36	S
G232_09508	0.7940	SM42	S
G232_09508	1.0061	SM48	S
G232_09508	0.7395	SM57	S
G232_09508	0.7755	SM66	S
G232_09508	0.8799	SM67	S
G232_09508	2.9557	SM72	S
G232_09508	0.4101	SM74	S
G232_09508	0.9451	SM84	S
G232_09508	0.8240	SM9	S
G232_09508	0.8769	SM91	S
G232_09509	0.9227	Rstd	R
G232_09509	0.1958	SM102	S
G232_09509	0.9153	SM104	S
G232_09509	0.9066	SM105	S
G232_09509	0.8465	SM108	S
G232_09509	0.7130	SM109	S
G232_09509	0.6627	SM11	S
G232_09509	0.8874	SM122	S
G232_09509	0.8447	SM13	S
G232_09509	0.5269	SM14	S
G232_09509	1.1888	SM18	S
G232_09509	0.8377	SM24	S
G232_09509	0.8896	SM27	S
G232_09509	0.9536	SM28	S
G232_09509	1.2749	SM29	S
G232_09509	0.9333	SM35	S
G232_09509	0.1245	SM36	S
G232_09509	0.8327	SM42	S
G232_09509	0.8121	SM48	S
G232_09509	0.8235	SM57	S
G232_09509	0.8323	SM66	S
G232_09509	0.9935	SM67	S
G232_09509	0.1675	SM72	S
G232_09509	0.6187	SM74	S
G232_09509	0.8330	SM84	S
G232_09509	0.7824	SM9	S
G232_09509	0.9646	SM91	S
