GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01505	0.8385	1.8322	1.0981	1.2140	0.9378	1.4000	0.9337	0.6755	0.6913	1.4194	1.2533	1.1316	0.9299	0.7500	0.3421	1.4476	2.5447	0.7148	1.1091	0.8235	0.8026	1.0974	2.2857	0.6619	1.0595	0.9568	0.9894
G232_01506	1.0129	5.1958	1.2056	1.4553	1.0207	1.8826	1.3795	1.1722	1.1437	3.1640	0.8989	1.0877	1.4161	1.0821	0.1871	1.2667	7.1556	1.8803	1.5697	0.7899	1.1303	1.1071	6.5616	1.3525	1.3509	1.6000	1.1081
G232_01507	0.8147	1.6783	1.0390	0.7977	0.9959	1.1304	1.0060	1.0000	1.3476	1.2688	0.7284	1.0921	1.1125	1.1286	0.5292	0.7905	1.3813	1.2077	1.0909	1.0420	1.1265	1.1234	1.7340	0.8129	1.2090	1.1232	1.0416
G232_01508	0.6224	2.4895	0.8481	0.9027	0.5913	0.9522	0.7229	0.8344	0.8932	1.9382	1.1340	0.7895	0.6412	0.9429	1.3538	0.5333	2.8249	0.9032	0.6970	0.4622	0.7032	1.0422	2.1429	0.7122	0.7635	0.8016	0.6634
G232_01509	0.7810	0.5455	0.9462	0.7588	0.7884	1.0391	0.7651	1.0927	0.7437	0.7177	1.4141	0.8202	0.8429	0.8321	1.1667	1.3238	0.2023	0.6532	1.1152	0.8908	0.8606	1.4903	0.0739	1.0647	0.9268	0.7808	0.8565
G232_01510	0.9643	0.0210	0.7809	0.8327	0.8734	0.4783	0.7229	1.2384	0.8757	0.7366	1.5286	0.6447	0.7919	0.5250	1.4474	0.4286	0.0000	0.8451	0.8727	1.0168	0.8852	1.0195	0.0345	0.9712	0.8063	1.0000	0.9725
G232_01511	1.0813	1.1189	1.0995	0.6148	1.2365	0.4957	1.0181	1.2781	0.7767	1.1075	1.1279	0.9167	1.1465	1.0429	1.6608	0.8095	1.4319	0.7746	0.9879	0.4118	1.1884	0.9123	1.0000	0.9784	0.8139	1.0592	0.9477
G232_01512	0.7750	0.2587	0.7285	0.7782	0.6971	0.8435	0.8976	0.6556	0.9087	0.3038	1.1303	0.7105	1.1741	1.1286	1.5409	1.1810	0.1518	1.0739	0.7818	0.6555	0.6297	0.6071	0.2611	0.5468	0.5889	0.8896	1.0416
G232_01513	1.0575	1.2797	1.0067	0.7082	0.9938	0.8739	0.6506	0.6821	0.9029	1.5242	1.2046	0.7544	0.5924	0.7643	1.1140	0.6000	1.7626	0.8644	0.7333	1.1092	0.7987	1.2857	1.9704	0.6115	0.8040	0.7152	0.7981
G232_01514	1.0089	1.1049	0.9099	0.8288	0.9398	0.8478	0.6145	0.8146	0.6544	1.0618	1.3362	0.5526	0.8365	1.0571	1.2018	0.6190	0.8444	0.5511	0.8485	1.0336	0.6052	0.8799	0.8128	0.3309	0.8619	0.7504	0.8875
