GENE	COVERAGE	STRAIN	GROUP
G232_10791	0.8920	Rstd	R
G232_10791	0.7133	SM102	S
G232_10791	0.9019	SM104	S
G232_10791	0.7938	SM105	S
G232_10791	0.0021	SM108	S
G232_10791	1.0174	SM109	S
G232_10791	0.0602	SM11	S
G232_10791	1.0993	SM122	S
G232_10791	0.8699	SM13	S
G232_10791	0.1640	SM14	S
G232_10791	0.0000	SM18	S
G232_10791	0.7281	SM24	S
G232_10791	0.8089	SM27	S
G232_10791	0.0071	SM28	S
G232_10791	0.0088	SM29	S
G232_10791	0.4762	SM35	S
G232_10791	0.2062	SM36	S
G232_10791	0.0070	SM42	S
G232_10791	0.0303	SM48	S
G232_10791	0.6555	SM57	S
G232_10791	0.6129	SM66	S
G232_10791	0.0325	SM67	S
G232_10791	0.2463	SM72	S
G232_10791	0.3669	SM74	S
G232_10791	0.0023	SM84	S
G232_10791	0.8512	SM9	S
G232_10791	0.0000	SM91	S
