GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03869	8.10	3.12	6.67	2.42	5.17	2.34	1.99	1.55	3.56	7.08	12.15	3.10	3.28	1.93	4.11	1.17	4.92	6.15	0.74	1.34	7.64	3.29	5.86	0.78	10.63	6.41	9.99
G232_03870	8.13	0.79	6.20	1.70	2.75	2.05	1.25	0.86	4.12	3.37	11.61	2.01	3.58	1.95	3.57	0.62	1.42	4.42	1.82	0.88	6.44	2.03	1.41	0.41	11.79	4.30	10.42
G232_03871	9.92	0.36	6.35	1.47	3.89	1.30	1.23	1.56	4.56	1.33	11.00	1.90	4.76	3.36	3.80	0.60	0.38	5.05	1.51	1.10	6.18	2.92	0.39	0.75	12.36	4.74	11.60
G232_03872	6.44	2.02	5.21	1.61	4.17	2.13	1.06	1.00	4.34	6.26	8.88	1.68	4.27	2.51	5.50	0.73	4.66	4.28	1.52	0.62	6.49	2.33	3.99	0.73	11.29	4.88	9.37
G232_03873	7.59	1.39	5.73	1.76	3.93	2.04	1.47	1.64	4.87	4.91	9.70	1.77	4.12	2.87	4.15	1.04	4.06	3.94	1.48	1.02	7.08	2.55	2.68	0.94	12.20	5.15	8.92
G232_03874	7.17	1.66	7.25	1.85	4.56	1.73	1.87	1.10	3.32	4.95	15.07	1.79	4.12	3.12	3.48	0.46	3.44	4.48	2.25	1.16	9.08	1.51	2.62	1.85	11.22	5.32	11.31
G232_03875	8.47	1.49	5.77	2.11	3.98	2.05	1.14	2.10	5.16	4.57	11.65	1.93	3.77	2.61	4.33	0.89	2.48	3.37	1.94	1.29	6.05	2.41	1.87	1.07	10.40	5.62	9.61
G232_03876	7.95	0.27	6.72	2.07	3.63	0.98	0.89	0.94	2.66	1.90	10.85	1.86	2.68	2.02	3.49	0.58	0.41	4.50	1.53	0.89	4.23	2.77	0.61	0.58	10.48	4.14	8.99
G232_03877	9.03	9.12	5.51	2.25	3.56	3.88	1.28	1.87	4.13	14.22	11.24	1.93	3.40	2.18	4.33	1.29	16.58	5.90	2.11	0.91	6.19	1.17	13.59	1.08	11.02	5.32	11.13
G232_03878	8.82	1.51	5.33	2.61	5.51	2.62	1.26	1.15	3.77	4.45	11.82	2.03	4.31	3.75	4.52	0.42	2.89	5.57	1.64	1.11	7.15	3.15	1.57	1.31	10.63	4.35	9.41
G232_03879	4.17	0.35	3.04	3.46	3.97	1.70	2.85	1.50	3.94	1.05	7.48	1.08	4.50	3.62	3.91	1.15	0.10	6.54	1.38	0.20	7.01	1.66	0.00	2.12	11.96	6.37	12.61
G232_03880	8.18	0.53	6.12	1.89	3.83	1.74	0.82	1.61	3.67	1.96	9.37	1.40	2.75	2.02	3.82	0.79	1.59	4.68	0.88	0.86	5.83	2.50	1.27	0.67	8.12	4.72	10.13
G232_03881	7.03	1.95	6.34	3.19	5.20	3.03	1.85	1.53	4.94	3.51	7.21	2.75	4.34	3.43	2.95	1.22	3.49	4.27	0.92	0.63	7.39	2.29	2.52	0.76	11.91	6.12	9.12
G232_03882	8.63	0.83	5.73	1.99	3.35	1.44	1.43	1.98	2.46	2.08	8.81	0.80	2.58	2.24	4.17	0.33	1.41	3.04	1.44	1.59	7.97	3.09	1.93	0.54	9.67	3.53	11.04
G232_03883	7.59	0.23	6.90	1.19	3.66	1.60	1.49	1.17	3.87	0.72	10.13	1.05	3.63	2.95	2.80	1.02	0.00	3.83	0.77	0.78	6.42	2.65	0.44	0.89	11.31	4.27	10.02
G232_03884	8.91	0.19	6.78	3.03	5.00	2.03	0.68	1.59	3.56	1.80	9.31	1.67	3.60	2.03	4.75	0.96	0.00	3.48	1.13	0.46	7.88	3.69	0.28	0.93	11.44	5.51	8.73
G232_03885	7.34	2.27	5.53	1.65	3.96	2.40	1.17	0.42	4.06	5.21	11.08	2.17	3.28	2.71	2.98	1.16	3.14	5.67	1.85	0.96	6.93	1.35	3.33	1.45	10.93	4.66	9.31
G232_03886	9.86	1.96	5.00	2.29	3.30	2.15	1.22	0.99	3.68	4.21	11.44	1.74	3.79	2.17	3.18	0.89	3.83	4.96	1.22	0.82	4.85	3.77	2.67	0.57	11.19	4.20	10.93
G232_03887	10.36	0.17	6.75	1.88	4.77	1.78	0.70	1.80	3.34	1.26	9.81	0.89	3.28	2.42	2.94	0.57	0.44	4.40	1.57	1.15	7.17	2.57	0.39	1.37	11.65	4.30	8.56
G232_03888	9.64	0.47	5.38	2.18	3.54	1.63	1.11	1.31	4.86	1.86	14.87	2.60	4.40	3.41	3.53	0.88	0.58	6.35	0.99	1.30	5.96	1.98	0.47	0.85	13.35	5.69	11.13
G232_03889	6.37	13.45	3.77	2.10	2.48	4.09	4.70	1.23	2.88	23.29	9.76	1.04	3.75	1.76	1.79	0.87	21.01	7.15	2.53	2.83	4.43	1.79	15.74	1.57	14.01	4.24	11.26
G232_03890	9.63	4.64	5.51	2.19	3.24	1.30	1.36	2.15	4.08	7.00	9.78	1.21	4.30	2.84	4.01	1.13	5.46	6.21	1.31	0.78	3.53	3.19	6.32	0.14	11.26	5.45	10.28
G232_03891	13.63	0.62	7.14	1.60	4.21	1.76	1.64	1.82	4.60	3.35	9.08	1.57	4.33	2.74	4.76	0.85	0.20	5.32	0.70	0.53	7.36	2.34	0.28	0.88	11.21	4.64	10.20
