GENE	COVERAGE	STRAIN	GROUP
G232_00931	1.0505	Rstd	R
G232_00931	0.6993	SM102	S
G232_00931	0.9126	SM104	S
G232_00931	1.0428	SM105	S
G232_00931	0.9689	SM108	S
G232_00931	0.9870	SM109	S
G232_00931	0.7108	SM11	S
G232_00931	0.9470	SM122	S
G232_00931	0.9340	SM13	S
G232_00931	0.7366	SM14	S
G232_00931	1.5713	SM18	S
G232_00931	0.8553	SM24	S
G232_00931	1.0064	SM27	S
G232_00931	1.2286	SM28	S
G232_00931	0.9181	SM29	S
G232_00931	1.2571	SM35	S
G232_00931	0.7665	SM36	S
G232_00931	0.8099	SM42	S
G232_00931	0.7030	SM48	S
G232_00931	1.2437	SM57	S
G232_00931	0.6877	SM66	S
G232_00931	1.0909	SM67	S
G232_00931	0.5172	SM72	S
G232_00931	0.5396	SM74	S
G232_00931	0.8299	SM84	S
G232_00931	0.8144	SM9	S
G232_00931	0.9841	SM91	S
G232_00932	0.9802	Rstd	R
G232_00932	1.9091	SM102	S
G232_00932	0.6747	SM104	S
G232_00932	0.7549	SM105	S
G232_00932	0.8589	SM108	S
G232_00932	0.8478	SM109	S
G232_00932	0.6747	SM11	S
G232_00932	0.8344	SM122	S
G232_00932	0.8641	SM13	S
G232_00932	1.6586	SM14	S
G232_00932	1.3228	SM18	S
G232_00932	0.8640	SM24	S
G232_00932	0.7495	SM27	S
G232_00932	0.9357	SM28	S
G232_00932	1.3977	SM29	S
G232_00932	0.9714	SM35	S
G232_00932	1.8755	SM36	S
G232_00932	0.9789	SM42	S
G232_00932	1.2303	SM48	S
G232_00932	0.6639	SM57	S
G232_00932	0.8297	SM66	S
G232_00932	0.7760	SM67	S
G232_00932	1.8867	SM72	S
G232_00932	0.8489	SM74	S
G232_00932	0.7826	SM84	S
G232_00932	0.8320	SM9	S
G232_00932	0.8423	SM91	S
G232_00933	0.5907	Rstd	R
G232_00933	0.1259	SM102	S
G232_00933	0.7567	SM104	S
G232_00933	1.1790	SM105	S
G232_00933	0.9585	SM108	S
G232_00933	0.6565	SM109	S
G232_00933	1.0060	SM11	S
G232_00933	0.8212	SM122	S
G232_00933	0.8097	SM13	S
G232_00933	0.3737	SM14	S
G232_00933	1.4896	SM18	S
G232_00933	0.9298	SM24	S
G232_00933	0.7728	SM27	S
G232_00933	1.0321	SM28	S
G232_00933	1.4591	SM29	S
G232_00933	1.1048	SM35	S
G232_00933	0.1012	SM36	S
G232_00933	0.8451	SM42	S
G232_00933	1.4848	SM48	S
G232_00933	0.7059	SM57	S
G232_00933	0.8826	SM66	S
G232_00933	0.9870	SM67	S
G232_00933	0.0591	SM72	S
G232_00933	0.5683	SM74	S
G232_00933	1.0755	SM84	S
G232_00933	0.8704	SM9	S
G232_00933	1.0213	SM91	S
G232_00934	0.5639	Rstd	R
G232_00934	0.7273	SM102	S
G232_00934	0.7446	SM104	S
G232_00934	0.5642	SM105	S
G232_00934	0.6058	SM108	S
G232_00934	0.8087	SM109	S
G232_00934	0.3976	SM11	S
G232_00934	0.9139	SM122	S
G232_00934	0.6039	SM13	S
G232_00934	0.9785	SM14	S
G232_00934	1.4641	SM18	S
G232_00934	0.9605	SM24	S
G232_00934	0.9745	SM27	S
G232_00934	1.1679	SM28	S
G232_00934	1.6696	SM29	S
G232_00934	0.6095	SM35	S
G232_00934	0.7588	SM36	S
G232_00934	0.9982	SM42	S
G232_00934	1.2727	SM48	S
G232_00934	0.8739	SM57	S
G232_00934	0.7523	SM66	S
G232_00934	1.0909	SM67	S
G232_00934	0.5271	SM72	S
G232_00934	0.9568	SM74	S
G232_00934	0.8253	SM84	S
G232_00934	0.7232	SM9	S
G232_00934	0.9415	SM91	S
G232_00935	0.7294	Rstd	R
G232_00935	0.3357	SM102	S
G232_00935	0.8401	SM104	S
G232_00935	0.8210	SM105	S
G232_00935	0.6992	SM108	S
G232_00935	0.8652	SM109	S
G232_00935	0.7470	SM11	S
G232_00935	0.8477	SM122	S
G232_00935	0.9437	SM13	S
G232_00935	0.7527	SM14	S
G232_00935	1.3691	SM18	S
G232_00935	0.8202	SM24	S
G232_00935	0.7707	SM27	S
G232_00935	0.9143	SM28	S
G232_00935	1.1111	SM29	S
G232_00935	0.9619	SM35	S
G232_00935	0.3696	SM36	S
G232_00935	0.8856	SM42	S
G232_00935	0.9758	SM48	S
