GENE	COVERAGE	STRAIN	GROUP
G232_05253	0.7225	Rstd	R
G232_05253	0.2238	SM102	S
G232_05253	0.8898	SM104	S
G232_05253	0.9844	SM105	S
G232_05253	0.7427	SM108	S
G232_05253	0.6043	SM109	S
G232_05253	0.7771	SM11	S
G232_05253	1.4834	SM122	S
G232_05253	0.8311	SM13	S
G232_05253	0.6667	SM14	S
G232_05253	1.1705	SM18	S
G232_05253	0.5746	SM24	S
G232_05253	0.6030	SM27	S
G232_05253	0.9143	SM28	S
G232_05253	0.9825	SM29	S
G232_05253	0.6571	SM35	S
G232_05253	0.0000	SM36	S
G232_05253	0.9718	SM42	S
G232_05253	1.3697	SM48	S
G232_05253	0.6218	SM57	S
G232_05253	0.8103	SM66	S
G232_05253	0.7370	SM67	S
G232_05253	0.1379	SM72	S
G232_05253	0.2446	SM74	S
G232_05253	0.8802	SM84	S
G232_05253	0.7200	SM9	S
G232_05253	0.8725	SM91	S
G232_05254	0.9286	Rstd	R
G232_05254	1.6154	SM102	S
G232_05254	0.9194	SM104	S
G232_05254	0.7977	SM105	S
G232_05254	0.7033	SM108	S
G232_05254	0.6826	SM109	S
G232_05254	1.1446	SM11	S
G232_05254	0.9073	SM122	S
G232_05254	0.6854	SM13	S
G232_05254	1.1613	SM14	S
G232_05254	1.1669	SM18	S
G232_05254	0.4254	SM24	S
G232_05254	0.7091	SM27	S
G232_05254	0.8179	SM28	S
G232_05254	1.2251	SM29	S
G232_05254	0.7429	SM35	S
G232_05254	1.8988	SM36	S
G232_05254	0.8609	SM42	S
G232_05254	0.8667	SM48	S
G232_05254	0.6471	SM57	S
G232_05254	0.7406	SM66	S
G232_05254	0.7240	SM67	S
G232_05254	1.7488	SM72	S
G232_05254	0.5036	SM74	S
G232_05254	0.6529	SM84	S
G232_05254	0.7408	SM9	S
G232_05254	1.0044	SM91	S
G232_05255	0.8573	Rstd	R
G232_05255	1.1958	SM102	S
G232_05255	0.8306	SM104	S
G232_05255	0.8444	SM105	S
G232_05255	0.8589	SM108	S
G232_05255	0.6087	SM109	S
G232_05255	0.6687	SM11	S
G232_05255	0.6424	SM122	S
G232_05255	0.7262	SM13	S
G232_05255	0.8441	SM14	S
G232_05255	1.2448	SM18	S
G232_05255	0.8246	SM24	S
G232_05255	0.9108	SM27	S
G232_05255	0.9250	SM28	S
G232_05255	1.0029	SM29	S
G232_05255	0.8952	SM35	S
G232_05255	0.4630	SM36	S
G232_05255	0.6937	SM42	S
G232_05255	0.6788	SM48	S
G232_05255	0.9244	SM57	S
G232_05255	0.6955	SM66	S
G232_05255	0.7662	SM67	S
G232_05255	0.5517	SM72	S
G232_05255	0.6691	SM74	S
G232_05255	0.8688	SM84	S
G232_05255	0.7808	SM9	S
G232_05255	0.7440	SM91	S
G232_05256	0.6967	Rstd	R
G232_05256	0.7832	SM102	S
G232_05256	0.8185	SM104	S
G232_05256	0.5447	SM105	S
G232_05256	0.7054	SM108	S
G232_05256	0.9739	SM109	S
G232_05256	0.5120	SM11	S
G232_05256	1.2980	SM122	S
G232_05256	0.7825	SM13	S
G232_05256	0.6640	SM14	S
G232_05256	1.3496	SM18	S
G232_05256	0.4737	SM24	S
G232_05256	0.6773	SM27	S
G232_05256	0.9714	SM28	S
G232_05256	0.8655	SM29	S
G232_05256	0.9048	SM35	S
G232_05256	0.5136	SM36	S
G232_05256	0.5651	SM42	S
G232_05256	0.9879	SM48	S
G232_05256	0.7479	SM57	S
G232_05256	0.8529	SM66	S
G232_05256	0.8929	SM67	S
G232_05256	0.7438	SM72	S
G232_05256	0.3309	SM74	S
G232_05256	0.9008	SM84	S
G232_05256	0.7840	SM9	S
G232_05256	0.6244	SM91	S
G232_05257	0.9921	Rstd	R
G232_05257	2.0839	SM102	S
G232_05257	0.7191	SM104	S
G232_05257	0.7276	SM105	S
G232_05257	0.8154	SM108	S
G232_05257	0.8391	SM109	S
G232_05257	0.9759	SM11	S
G232_05257	0.9272	SM122	S
G232_05257	0.8175	SM13	S
G232_05257	2.5215	SM14	S
G232_05257	1.0378	SM18	S
G232_05257	1.0526	SM24	S
G232_05257	0.7919	SM27	S
G232_05257	1.0571	SM28	S
G232_05257	1.3392	SM29	S
G232_05257	0.7810	SM35	S
G232_05257	2.8911	SM36	S
G232_05257	0.8609	SM42	S
G232_05257	1.0000	SM48	S
G232_05257	0.6975	SM57	S
G232_05257	0.8155	SM66	S
G232_05257	0.8571	SM67	S
G232_05257	1.9212	SM72	S
G232_05257	0.7698	SM74	S
G232_05257	0.9458	SM84	S
G232_05257	0.7952	SM9	S
G232_05257	0.8964	SM91	S
