GENE	COVERAGE	STRAIN	GROUP
G232_03715	0.6700	Rstd	R
G232_03715	0.0000	SM102	S
G232_03715	0.5484	SM104	S
G232_03715	0.6304	SM105	S
G232_03715	0.7386	SM108	S
G232_03715	0.0783	SM109	S
G232_03715	0.1506	SM11	S
G232_03715	0.2848	SM122	S
G232_03715	0.4563	SM13	S
G232_03715	0.3226	SM14	S
G232_03715	0.0706	SM18	S
G232_03715	0.7544	SM24	S
G232_03715	0.9979	SM27	S
G232_03715	0.2857	SM28	S
G232_03715	0.0292	SM29	S
G232_03715	0.4095	SM35	S
G232_03715	0.0195	SM36	S
G232_03715	0.6303	SM42	S
G232_03715	0.7091	SM48	S
G232_03715	1.0672	SM57	S
G232_03715	0.5613	SM66	S
G232_03715	1.0455	SM67	S
G232_03715	0.0000	SM72	S
G232_03715	0.7698	SM74	S
G232_03715	0.6140	SM84	S
G232_03715	0.8464	SM9	S
G232_03715	0.6395	SM91	S
