GENE	COVERAGE	STRAIN	GROUP
G232_02764	0.4658	Rstd	R
G232_02764	0.4965	SM102	S
G232_02764	0.4570	SM104	S
G232_02764	0.4125	SM105	S
G232_02764	0.2531	SM108	S
G232_02764	0.4391	SM109	S
G232_02764	0.3494	SM11	S
G232_02764	0.3245	SM122	S
G232_02764	0.3806	SM13	S
G232_02764	0.3952	SM14	S
G232_02764	0.6407	SM18	S
G232_02764	0.3728	SM24	S
G232_02764	0.2994	SM27	S
G232_02764	0.2250	SM28	S
G232_02764	0.6140	SM29	S
G232_02764	0.1048	SM35	S
G232_02764	0.5019	SM36	S
G232_02764	0.4155	SM42	S
G232_02764	0.5576	SM48	S
G232_02764	0.2017	SM57	S
G232_02764	0.3639	SM66	S
G232_02764	0.4253	SM67	S
G232_02764	0.4729	SM72	S
G232_02764	0.2230	SM74	S
G232_02764	0.3577	SM84	S
G232_02764	0.2608	SM9	S
G232_02764	0.3809	SM91	S
G232_02765	0.8067	Rstd	R
G232_02765	1.0979	SM102	S
G232_02765	0.7285	SM104	S
G232_02765	0.8794	SM105	S
G232_02765	0.7635	SM108	S
G232_02765	0.9739	SM109	S
G232_02765	0.8193	SM11	S
G232_02765	1.0993	SM122	S
G232_02765	0.9126	SM13	S
G232_02765	1.3548	SM14	S
G232_02765	1.3837	SM18	S
G232_02765	0.7632	SM24	S
G232_02765	0.8641	SM27	S
G232_02765	1.1107	SM28	S
G232_02765	1.1901	SM29	S
G232_02765	0.7143	SM35	S
G232_02765	1.3152	SM36	S
G232_02765	0.8451	SM42	S
G232_02765	0.6303	SM48	S
G232_02765	0.8571	SM57	S
G232_02765	0.7252	SM66	S
G232_02765	0.7760	SM67	S
G232_02765	1.0887	SM72	S
G232_02765	0.6331	SM74	S
G232_02765	0.8612	SM84	S
G232_02765	0.7904	SM9	S
G232_02765	0.9522	SM91	S
G232_02766	0.9029	Rstd	R
G232_02766	0.9790	SM102	S
G232_02766	0.7567	SM104	S
G232_02766	1.3191	SM105	S
G232_02766	0.7075	SM108	S
G232_02766	0.7391	SM109	S
G232_02766	0.7530	SM11	S
G232_02766	1.2914	SM122	S
G232_02766	0.6369	SM13	S
G232_02766	0.6210	SM14	S
G232_02766	1.3362	SM18	S
G232_02766	0.8860	SM24	S
G232_02766	0.8577	SM27	S
G232_02766	1.0321	SM28	S
G232_02766	1.5585	SM29	S
G232_02766	0.6000	SM35	S
G232_02766	0.7237	SM36	S
G232_02766	0.8433	SM42	S
G232_02766	0.5939	SM48	S
G232_02766	0.8319	SM57	S
G232_02766	0.9110	SM66	S
G232_02766	1.0195	SM67	S
G232_02766	0.5567	SM72	S
G232_02766	0.9065	SM74	S
G232_02766	0.7956	SM84	S
G232_02766	0.7984	SM9	S
G232_02766	0.9274	SM91	S
G232_02767	0.9663	Rstd	R
G232_02767	0.1189	SM102	S
