GENE	COVERAGE	STRAIN	GROUP
G232_05325	0.5897	Rstd	R
G232_05325	0.3357	SM102	S
G232_05325	1.0000	SM104	S
G232_05325	0.4475	SM105	S
G232_05325	1.0041	SM108	S
G232_05325	0.5913	SM109	S
G232_05325	0.5964	SM11	S
G232_05325	1.0927	SM122	S
G232_05325	0.6291	SM13	S
G232_05325	0.2715	SM14	S
G232_05325	1.1998	SM18	S
G232_05325	0.5439	SM24	S
G232_05325	0.7771	SM27	S
G232_05325	0.6321	SM28	S
G232_05325	0.7251	SM29	S
G232_05325	0.2190	SM35	S
G232_05325	0.0778	SM36	S
G232_05325	0.6039	SM42	S
G232_05325	0.8545	SM48	S
G232_05325	1.5378	SM57	S
G232_05325	0.6684	SM66	S
G232_05325	1.1591	SM67	S
G232_05325	0.0443	SM72	S
G232_05325	0.5899	SM74	S
G232_05325	0.7193	SM84	S
G232_05325	0.5440	SM9	S
G232_05325	0.8937	SM91	S
G232_05326	0.9177	Rstd	R
G232_05326	0.2448	SM102	S
G232_05326	0.7513	SM104	S
G232_05326	0.7549	SM105	S
G232_05326	0.6826	SM108	S
G232_05326	0.5087	SM109	S
G232_05326	0.7169	SM11	S
G232_05326	1.2715	SM122	S
G232_05326	0.7087	SM13	S
G232_05326	0.5780	SM14	S
G232_05326	1.2521	SM18	S
G232_05326	0.6447	SM24	S
G232_05326	0.8854	SM27	S
G232_05326	0.8071	SM28	S
G232_05326	0.8509	SM29	S
G232_05326	0.6667	SM35	S
G232_05326	0.1790	SM36	S
G232_05326	0.6761	SM42	S
G232_05326	0.3455	SM48	S
G232_05326	0.6134	SM57	S
G232_05326	0.5768	SM66	S
G232_05326	1.0162	SM67	S
G232_05326	0.0542	SM72	S
G232_05326	0.2950	SM74	S
G232_05326	0.9039	SM84	S
G232_05326	0.7088	SM9	S
G232_05326	0.9105	SM91	S
G232_05327	0.5570	Rstd	R
G232_05327	1.8112	SM102	S
G232_05327	0.9167	SM104	S
G232_05327	0.6031	SM105	S
G232_05327	0.4938	SM108	S
G232_05327	0.9435	SM109	S
G232_05327	0.5602	SM11	S
G232_05327	1.1987	SM122	S
G232_05327	0.7592	SM13	S
G232_05327	2.0296	SM14	S
G232_05327	1.0901	SM18	S
G232_05327	0.3509	SM24	S
G232_05327	0.7665	SM27	S
G232_05327	0.5929	SM28	S
G232_05327	0.8041	SM29	S
G232_05327	0.7524	SM35	S
G232_05327	2.4708	SM36	S
G232_05327	0.6092	SM42	S
G232_05327	0.6545	SM48	S
G232_05327	0.7563	SM57	S
G232_05327	0.7897	SM66	S
G232_05327	0.9416	SM67	S
G232_05327	2.4187	SM72	S
G232_05327	0.8777	SM74	S
G232_05327	0.5866	SM84	S
G232_05327	0.6368	SM9	S
G232_05327	0.5678	SM91	S
G232_05328	0.8335	Rstd	R
G232_05328	1.5385	SM102	S
G232_05328	0.6694	SM104	S
G232_05328	1.0233	SM105	S
G232_05328	0.6224	SM108	S
G232_05328	0.9348	SM109	S
G232_05328	0.7229	SM11	S
G232_05328	0.7616	SM122	S
G232_05328	0.6699	SM13	S
G232_05328	1.6452	SM14	S
G232_05328	1.0207	SM18	S
G232_05328	0.6272	SM24	S
G232_05328	0.7176	SM27	S
G232_05328	0.7321	SM28	S
G232_05328	0.9678	SM29	S
G232_05328	0.6000	SM35	S
G232_05328	2.0661	SM36	S
G232_05328	0.6567	SM42	S
G232_05328	0.6667	SM48	S
G232_05328	1.0840	SM57	S
G232_05328	0.8090	SM66	S
G232_05328	1.0130	SM67	S
G232_05328	1.8030	SM72	S
G232_05328	0.8273	SM74	S
G232_05328	0.7773	SM84	S
G232_05328	0.7904	SM9	S
G232_05328	0.7360	SM91	S
G232_05329	0.9118	Rstd	R
G232_05329	3.3007	SM102	S
G232_05329	0.9368	SM104	S
G232_05329	0.8210	SM105	S
G232_05329	0.8755	SM108	S
G232_05329	1.2652	SM109	S
G232_05329	1.2410	SM11	S
G232_05329	1.2715	SM122	S
G232_05329	0.6350	SM13	S
G232_05329	3.0215	SM14	S
G232_05329	0.8100	SM18	S
G232_05329	0.5746	SM24	S
G232_05329	0.8875	SM27	S
G232_05329	0.4571	SM28	S
G232_05329	0.6491	SM29	S
G232_05329	0.8190	SM35	S
G232_05329	4.3735	SM36	S
G232_05329	0.9032	SM42	S
G232_05329	0.5939	SM48	S
G232_05329	1.5546	SM57	S
G232_05329	0.6065	SM66	S
G232_05329	1.2532	SM67	S
G232_05329	3.9113	SM72	S
G232_05329	0.4101	SM74	S
G232_05329	0.8474	SM84	S
G232_05329	0.7840	SM9	S
G232_05329	0.8618	SM91	S
G232_05330	1.0159	Rstd	R
G232_05330	3.1049	SM102	S
G232_05330	1.1734	SM104	S
G232_05330	0.8911	SM105	S
G232_05330	0.8444	SM108	S
G232_05330	1.5217	SM109	S
G232_05330	1.2470	SM11	S
G232_05330	0.5828	SM122	S
G232_05330	0.7204	SM13	S
G232_05330	2.8790	SM14	S
G232_05330	0.8940	SM18	S
G232_05330	1.1228	SM24	S
G232_05330	0.6730	SM27	S
G232_05330	0.9107	SM28	S
G232_05330	0.7544	SM29	S
G232_05330	1.1810	SM35	S
G232_05330	4.7198	SM36	S
G232_05330	0.7676	SM42	S
G232_05330	0.8182	SM48	S
G232_05330	1.2437	SM57	S
G232_05330	0.8348	SM66	S
G232_05330	0.7987	SM67	S
G232_05330	4.0345	SM72	S
G232_05330	1.5468	SM74	S
G232_05330	0.8627	SM84	S
G232_05330	0.6416	SM9	S
G232_05330	0.8964	SM91	S
