GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01924	7.11	0.19	6.54	1.79	3.73	0.74	0.95	0.63	5.27	2.54	9.49	2.30	3.30	2.66	4.12	1.24	0.09	3.47	1.44	0.80	8.89	2.57	0.24	2.15	14.05	3.49	9.29
G232_01925	6.58	3.32	5.34	2.05	4.63	3.09	2.75	1.02	3.43	8.14	14.20	1.96	3.31	2.62	4.14	1.20	8.13	6.44	1.52	0.47	8.44	4.26	5.91	1.58	9.72	6.54	8.13
G232_01926	6.73	0.32	4.95	2.02	3.18	1.15	2.00	0.92	6.59	2.29	12.53	1.17	4.59	3.01	3.99	0.88	0.45	5.58	1.63	0.82	8.10	2.50	0.26	0.74	12.05	4.80	9.41
G232_01927	7.71	1.10	4.89	2.42	2.83	1.88	0.76	1.85	3.31	2.26	9.85	2.52	4.76	2.32	3.57	0.94	1.15	4.45	1.11	1.27	5.88	2.41	0.53	0.62	12.62	4.16	10.86
G232_01928	8.26	0.60	6.18	1.84	4.33	1.54	1.54	1.19	3.44	2.59	6.76	1.99	2.09	2.01	3.48	0.88	0.28	3.94	1.02	1.42	6.34	1.98	1.02	1.12	9.97	4.23	8.51
G232_01929	6.50	0.99	6.78	1.82	3.54	1.85	1.66	1.16	3.85	2.36	9.90	1.74	3.76	1.92	3.68	0.61	0.70	4.45	0.93	0.75	4.68	1.78	1.45	0.81	8.42	4.60	9.79
G232_01930	9.88	1.76	4.97	1.55	3.38	1.48	1.12	1.71	4.09	5.64	10.02	1.46	3.35	2.59	4.66	0.87	2.73	4.91	1.58	0.70	2.90	2.67	2.61	0.71	12.57	3.63	10.85
G232_01931	9.10	2.22	5.60	1.68	3.51	1.52	1.19	1.48	3.97	5.86	11.33	2.79	4.07	2.57	3.56	0.30	4.74	5.41	0.85	0.92	4.92	2.26	2.86	0.47	10.76	3.62	9.77
G232_01932	7.74	1.57	5.72	2.64	3.71	2.31	1.64	1.49	3.40	3.17	7.40	1.69	2.81	1.96	2.73	0.95	3.22	4.48	1.47	1.25	6.25	2.78	2.56	0.97	8.54	3.91	9.10
G232_01933	8.05	1.36	7.99	1.61	4.37	2.84	1.19	0.65	3.16	3.26	9.95	1.56	2.09	2.47	3.32	1.29	3.01	3.52	0.43	0.81	6.90	2.82	2.34	0.68	8.75	2.43	7.65
G232_01934	7.53	0.19	5.62	1.90	4.02	1.30	1.15	1.33	5.87	1.08	9.85	1.64	3.65	2.24	1.21	1.28	0.15	5.22	1.39	0.91	6.30	2.05	0.26	0.49	9.47	4.65	10.63
G232_01935	8.65	0.61	6.18	1.26	4.03	1.80	1.31	1.21	4.52	3.70	9.45	1.85	3.71	2.20	3.49	0.99	2.63	3.99	0.90	1.09	6.73	3.02	1.22	1.61	10.73	3.90	10.15
G232_01936	7.07	0.90	7.57	1.34	3.58	2.16	1.24	1.72	2.98	2.17	9.07	1.36	2.72	1.12	3.04	0.56	1.26	3.43	0.47	1.35	5.17	2.80	1.14	0.66	6.79	4.21	7.18
G232_01937	11.75	1.88	5.58	1.58	4.35	2.09	1.35	1.76	4.24	3.89	7.42	1.29	2.34	2.35	3.00	0.87	5.08	4.89	1.34	0.69	6.98	2.19	3.28	0.87	11.19	4.30	7.89
G232_01938	7.05	1.40	5.42	1.38	3.61	1.60	1.11	1.02	3.79	3.76	9.29	1.82	3.37	1.71	3.44	0.74	2.47	3.99	1.25	0.68	5.61	2.25	2.30	1.21	9.45	4.46	9.04
G232_01939	9.40	2.21	6.51	2.13	4.31	1.95	1.42	1.54	3.75	3.76	9.01	1.64	3.30	2.94	3.66	0.90	1.11	4.21	1.16	1.32	5.05	1.83	2.32	1.11	9.95	3.69	10.37
