GENE	COVERAGE	STRAIN	GROUP
G232_06117	0.7175	Rstd	R
G232_06117	6.4965	SM102	S
G232_06117	0.7016	SM104	S
G232_06117	0.7315	SM105	S
G232_06117	0.7967	SM108	S
G232_06117	1.4043	SM109	S
G232_06117	1.2289	SM11	S
G232_06117	1.2583	SM122	S
G232_06117	0.7631	SM13	S
G232_06117	4.5484	SM14	S
G232_06117	1.1742	SM18	S
G232_06117	0.5175	SM24	S
G232_06117	0.7516	SM27	S
G232_06117	0.9679	SM28	S
G232_06117	0.9678	SM29	S
G232_06117	0.8857	SM35	S
G232_06117	7.2996	SM36	S
G232_06117	1.1408	SM42	S
G232_06117	1.0182	SM48	S
G232_06117	1.6975	SM57	S
G232_06117	0.5768	SM66	S
G232_06117	0.7727	SM67	S
G232_06117	6.1626	SM72	S
G232_06117	0.2806	SM74	S
G232_06117	1.0053	SM84	S
G232_06117	0.5008	SM9	S
G232_06117	0.8521	SM91	S
G232_06118	0.8811	Rstd	R
G232_06118	0.5734	SM102	S
G232_06118	0.8078	SM104	S
G232_06118	0.7665	SM105	S
G232_06118	0.6079	SM108	S
G232_06118	0.5609	SM109	S
G232_06118	0.4578	SM11	S
G232_06118	0.6093	SM122	S
G232_06118	0.7806	SM13	S
G232_06118	0.7581	SM14	S
G232_06118	1.1133	SM18	S
G232_06118	0.6623	SM24	S
G232_06118	0.7580	SM27	S
G232_06118	0.9107	SM28	S
G232_06118	0.8655	SM29	S
G232_06118	0.4476	SM35	S
G232_06118	0.4786	SM36	S
G232_06118	0.7025	SM42	S
G232_06118	0.4485	SM48	S
G232_06118	0.4370	SM57	S
G232_06118	0.6697	SM66	S
G232_06118	0.6558	SM67	S
G232_06118	0.5468	SM72	S
G232_06118	0.4604	SM74	S
G232_06118	0.7635	SM84	S
G232_06118	0.6560	SM9	S
G232_06118	0.8485	SM91	S
G232_06119	0.9574	Rstd	R
G232_06119	1.6643	SM102	S
G232_06119	0.9328	SM104	S
G232_06119	0.6187	SM105	S
G232_06119	0.8133	SM108	S
G232_06119	0.7565	SM109	S
G232_06119	0.8373	SM11	S
G232_06119	1.0000	SM122	S
G232_06119	0.8000	SM13	S
G232_06119	1.2043	SM14	S
G232_06119	1.1815	SM18	S
G232_06119	0.5965	SM24	S
G232_06119	0.7452	SM27	S
G232_06119	0.8107	SM28	S
G232_06119	1.0409	SM29	S
G232_06119	1.0476	SM35	S
G232_06119	1.3696	SM36	S
G232_06119	0.8627	SM42	S
G232_06119	0.6667	SM48	S
G232_06119	1.2941	SM57	S
G232_06119	0.8529	SM66	S
G232_06119	0.8799	SM67	S
G232_06119	1.5025	SM72	S
G232_06119	0.5252	SM74	S
G232_06119	0.9008	SM84	S
G232_06119	0.6688	SM9	S
G232_06119	0.9061	SM91	S
G232_06120	1.2071	Rstd	R
G232_06120	0.4056	SM102	S
G232_06120	0.8562	SM104	S
G232_06120	1.0078	SM105	S
G232_06120	0.8755	SM108	S
G232_06120	0.5391	SM109	S
G232_06120	0.7169	SM11	S
G232_06120	1.0000	SM122	S
G232_06120	0.7029	SM13	S
G232_06120	0.6022	SM14	S
G232_06120	1.3325	SM18	S
G232_06120	0.7500	SM24	S
G232_06120	0.8238	SM27	S
G232_06120	0.8036	SM28	S
G232_06120	0.9035	SM29	S
G232_06120	1.2190	SM35	S
G232_06120	0.3268	SM36	S
G232_06120	0.9173	SM42	S
G232_06120	1.0788	SM48	S
G232_06120	0.8908	SM57	S
G232_06120	0.8013	SM66	S
G232_06120	0.7565	SM67	S
G232_06120	0.3695	SM72	S
G232_06120	0.5036	SM74	S
G232_06120	1.0282	SM84	S
G232_06120	0.7408	SM9	S
G232_06120	0.9787	SM91	S
G232_06121	0.8444	Rstd	R
G232_06121	0.5385	SM102	S
G232_06121	1.0645	SM104	S
G232_06121	0.9222	SM105	S
G232_06121	0.7676	SM108	S
G232_06121	0.7087	SM109	S
G232_06121	0.9036	SM11	S
G232_06121	1.0265	SM122	S
G232_06121	0.8913	SM13	S
G232_06121	0.7016	SM14	S
G232_06121	1.1486	SM18	S
G232_06121	0.9254	SM24	S
G232_06121	0.8556	SM27	S
G232_06121	0.4857	SM28	S
G232_06121	0.6871	SM29	S
G232_06121	1.2952	SM35	S
G232_06121	0.6187	SM36	S
G232_06121	0.9331	SM42	S
G232_06121	0.5455	SM48	S
G232_06121	0.9580	SM57	S
G232_06121	0.8258	SM66	S
G232_06121	0.7662	SM67	S
G232_06121	0.5764	SM72	S
G232_06121	0.5036	SM74	S
G232_06121	0.8787	SM84	S
G232_06121	0.7248	SM9	S
G232_06121	0.9300	SM91	S
G232_06122	1.2716	Rstd	R
G232_06122	0.5664	SM102	S
G232_06122	1.0390	SM104	S
G232_06122	0.7315	SM105	S
G232_06122	0.9730	SM108	S
G232_06122	0.8870	SM109	S
G232_06122	0.7169	SM11	S
G232_06122	1.3642	SM122	S
G232_06122	0.6757	SM13	S
G232_06122	1.1237	SM14	S
G232_06122	1.1693	SM18	S
G232_06122	1.0395	SM24	S
G232_06122	0.6093	SM27	S
G232_06122	0.6714	SM28	S
G232_06122	0.9708	SM29	S
G232_06122	0.7429	SM35	S
G232_06122	0.0623	SM36	S
G232_06122	0.7993	SM42	S
G232_06122	0.2909	SM48	S
G232_06122	0.6134	SM57	S
G232_06122	0.9084	SM66	S
G232_06122	0.6429	SM67	S
G232_06122	0.1281	SM72	S
G232_06122	0.4820	SM74	S
G232_06122	0.8719	SM84	S
G232_06122	0.8432	SM9	S
G232_06122	0.7334	SM91	S
G232_06123	0.9594	Rstd	R
G232_06123	1.4336	SM102	S
G232_06123	1.0067	SM104	S
