GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02584	6.13	0.78	6.49	1.38	4.39	1.46	1.81	1.19	3.25	2.37	9.75	1.67	2.60	1.55	2.57	0.70	1.36	3.91	0.90	0.62	4.65	2.80	1.07	0.72	9.07	3.92	6.63
G232_02585	9.03	1.54	5.28	2.04	4.02	2.29	1.52	1.65	3.99	3.15	10.15	2.20	3.88	2.59	3.94	0.69	2.85	5.13	1.24	0.97	7.03	2.57	2.18	1.44	11.94	5.08	9.13
G232_02586	6.98	3.77	6.01	1.55	4.17	2.90	2.02	2.10	4.85	9.38	8.56	1.45	3.54	2.78	4.26	1.03	7.81	5.47	1.03	0.99	5.78	3.10	4.51	1.34	11.06	4.75	8.91
G232_02587	8.79	0.56	6.33	2.48	4.61	3.05	0.99	2.07	4.89	2.02	10.34	1.62	3.47	2.11	3.15	0.53	1.59	5.42	1.22	1.42	6.11	1.75	1.61	1.46	12.34	4.68	10.50
G232_02588	9.05	0.73	6.59	2.62	3.59	2.37	1.27	1.34	4.53	2.97	9.73	1.76	4.08	2.73	3.89	0.31	1.60	4.12	1.41	1.13	6.45	3.09	1.38	1.07	12.42	4.58	9.80
G232_02589	9.60	0.15	7.13	2.46	5.36	1.31	1.13	1.39	5.64	3.85	12.82	1.91	3.57	2.91	4.40	1.02	0.25	4.95	0.89	0.85	4.99	2.47	0.33	0.19	12.83	4.89	10.44
G232_02590	8.99	1.22	7.59	1.59	4.53	2.04	1.53	1.25	2.93	4.74	10.91	1.87	3.73	1.68	4.26	0.72	2.83	5.26	2.39	1.01	8.11	2.38	2.67	0.84	10.48	3.43	9.65
G232_02591	13.53	0.25	6.38	2.14	4.95	1.67	1.76	1.26	4.74	2.75	11.15	1.54	4.95	3.10	3.86	0.38	0.97	5.95	0.60	1.09	5.20	2.42	0.79	0.47	12.70	5.35	10.88
G232_02592	6.82	0.89	6.05	1.63	4.16	1.54	0.44	1.28	3.52	4.08	11.04	1.84	2.70	2.56	4.03	0.81	4.04	5.20	2.12	0.71	4.79	2.82	1.35	1.70	11.50	3.97	9.62
G232_02593	9.10	0.12	7.31	3.09	4.03	1.00	1.26	2.17	4.11	3.05	13.58	2.78	3.51	3.14	3.46	0.62	0.05	5.03	1.22	0.85	8.18	2.09	0.13	1.03	13.22	4.91	10.88
G232_02594	8.76	1.99	5.42	2.03	3.04	1.31	2.90	1.67	5.36	4.42	0.76	1.67	4.36	1.89	0.12	1.02	2.81	5.96	2.03	0.44	6.51	3.90	2.08	1.30	11.57	4.86	9.46
