GENE	COVERAGE	STRAIN	GROUP
G232_08719	3.5035	Rstd	R
G232_08719	0.0909	SM102	S
G232_08719	2.6922	SM104	S
G232_08719	2.8210	SM105	S
G232_08719	2.7822	SM108	S
G232_08719	2.0130	SM109	S
G232_08719	2.0301	SM11	S
G232_08719	1.9934	SM122	S
G232_08719	3.5165	SM13	S
G232_08719	2.1774	SM14	S
G232_08719	5.0158	SM18	S
G232_08719	3.3421	SM24	S
G232_08719	5.3482	SM27	S
G232_08719	4.0143	SM28	S
G232_08719	6.6871	SM29	S
G232_08719	2.4381	SM35	S
G232_08719	0.0506	SM36	S
G232_08719	3.1461	SM42	S
G232_08719	2.5697	SM48	S
G232_08719	2.5798	SM57	S
G232_08719	2.8477	SM66	S
G232_08719	3.8182	SM67	S
G232_08719	0.0640	SM72	S
G232_08719	2.8129	SM74	S
G232_08719	4.2151	SM84	S
G232_08719	3.6640	SM9	S
G232_08719	3.2285	SM91	S
