GENE	COVERAGE	STRAIN	GROUP
G232_06675	0.9108	Rstd	R
G232_06675	0.0000	SM102	S
G232_06675	2.9946	SM104	S
G232_06675	4.8638	SM105	S
G232_06675	2.5373	SM108	S
G232_06675	3.4261	SM109	S
G232_06675	1.6024	SM11	S
G232_06675	2.4437	SM122	S
G232_06675	2.8932	SM13	S
G232_06675	0.7876	SM14	S
G232_06675	0.1937	SM18	S
G232_06675	2.6009	SM24	S
G232_06675	5.5329	SM27	S
G232_06675	2.9929	SM28	S
G232_06675	8.8070	SM29	S
G232_06675	3.3619	SM35	S
G232_06675	0.0000	SM36	S
G232_06675	2.6901	SM42	S
G232_06675	5.2364	SM48	S
G232_06675	2.1765	SM57	S
G232_06675	2.3561	SM66	S
G232_06675	2.2500	SM67	S
G232_06675	0.3399	SM72	S
G232_06675	3.9353	SM74	S
G232_06675	3.6293	SM84	S
G232_06675	4.4512	SM9	S
G232_06675	2.1656	SM91	S
G232_06676	1.3271	Rstd	R
G232_06676	0.3776	SM102	S
G232_06676	0.8790	SM104	S
G232_06676	1.4008	SM105	S
G232_06676	1.1224	SM108	S
G232_06676	3.3826	SM109	S
G232_06676	0.5904	SM11	S
G232_06676	1.2053	SM122	S
G232_06676	0.8796	SM13	S
G232_06676	0.7957	SM14	S
G232_06676	0.0597	SM18	S
G232_06676	0.6623	SM24	S
G232_06676	0.7091	SM27	S
G232_06676	1.0821	SM28	S
G232_06676	0.4240	SM29	S
G232_06676	1.1333	SM35	S
G232_06676	0.0000	SM36	S
G232_06676	1.1320	SM42	S
G232_06676	1.7818	SM48	S
G232_06676	1.7059	SM57	S
G232_06676	1.1303	SM66	S
G232_06676	1.4773	SM67	S
G232_06676	0.1970	SM72	S
G232_06676	3.8417	SM74	S
G232_06676	1.1205	SM84	S
G232_06676	0.8304	SM9	S
G232_06676	0.7750	SM91	S
