GENE	COVERAGE	STRAIN	GROUP
G232_04898	0.8285	Rstd	R
G232_04898	0.3217	SM102	S
G232_04898	0.8226	SM104	S
G232_04898	0.7588	SM105	S
G232_04898	0.9191	SM108	S
G232_04898	0.8304	SM109	S
G232_04898	0.4940	SM11	S
G232_04898	1.2848	SM122	S
G232_04898	0.6990	SM13	S
G232_04898	0.5780	SM14	S
G232_04898	1.1157	SM18	S
G232_04898	0.8158	SM24	S
G232_04898	0.6221	SM27	S
G232_04898	0.8214	SM28	S
G232_04898	1.4152	SM29	S
G232_04898	0.8000	SM35	S
G232_04898	0.3424	SM36	S
G232_04898	1.0405	SM42	S
G232_04898	0.5818	SM48	S
G232_04898	0.7479	SM57	S
G232_04898	0.8800	SM66	S
G232_04898	0.9643	SM67	S
G232_04898	0.3941	SM72	S
G232_04898	0.6115	SM74	S
G232_04898	0.9588	SM84	S
G232_04898	0.7744	SM9	S
G232_04898	0.8778	SM91	S
G232_04899	0.6898	Rstd	R
G232_04899	1.4056	SM102	S
G232_04899	0.8427	SM104	S
G232_04899	1.1984	SM105	S
G232_04899	1.0622	SM108	S
G232_04899	0.7435	SM109	S
G232_04899	0.8976	SM11	S
G232_04899	0.6291	SM122	S
G232_04899	0.5786	SM13	S
G232_04899	0.7312	SM14	S
G232_04899	1.1644	SM18	S
G232_04899	0.8684	SM24	S
G232_04899	1.0403	SM27	S
G232_04899	1.1143	SM28	S
G232_04899	1.4620	SM29	S
G232_04899	0.1429	SM35	S
G232_04899	1.2412	SM36	S
G232_04899	0.7799	SM42	S
G232_04899	1.3939	SM48	S
G232_04899	0.8235	SM57	S
G232_04899	0.6697	SM66	S
G232_04899	1.2305	SM67	S
G232_04899	0.9557	SM72	S
G232_04899	0.6403	SM74	S
G232_04899	0.6392	SM84	S
G232_04899	0.7264	SM9	S
G232_04899	0.7095	SM91	S
G232_04900	0.4143	Rstd	R
G232_04900	0.9510	SM102	S
G232_04900	1.0108	SM104	S
G232_04900	0.5525	SM105	S
G232_04900	1.0207	SM108	S
G232_04900	0.8783	SM109	S
G232_04900	0.8795	SM11	S
G232_04900	0.9603	SM122	S
G232_04900	0.8913	SM13	S
G232_04900	1.2366	SM14	S
G232_04900	1.4214	SM18	S
G232_04900	0.5351	SM24	S
G232_04900	0.8110	SM27	S
G232_04900	1.1464	SM28	S
G232_04900	1.2895	SM29	S
G232_04900	0.0000	SM35	S
G232_04900	1.5097	SM36	S
G232_04900	0.7764	SM42	S
G232_04900	0.8000	SM48	S
G232_04900	0.3866	SM57	S
G232_04900	0.8619	SM66	S
G232_04900	1.1753	SM67	S
G232_04900	1.0296	SM72	S
G232_04900	0.5540	SM74	S
G232_04900	0.7506	SM84	S
G232_04900	0.5648	SM9	S
G232_04900	0.8751	SM91	S
G232_04901	0.4480	Rstd	R
G232_04901	0.6713	SM102	S
G232_04901	0.4516	SM104	S
G232_04901	0.5720	SM105	S
G232_04901	0.5187	SM108	S
G232_04901	0.2348	SM109	S
G232_04901	0.4518	SM11	S
G232_04901	0.2781	SM122	S
G232_04901	0.5961	SM13	S
G232_04901	0.7554	SM14	S
G232_04901	0.7637	SM18	S
G232_04901	0.3947	SM24	S
G232_04901	0.6285	SM27	S
G232_04901	0.6714	SM28	S
G232_04901	0.9883	SM29	S
G232_04901	0.6571	SM35	S
G232_04901	0.4981	SM36	S
G232_04901	0.5475	SM42	S
G232_04901	0.3394	SM48	S
G232_04901	0.6050	SM57	S
G232_04901	0.4839	SM66	S
G232_04901	0.5130	SM67	S
G232_04901	0.5369	SM72	S
G232_04901	0.4964	SM74	S
G232_04901	0.4737	SM84	S
G232_04901	0.6336	SM9	S
G232_04901	0.6758	SM91	S
