GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_09683	8.99	6.07	5.69	1.91	3.96	3.69	3.07	1.31	3.41	12.30	9.14	0.68	2.95	2.36	4.13	1.45	13.07	4.68	1.66	1.16	5.87	2.63	9.65	1.33	8.81	3.81	9.52
G232_09684	7.31	0.25	6.11	2.61	3.52	1.17	1.34	0.63	5.67	2.09	10.86	1.62	4.33	3.61	4.06	0.86	0.25	4.88	0.99	1.36	5.93	1.98	0.42	1.55	12.01	7.22	10.53
G232_09685	7.08	0.31	8.19	2.03	2.14	1.41	1.37	1.68	5.04	3.23	10.31	1.69	3.74	2.52	5.71	1.07	0.14	4.52	1.46	1.04	5.01	2.20	0.74	0.60	10.25	7.15	7.88
G232_09686	8.88	0.22	4.77	2.13	4.02	1.24	1.27	0.30	3.92	2.83	9.85	1.39	4.36	2.82	3.52	1.00	0.22	3.75	1.80	0.72	5.02	2.71	0.52	0.55	10.08	5.78	10.34
G232_09687	11.22	1.56	5.90	1.87	3.23	0.98	1.24	0.94	3.06	2.97	12.30	2.03	4.07	2.24	4.02	0.95	3.44	4.76	1.02	0.84	4.45	1.94	3.22	1.08	11.20	5.01	9.82
G232_09688	10.11	0.03	4.69	1.48	4.02	2.04	1.52	1.42	4.14	0.66	10.90	2.06	4.82	1.87	4.20	0.97	0.07	5.07	1.23	0.31	6.92	2.05	0.27	0.86	10.67	5.26	10.06
G232_09689	8.31	0.51	7.20	1.59	3.75	0.96	1.05	1.52	3.79	2.17	2.94	0.95	3.60	1.86	1.89	0.54	0.73	5.03	1.13	0.55	5.10	2.06	0.93	0.00	10.44	5.14	11.17
G232_09690	10.22	0.00	4.81	2.54	4.55	1.67	0.42	1.72	4.57	1.77	6.55	2.27	3.59	2.60	0.40	0.63	0.60	2.38	0.84	0.41	8.13	2.75	0.14	0.61	13.16	4.99	11.59
G232_09691	8.43	0.00	6.59	1.59	7.57	3.41	2.28	2.12	3.66	1.56	0.13	1.98	3.31	2.85	1.66	1.69	0.00	4.07	1.75	1.27	6.55	3.86	0.15	1.65	12.26	6.20	10.39
G232_09692	13.60	0.46	7.21	2.49	4.52	2.08	0.77	1.22	5.79	2.71	10.40	1.85	4.67	3.47	8.59	1.27	0.80	5.93	1.64	1.29	5.54	2.59	0.33	1.24	11.04	4.99	9.56
G232_09693	11.36	0.94	7.21	1.86	4.97	1.82	0.99	1.79	3.23	2.07	6.62	2.31	5.00	3.06	2.33	0.76	1.56	3.05	0.98	1.08	4.41	2.15	1.08	0.88	10.72	5.37	7.68
G232_09694	9.74	0.19	6.22	2.51	4.94	1.53	2.10	1.74	3.78	0.51	9.72	1.86	3.98	2.07	4.68	1.39	0.62	4.50	1.16	0.27	5.04	4.15	0.15	0.81	12.58	5.66	8.39
G232_09695	9.86	1.70	6.82	2.24	3.83	2.26	1.12	1.03	3.83	2.10	10.22	1.98	4.21	1.99	4.92	1.16	2.17	5.91	0.87	0.89	6.28	3.68	2.39	1.09	11.24	3.18	9.85
G232_09696	6.31	0.68	4.84	0.00	2.81	1.88	2.03	1.80	3.54	3.90	3.84	0.75	4.33	1.30	2.68	0.54	2.27	4.77	1.31	0.84	2.95	0.79	1.65	0.02	8.37	3.96	8.74
