GENE	COVERAGE	STRAIN	GROUP
G232_05581	0.5461	Rstd	R
G232_05581	0.3986	SM102	S
G232_05581	0.7823	SM104	S
G232_05581	0.9300	SM105	S
G232_05581	0.6411	SM108	S
G232_05581	0.3826	SM109	S
G232_05581	0.8614	SM11	S
G232_05581	0.3642	SM122	S
G232_05581	0.9650	SM13	S
G232_05581	0.4839	SM14	S
G232_05581	1.5274	SM18	S
G232_05581	1.6140	SM24	S
G232_05581	1.0594	SM27	S
G232_05581	1.3821	SM28	S
G232_05581	1.6813	SM29	S
G232_05581	1.3714	SM35	S
G232_05581	0.4475	SM36	S
G232_05581	1.1039	SM42	S
G232_05581	0.9212	SM48	S
G232_05581	0.7563	SM57	S
G232_05581	0.8955	SM66	S
G232_05581	0.9188	SM67	S
G232_05581	0.7980	SM72	S
G232_05581	0.3669	SM74	S
G232_05581	0.7361	SM84	S
G232_05581	1.1904	SM9	S
G232_05581	0.9486	SM91	S
G232_05582	0.7671	Rstd	R
G232_05582	0.1119	SM102	S
G232_05582	0.9530	SM104	S
G232_05582	0.7237	SM105	S
G232_05582	0.8340	SM108	S
G232_05582	0.6435	SM109	S
G232_05582	0.5241	SM11	S
G232_05582	1.1258	SM122	S
G232_05582	0.8505	SM13	S
G232_05582	0.5000	SM14	S
G232_05582	1.1230	SM18	S
G232_05582	0.7851	SM24	S
G232_05582	0.8662	SM27	S
G232_05582	0.9536	SM28	S
G232_05582	0.8275	SM29	S
G232_05582	0.5238	SM35	S
G232_05582	0.0233	SM36	S
G232_05582	0.6567	SM42	S
G232_05582	0.3818	SM48	S
G232_05582	1.0336	SM57	S
G232_05582	0.8426	SM66	S
G232_05582	0.8149	SM67	S
G232_05582	0.0493	SM72	S
G232_05582	0.9065	SM74	S
G232_05582	0.9695	SM84	S
G232_05582	0.7264	SM9	S
G232_05582	0.7210	SM91	S
G232_05583	0.6878	Rstd	R
G232_05583	0.4406	SM102	S
G232_05583	0.7392	SM104	S
G232_05583	0.7121	SM105	S
G232_05583	0.6784	SM108	S
G232_05583	0.5217	SM109	S
G232_05583	0.8012	SM11	S
G232_05583	0.9404	SM122	S
G232_05583	0.6777	SM13	S
G232_05583	0.7339	SM14	S
G232_05583	0.9756	SM18	S
G232_05583	0.3553	SM24	S
G232_05583	0.7028	SM27	S
G232_05583	0.5536	SM28	S
G232_05583	0.8216	SM29	S
G232_05583	1.0762	SM35	S
G232_05583	0.3658	SM36	S
G232_05583	0.7430	SM42	S
G232_05583	0.5515	SM48	S
G232_05583	0.4370	SM57	S
G232_05583	0.7561	SM66	S
G232_05583	0.8344	SM67	S
G232_05583	0.4581	SM72	S
G232_05583	1.0144	SM74	S
G232_05583	0.7140	SM84	S
