GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00658	7.38	1.06	5.03	2.19	3.32	1.56	1.36	0.87	4.96	3.96	7.96	2.46	3.96	2.30	3.41	0.56	2.76	4.21	1.63	1.08	6.30	1.42	2.19	1.09	11.92	4.21	8.10
G232_00659	6.71	2.09	5.10	1.61	3.72	2.85	1.46	1.03	4.34	7.01	11.77	2.61	3.82	3.78	4.82	1.31	4.89	4.65	1.58	0.96	7.24	2.52	3.57	1.15	14.06	6.21	9.64
G232_00660	8.88	0.15	7.49	0.80	3.64	2.18	1.29	0.78	3.53	1.77	11.71	2.15	2.85	2.54	3.80	0.76	0.16	3.63	2.33	1.24	6.75	3.28	0.18	0.72	9.44	5.02	8.66
G232_00661	10.14	0.19	5.51	1.82	3.65	1.70	1.54	1.12	4.00	1.83	9.39	1.74	3.98	2.52	3.67	0.49	0.45	4.35	1.62	0.61	6.59	2.69	0.59	1.03	11.40	4.13	9.42
G232_00662	9.59	1.18	6.02	2.49	4.70	2.21	1.00	1.07	3.26	2.93	13.36	1.91	3.02	2.34	4.90	1.08	1.06	6.53	1.45	1.44	7.10	2.16	1.53	0.78	9.97	4.23	11.17
G232_00663	8.67	0.29	6.51	2.24	4.45	2.53	1.73	1.44	3.22	1.48	12.50	2.40	4.78	3.02	2.96	0.48	0.72	4.24	1.27	1.31	6.11	2.10	0.52	0.80	10.55	4.67	9.38
G232_00664	8.64	1.20	5.25	1.57	3.85	3.34	1.33	1.86	2.23	4.04	9.13	1.23	3.06	1.93	2.60	1.32	1.39	2.96	0.46	1.69	5.31	2.95	1.45	1.42	9.30	4.33	6.16
G232_00665	8.49	2.17	6.42	2.31	4.16	2.15	1.36	1.45	4.24	4.94	10.77	1.21	4.35	2.47	4.41	1.02	3.01	4.19	0.90	1.45	5.58	2.97	2.35	0.76	11.32	5.15	9.46
G232_00666	8.31	0.42	3.46	2.00	2.44	0.77	0.94	0.64	6.39	2.30	15.14	1.09	5.08	3.70	3.39	0.00	0.62	5.90	0.86	0.43	5.00	2.73	0.07	0.95	12.83	5.88	11.50
G232_00667	9.00	0.07	4.49	1.02	5.15	1.44	0.65	1.78	4.73	1.76	7.51	1.56	3.50	2.00	0.00	0.00	0.00	3.97	0.55	0.13	8.14	1.98	0.15	0.93	12.95	6.28	6.27
