GENE	COVERAGE	STRAIN	GROUP
G232_01771	0.8791	Rstd	R
G232_01771	0.4056	SM102	S
G232_01771	0.8925	SM104	S
G232_01771	0.7393	SM105	S
G232_01771	0.7635	SM108	S
G232_01771	0.6261	SM109	S
G232_01771	0.4518	SM11	S
G232_01771	0.9536	SM122	S
G232_01771	0.8252	SM13	S
G232_01771	1.1263	SM14	S
G232_01771	1.5920	SM18	S
G232_01771	0.6974	SM24	S
G232_01771	0.7473	SM27	S
G232_01771	1.0036	SM28	S
G232_01771	1.1959	SM29	S
G232_01771	0.6190	SM35	S
G232_01771	0.6265	SM36	S
G232_01771	1.0563	SM42	S
G232_01771	0.8545	SM48	S
G232_01771	0.7647	SM57	S
G232_01771	0.8181	SM66	S
G232_01771	0.6201	SM67	S
G232_01771	0.5616	SM72	S
G232_01771	0.3957	SM74	S
G232_01771	0.9413	SM84	S
G232_01771	1.0160	SM9	S
G232_01771	0.9159	SM91	S
G232_01772	0.8196	Rstd	R
G232_01772	0.4965	SM102	S
G232_01772	0.8347	SM104	S
G232_01772	0.9533	SM105	S
G232_01772	0.7822	SM108	S
G232_01772	0.8696	SM109	S
G232_01772	0.7229	SM11	S
G232_01772	0.9272	SM122	S
G232_01772	1.0330	SM13	S
G232_01772	0.7285	SM14	S
G232_01772	1.2935	SM18	S
G232_01772	0.6974	SM24	S
G232_01772	0.9193	SM27	S
G232_01772	0.9107	SM28	S
G232_01772	1.2076	SM29	S
G232_01772	0.8095	SM35	S
G232_01772	0.2490	SM36	S
G232_01772	0.9771	SM42	S
G232_01772	0.9879	SM48	S
G232_01772	0.7815	SM57	S
G232_01772	0.7432	SM66	S
G232_01772	1.0000	SM67	S
G232_01772	0.3399	SM72	S
G232_01772	0.8345	SM74	S
G232_01772	0.9779	SM84	S
G232_01772	0.9136	SM9	S
G232_01772	0.7653	SM91	S
