GENE	COVERAGE	STRAIN	GROUP
G232_00896	0.4272	Rstd	R
G232_00896	0.0769	SM102	S
G232_00896	0.4086	SM104	S
G232_00896	0.1401	SM105	S
G232_00896	0.2780	SM108	S
G232_00896	0.5130	SM109	S
G232_00896	0.1084	SM11	S
G232_00896	0.2384	SM122	S
G232_00896	0.4699	SM13	S
G232_00896	0.3199	SM14	S
G232_00896	0.2046	SM18	S
G232_00896	0.1447	SM24	S
G232_00896	0.3206	SM27	S
G232_00896	0.3500	SM28	S
G232_00896	0.0000	SM29	S
G232_00896	0.7143	SM35	S
G232_00896	0.3113	SM36	S
G232_00896	0.4313	SM42	S
G232_00896	0.1455	SM48	S
G232_00896	0.4538	SM57	S
G232_00896	0.3239	SM66	S
G232_00896	0.4903	SM67	S
G232_00896	0.1527	SM72	S
G232_00896	0.0000	SM74	S
G232_00896	0.4165	SM84	S
G232_00896	0.3120	SM9	S
G232_00896	0.4172	SM91	S
