GENE	COVERAGE	STRAIN	GROUP
G232_02674	0.7582	Rstd	R
G232_02674	1.9860	SM102	S
G232_02674	0.8548	SM104	S
G232_02674	0.8327	SM105	S
G232_02674	0.8444	SM108	S
G232_02674	1.2913	SM109	S
G232_02674	1.2711	SM11	S
G232_02674	0.5298	SM122	S
G232_02674	0.6699	SM13	S
G232_02674	1.9113	SM14	S
G232_02674	1.0962	SM18	S
G232_02674	0.6930	SM24	S
G232_02674	0.6157	SM27	S
G232_02674	0.6036	SM28	S
G232_02674	0.9737	SM29	S
G232_02674	1.0000	SM35	S
G232_02674	2.9767	SM36	S
G232_02674	0.7183	SM42	S
G232_02674	0.5939	SM48	S
G232_02674	0.5714	SM57	S
G232_02674	0.8348	SM66	S
G232_02674	0.7890	SM67	S
G232_02674	2.9458	SM72	S
G232_02674	0.6763	SM74	S
G232_02674	0.7483	SM84	S
G232_02674	0.6432	SM9	S
G232_02674	0.7086	SM91	S
G232_02675	0.6006	Rstd	R
G232_02675	2.4895	SM102	S
G232_02675	0.5175	SM104	S
G232_02675	0.2451	SM105	S
G232_02675	0.6680	SM108	S
G232_02675	1.5304	SM109	S
G232_02675	0.5301	SM11	S
G232_02675	0.3907	SM122	S
G232_02675	0.5379	SM13	S
G232_02675	1.2312	SM14	S
G232_02675	1.1876	SM18	S
G232_02675	0.9430	SM24	S
G232_02675	0.4140	SM27	S
G232_02675	0.9429	SM28	S
G232_02675	0.8538	SM29	S
G232_02675	1.3333	SM35	S
G232_02675	1.7121	SM36	S
G232_02675	0.6585	SM42	S
G232_02675	0.6727	SM48	S
G232_02675	1.1008	SM57	S
G232_02675	0.8710	SM66	S
G232_02675	0.2110	SM67	S
G232_02675	1.6305	SM72	S
G232_02675	1.0288	SM74	S
G232_02675	0.5919	SM84	S
G232_02675	0.6496	SM9	S
G232_02675	0.6395	SM91	S
G232_02676	0.6898	Rstd	R
G232_02676	0.2168	SM102	S
G232_02676	0.7688	SM104	S
G232_02676	0.6770	SM105	S
G232_02676	0.8465	SM108	S
G232_02676	0.5826	SM109	S
G232_02676	0.6627	SM11	S
G232_02676	0.8477	SM122	S
G232_02676	0.7184	SM13	S
G232_02676	0.4194	SM14	S
G232_02676	1.0572	SM18	S
G232_02676	0.7895	SM24	S
G232_02676	0.6221	SM27	S
G232_02676	0.8679	SM28	S
G232_02676	0.8918	SM29	S
G232_02676	1.0571	SM35	S
G232_02676	0.1284	SM36	S
G232_02676	0.7377	SM42	S
G232_02676	0.6788	SM48	S
G232_02676	0.8739	SM57	S
G232_02676	0.8284	SM66	S
G232_02676	0.7792	SM67	S
G232_02676	0.1724	SM72	S
G232_02676	0.8489	SM74	S
G232_02676	0.6934	SM84	S
G232_02676	0.7104	SM9	S
G232_02676	0.7449	SM91	S
G232_02677	0.8850	Rstd	R
G232_02677	0.6364	SM102	S
G232_02677	0.5645	SM104	S
G232_02677	0.6926	SM105	S
G232_02677	0.8299	SM108	S
G232_02677	0.5087	SM109	S
G232_02677	0.8675	SM11	S
G232_02677	0.9272	SM122	S
G232_02677	0.8019	SM13	S
G232_02677	0.7473	SM14	S
G232_02677	1.0950	SM18	S
G232_02677	0.8772	SM24	S
G232_02677	0.9427	SM27	S
G232_02677	2.3643	SM28	S
G232_02677	9.5994	SM29	S
G232_02677	0.7619	SM35	S
G232_02677	0.8677	SM36	S
G232_02677	0.8609	SM42	S
G232_02677	1.0121	SM48	S
G232_02677	0.7395	SM57	S
G232_02677	0.6645	SM66	S
G232_02677	0.6266	SM67	S
G232_02677	0.8128	SM72	S
G232_02677	0.7914	SM74	S
G232_02677	0.8124	SM84	S
G232_02677	0.7184	SM9	S
G232_02677	0.8468	SM91	S
G232_02678	0.7681	Rstd	R
G232_02678	0.0210	SM102	S
G232_02678	0.6882	SM104	S
G232_02678	0.7899	SM105	S
G232_02678	0.5456	SM108	S
G232_02678	0.3217	SM109	S
G232_02678	0.4699	SM11	S
G232_02678	0.8543	SM122	S
G232_02678	0.7437	SM13	S
G232_02678	0.4839	SM14	S
G232_02678	1.2546	SM18	S
G232_02678	0.8114	SM24	S
G232_02678	0.8747	SM27	S
G232_02678	1.4964	SM28	S
G232_02678	3.9123	SM29	S
G232_02678	0.8667	SM35	S
G232_02678	0.0000	SM36	S
G232_02678	0.9014	SM42	S
G232_02678	0.7697	SM48	S
G232_02678	0.6050	SM57	S
G232_02678	0.6903	SM66	S
G232_02678	0.7338	SM67	S
G232_02678	0.0739	SM72	S
G232_02678	0.3741	SM74	S
G232_02678	0.7780	SM84	S
G232_02678	0.8144	SM9	S
G232_02678	0.7706	SM91	S
G232_02679	0.8662	Rstd	R
G232_02679	2.8531	SM102	S
G232_02679	0.6586	SM104	S
G232_02679	0.4436	SM105	S
G232_02679	0.5934	SM108	S
G232_02679	0.9435	SM109	S
G232_02679	0.7470	SM11	S
G232_02679	0.5563	SM122	S
G232_02679	0.6621	SM13	S
G232_02679	2.5968	SM14	S
G232_02679	1.0475	SM18	S
G232_02679	0.4781	SM24	S
G232_02679	0.8769	SM27	S
G232_02679	0.8071	SM28	S
G232_02679	1.0000	SM29	S
G232_02679	0.4000	SM35	S
G232_02679	3.8911	SM36	S
G232_02679	0.7183	SM42	S
G232_02679	0.7879	SM48	S
G232_02679	0.4790	SM57	S
G232_02679	0.6181	SM66	S
G232_02679	1.0357	SM67	S
G232_02679	2.7783	SM72	S
G232_02679	0.2734	SM74	S
G232_02679	0.7315	SM84	S
G232_02679	0.7568	SM9	S
G232_02679	0.7635	SM91	S
