GENE	COVERAGE	STRAIN	GROUP
G232_09194	0.6938	Rstd	R
G232_09194	0.3706	SM102	S
G232_09194	0.8441	SM104	S
G232_09194	0.1167	SM105	S
G232_09194	0.1058	SM108	S
G232_09194	0.6783	SM109	S
G232_09194	0.1988	SM11	S
G232_09194	0.6689	SM122	S
G232_09194	0.8621	SM13	S
G232_09194	0.1022	SM14	S
G232_09194	0.0792	SM18	S
G232_09194	1.1228	SM24	S
G232_09194	0.0573	SM27	S
G232_09194	0.2857	SM28	S
G232_09194	0.0409	SM29	S
G232_09194	0.0000	SM35	S
G232_09194	0.3074	SM36	S
G232_09194	0.1637	SM42	S
G232_09194	0.1515	SM48	S
G232_09194	1.1008	SM57	S
G232_09194	0.9213	SM66	S
G232_09194	0.0617	SM67	S
G232_09194	0.4089	SM72	S
G232_09194	0.2878	SM74	S
G232_09194	0.0366	SM84	S
G232_09194	0.0768	SM9	S
G232_09194	0.1532	SM91	S
