GENE	COVERAGE	STRAIN	GROUP
G232_01788	0.8276	Rstd	R
G232_01788	0.3566	SM102	S
G232_01788	0.8522	SM104	S
G232_01788	0.8833	SM105	S
G232_01788	0.8133	SM108	S
G232_01788	0.5565	SM109	S
G232_01788	0.5181	SM11	S
G232_01788	1.2185	SM122	S
G232_01788	0.7029	SM13	S
G232_01788	0.6640	SM14	S
G232_01788	1.1072	SM18	S
G232_01788	1.1711	SM24	S
G232_01788	0.8981	SM27	S
G232_01788	0.7429	SM28	S
G232_01788	1.2456	SM29	S
G232_01788	1.0571	SM35	S
G232_01788	0.0973	SM36	S
G232_01788	1.0000	SM42	S
G232_01788	0.5333	SM48	S
G232_01788	0.3782	SM57	S
G232_01788	0.9781	SM66	S
G232_01788	0.9286	SM67	S
G232_01788	0.2709	SM72	S
G232_01788	0.6619	SM74	S
G232_01788	0.8886	SM84	S
G232_01788	0.8544	SM9	S
G232_01788	0.8468	SM91	S
G232_01789	0.8503	Rstd	R
G232_01789	1.2517	SM102	S
G232_01789	0.8280	SM104	S
G232_01789	0.6031	SM105	S
G232_01789	0.8651	SM108	S
G232_01789	0.9261	SM109	S
G232_01789	0.7771	SM11	S
G232_01789	1.4371	SM122	S
G232_01789	0.8505	SM13	S
G232_01789	0.9194	SM14	S
G232_01789	1.3191	SM18	S
G232_01789	0.7018	SM24	S
G232_01789	0.7091	SM27	S
G232_01789	0.8000	SM28	S
G232_01789	1.2310	SM29	S
G232_01789	0.5238	SM35	S
G232_01789	1.5837	SM36	S
G232_01789	0.6937	SM42	S
G232_01789	0.5152	SM48	S
G232_01789	0.6387	SM57	S
G232_01789	0.7613	SM66	S
G232_01789	0.7792	SM67	S
G232_01789	1.7389	SM72	S
G232_01789	0.3597	SM74	S
G232_01789	0.8032	SM84	S
G232_01789	0.7312	SM9	S
G232_01789	0.8308	SM91	S
