GENE	COVERAGE	STRAIN	GROUP
G232_01073	0.8454	Rstd	R
G232_01073	0.5804	SM102	S
G232_01073	0.9422	SM104	S
G232_01073	0.6265	SM105	S
G232_01073	0.7303	SM108	S
G232_01073	0.7652	SM109	S
G232_01073	1.0663	SM11	S
G232_01073	0.8675	SM122	S
G232_01073	0.9417	SM13	S
G232_01073	0.9812	SM14	S
G232_01073	1.2741	SM18	S
G232_01073	0.9430	SM24	S
G232_01073	1.0149	SM27	S
G232_01073	0.8679	SM28	S
G232_01073	0.6901	SM29	S
G232_01073	0.8000	SM35	S
G232_01073	1.3268	SM36	S
G232_01073	0.8592	SM42	S
G232_01073	0.4303	SM48	S
G232_01073	1.0420	SM57	S
G232_01073	1.0632	SM66	S
G232_01073	0.7597	SM67	S
G232_01073	1.3744	SM72	S
G232_01073	1.0288	SM74	S
G232_01073	0.8452	SM84	S
G232_01073	0.7536	SM9	S
G232_01073	0.6572	SM91	S
G232_01074	0.9326	Rstd	R
G232_01074	0.7413	SM102	S
G232_01074	0.8763	SM104	S
G232_01074	1.0467	SM105	S
G232_01074	0.9232	SM108	S
G232_01074	0.6826	SM109	S
G232_01074	0.5843	SM11	S
G232_01074	0.9139	SM122	S
G232_01074	0.6796	SM13	S
G232_01074	0.9032	SM14	S
G232_01074	1.7808	SM18	S
G232_01074	0.6272	SM24	S
G232_01074	0.8195	SM27	S
G232_01074	0.7250	SM28	S
G232_01074	1.4708	SM29	S
G232_01074	1.2571	SM35	S
G232_01074	0.4630	SM36	S
G232_01074	0.9349	SM42	S
G232_01074	1.0121	SM48	S
G232_01074	0.9580	SM57	S
G232_01074	0.8826	SM66	S
G232_01074	0.7403	SM67	S
G232_01074	0.4138	SM72	S
G232_01074	0.8345	SM74	S
G232_01074	0.8841	SM84	S
G232_01074	0.6544	SM9	S
G232_01074	0.9903	SM91	S
G232_01075	1.0862	Rstd	R
G232_01075	0.0350	SM102	S
G232_01075	0.8051	SM104	S
G232_01075	0.6304	SM105	S
G232_01075	0.9419	SM108	S
G232_01075	0.7087	SM109	S
G232_01075	0.8916	SM11	S
G232_01075	0.5430	SM122	S
G232_01075	0.8194	SM13	S
G232_01075	0.1156	SM14	S
G232_01075	0.0000	SM18	S
G232_01075	1.0439	SM24	S
G232_01075	0.9130	SM27	S
G232_01075	0.6786	SM28	S
G232_01075	0.0789	SM29	S
G232_01075	0.7619	SM35	S
G232_01075	0.0428	SM36	S
G232_01075	0.7711	SM42	S
G232_01075	0.1333	SM48	S
G232_01075	0.4454	SM57	S
G232_01075	0.7587	SM66	S
G232_01075	1.5325	SM67	S
G232_01075	0.1576	SM72	S
G232_01075	0.9209	SM74	S
G232_01075	0.7727	SM84	S
G232_01075	0.8336	SM9	S
G232_01075	1.0248	SM91	S
G232_01076	0.7463	Rstd	R
G232_01076	1.9650	SM102	S
G232_01076	0.7688	SM104	S
G232_01076	0.7549	SM105	S
G232_01076	0.6017	SM108	S
G232_01076	1.0043	SM109	S
G232_01076	0.9096	SM11	S
G232_01076	0.7682	SM122	S
G232_01076	0.8097	SM13	S
G232_01076	1.3253	SM14	S
G232_01076	1.3240	SM18	S
G232_01076	0.5044	SM24	S
G232_01076	0.7622	SM27	S
G232_01076	0.8179	SM28	S
G232_01076	0.8596	SM29	S
G232_01076	0.7143	SM35	S
G232_01076	2.1284	SM36	S
G232_01076	0.7676	SM42	S
G232_01076	0.6303	SM48	S
G232_01076	0.8824	SM57	S
G232_01076	0.7303	SM66	S
G232_01076	0.5519	SM67	S
G232_01076	1.8522	SM72	S
G232_01076	0.3957	SM74	S
G232_01076	0.8543	SM84	S
G232_01076	0.7072	SM9	S
G232_01076	0.6599	SM91	S
