GENE	COVERAGE	STRAIN	GROUP
G232_01714	0.8206	Rstd	R
G232_01714	0.9860	SM102	S
G232_01714	0.6331	SM104	S
G232_01714	0.6459	SM105	S
G232_01714	0.7573	SM108	S
G232_01714	0.8435	SM109	S
G232_01714	0.6205	SM11	S
G232_01714	0.8675	SM122	S
G232_01714	0.7165	SM13	S
G232_01714	0.8737	SM14	S
G232_01714	1.0341	SM18	S
G232_01714	0.7368	SM24	S
G232_01714	0.9873	SM27	S
G232_01714	0.8286	SM28	S
G232_01714	0.9415	SM29	S
G232_01714	0.5714	SM35	S
G232_01714	1.0661	SM36	S
G232_01714	0.9120	SM42	S
G232_01714	0.4606	SM48	S
G232_01714	0.3697	SM57	S
G232_01714	0.4490	SM66	S
G232_01714	0.6981	SM67	S
G232_01714	0.9655	SM72	S
G232_01714	0.5468	SM74	S
G232_01714	0.7986	SM84	S
G232_01714	0.6032	SM9	S
G232_01714	1.0381	SM91	S
G232_01715	0.8563	Rstd	R
G232_01715	2.3636	SM102	S
G232_01715	0.8427	SM104	S
G232_01715	1.0623	SM105	S
G232_01715	0.8071	SM108	S
G232_01715	1.1478	SM109	S
G232_01715	0.7048	SM11	S
G232_01715	1.0662	SM122	S
G232_01715	0.9320	SM13	S
G232_01715	2.4355	SM14	S
G232_01715	1.3423	SM18	S
G232_01715	0.8465	SM24	S
G232_01715	0.7707	SM27	S
G232_01715	1.2250	SM28	S
G232_01715	1.2719	SM29	S
G232_01715	1.0000	SM35	S
G232_01715	3.4241	SM36	S
G232_01715	1.0211	SM42	S
G232_01715	1.1818	SM48	S
G232_01715	0.5882	SM57	S
G232_01715	0.7742	SM66	S
G232_01715	0.7240	SM67	S
G232_01715	3.4680	SM72	S
G232_01715	0.6978	SM74	S
G232_01715	0.7841	SM84	S
G232_01715	1.0480	SM9	S
G232_01715	0.8751	SM91	S
