GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00368	0.8276	0.6923	0.7944	0.9922	0.8340	0.6391	0.7410	0.7616	0.9573	0.6828	1.4507	0.9518	0.8938	1.2214	1.4912	0.6190	1.7237	0.9613	1.0727	1.0168	0.8490	0.9935	1.6158	1.0288	0.7872	0.9024	0.9867
G232_00369	0.7849	0.2517	0.5901	0.9027	0.5166	0.5652	0.9036	0.9536	1.1282	0.5565	1.3654	0.6579	1.0191	1.0214	1.2281	0.6952	0.2451	1.1620	1.2121	0.6387	0.7845	0.7370	0.1773	0.8058	0.8337	1.0144	0.8530
G232_00370	0.7483	0.1748	0.6815	0.6654	0.7033	0.4043	0.5482	1.2517	0.9204	0.6801	1.2875	0.6272	0.6561	0.7607	1.2632	1.3238	0.1790	0.7447	0.8909	0.9916	0.5742	0.7110	0.4286	1.1079	0.7979	0.9936	1.0771
G232_00371	0.7691	2.5944	0.8858	1.0661	0.7033	0.7783	1.0723	0.8940	0.6971	2.0081	1.4056	0.7325	0.7792	1.3286	1.0673	0.9905	2.5525	0.8609	0.7818	0.7563	0.6348	0.9578	3.0197	0.6835	0.8688	0.6672	0.9646
G232_00372	0.8831	0.0979	0.6263	0.9572	0.6245	0.8652	0.3434	0.4172	0.7243	0.6694	0.3764	0.7237	1.2930	0.7893	0.1579	0.9714	0.0000	0.7218	1.0909	0.4370	0.6284	0.8539	0.0296	0.6547	1.1175	1.1232	1.0850
G232_00373	0.7830	0.8671	0.5874	0.6887	0.6598	0.5696	0.7651	0.6291	0.8194	1.0027	1.2680	0.8465	0.6242	0.8286	1.0643	0.8381	0.7237	0.8310	0.5636	0.7983	0.5832	0.6136	0.7685	0.2014	0.8238	0.7712	0.8884
G232_00374	0.6026	0.5315	0.6747	0.6770	0.9274	1.2043	0.3133	1.3113	0.6058	0.6532	1.4153	0.8246	0.8132	1.1536	1.1170	0.5429	0.4358	0.6338	0.6242	1.3782	0.9045	0.4221	0.6453	0.8129	0.9024	0.5584	0.9486
G232_00375	0.8196	1.1469	0.6962	0.7626	0.7925	0.9652	0.8855	0.9139	0.5864	0.9328	1.1523	0.7719	0.4841	0.5857	0.7865	0.8476	1.2568	0.8187	0.6485	1.3445	0.8348	0.6136	1.3547	1.2590	0.7582	0.7040	0.6528
G232_00376	0.5213	1.5944	0.7406	0.4202	0.7241	0.9217	1.1566	0.5099	0.7650	0.7634	0.9963	0.6272	0.8301	0.7929	0.8538	0.3810	1.5058	0.7430	0.8788	0.7731	0.6142	0.6883	1.8916	0.7482	0.6568	0.8752	0.6236
G232_00377	0.6680	0.3916	0.6599	0.5681	0.6307	0.6609	0.7108	0.2450	0.7223	0.8548	1.1535	0.3377	0.5987	0.8821	1.0877	0.2095	0.0272	0.4930	0.7455	0.4706	0.6400	0.8766	0.1379	0.6906	0.7643	0.6672	0.6218
G232_00378	0.6729	0.2028	0.8132	0.6654	0.8444	0.9000	0.9157	1.3642	0.6117	0.6720	1.0974	0.4518	0.6688	0.3607	0.9357	2.0762	0.0195	0.5246	0.8788	1.2941	0.8774	0.4773	0.0394	0.6906	0.6728	0.5520	0.9283
G232_00379	0.7423	0.4266	0.6828	0.5953	0.7241	0.7000	0.6867	0.6291	0.8990	0.6935	1.0743	0.6491	0.6285	0.7357	0.7895	0.5714	0.4163	0.6831	0.5939	0.6723	0.6697	0.4708	0.3695	0.8993	0.7056	0.7216	0.8919
G232_00380	0.8999	0.9161	0.8347	0.5992	0.6701	0.9348	0.5482	0.2980	0.6214	0.9812	1.0621	0.4254	0.8217	1.1464	0.9474	0.4857	0.6809	0.7852	0.4242	0.9160	0.6387	0.5974	1.2660	0.6906	0.7536	0.7456	0.8246
G232_00381	0.9703	0.3147	0.8414	1.0117	0.7282	0.7565	0.8795	0.7417	0.8233	0.4086	1.0268	0.8333	0.6879	0.8250	1.0205	0.6667	0.4125	0.7729	0.6848	0.6807	0.9252	0.7240	0.3448	0.8345	0.7429	0.6672	0.7609
G232_00382	0.7334	0.2797	0.6599	0.5914	0.8071	0.9348	1.0783	0.7285	0.7301	0.8226	1.1973	1.1711	0.8599	1.0536	1.0175	0.5429	0.3502	0.8838	0.5515	0.8655	0.9471	0.7857	0.5074	0.8921	0.7590	0.6848	0.8423
G232_00383	0.8444	1.5734	0.5040	0.6148	0.6494	1.0087	0.3253	0.8411	0.8680	2.3199	1.1949	1.1579	0.8641	0.8107	0.9532	1.0000	1.6031	1.1585	0.9455	0.3445	0.7110	0.5552	1.6453	0.8777	0.7712	1.0832	0.8361
