GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05612	8.78	0.58	6.66	2.88	5.46	2.14	1.58	1.29	3.94	2.03	10.75	1.79	4.28	3.43	3.40	0.60	1.30	3.73	0.84	0.86	6.79	2.16	1.07	0.93	11.32	5.11	8.46
G232_05613	10.85	1.19	6.16	1.43	3.65	1.36	1.08	1.02	3.25	4.83	12.42	1.39	2.76	2.66	4.67	0.63	3.05	4.47	1.11	0.74	5.31	1.67	2.55	0.60	11.61	4.56	9.11
G232_05614	10.15	1.15	6.20	2.66	3.85	1.49	1.45	1.60	3.77	3.66	12.12	1.77	2.93	2.53	3.65	0.65	1.96	4.83	1.11	0.52	6.90	2.54	1.93	0.58	12.57	4.54	9.72
G232_05615	8.66	0.69	6.32	1.33	4.17	2.02	1.17	1.38	3.33	2.51	11.12	1.82	3.47	1.93	4.04	1.56	1.23	4.07	1.39	0.83	7.18	2.15	1.37	1.06	9.61	4.33	8.01
G232_05616	8.96	0.09	6.61	1.19	4.17	1.14	0.66	1.15	3.89	1.74	10.34	1.63	3.35	2.60	4.73	1.09	0.06	4.17	0.72	0.99	5.78	2.90	0.15	0.95	11.35	4.11	8.44
G232_05617	9.63	1.35	8.27	1.21	3.81	1.67	1.02	1.03	3.74	4.31	9.56	1.83	3.96	1.96	3.69	1.22	3.10	4.41	1.35	0.72	5.00	2.60	3.22	1.11	11.12	4.86	8.89
G232_05618	9.57	0.92	6.46	2.94	5.23	2.27	0.43	1.49	5.00	4.48	9.02	2.88	3.75	1.41	0.30	0.52	1.25	3.67	1.33	1.48	8.57	3.10	1.23	0.74	11.09	4.10	9.46
G232_05619	8.29	0.57	5.60	1.99	3.15	1.41	1.23	2.03	4.06	2.73	9.31	1.27	2.21	1.61	3.13	0.77	1.03	3.66	1.13	0.55	5.86	3.19	0.98	0.75	10.11	4.03	8.24
G232_05620	6.64	0.78	5.81	1.59	4.25	1.28	1.38	1.29	3.66	1.77	5.76	1.49	1.44	1.97	2.39	1.08	1.03	3.20	0.93	0.84	6.85	2.56	0.94	1.47	8.74	3.24	8.77
G232_05621	6.64	9.83	7.60	3.00	2.39	3.79	2.03	1.34	4.16	12.77	9.39	1.30	3.13	2.91	3.40	0.83	14.46	4.83	1.42	0.94	6.06	4.48	12.55	0.62	8.33	2.55	8.02
G232_05622	9.50	0.00	5.08	2.71	3.59	1.00	0.69	1.15	3.81	2.05	8.90	2.46	2.42	3.23	5.02	0.88	0.36	6.01	0.86	1.24	3.96	1.94	0.00	1.09	8.89	4.22	9.78
G232_05623	9.93	8.04	6.69	1.89	4.16	3.28	2.67	1.37	3.68	16.81	10.71	2.19	3.27	3.08	3.94	1.04	18.78	5.31	1.90	1.22	5.27	2.55	12.10	0.87	12.74	4.31	9.40
G232_05624	6.23	2.11	5.39	2.54	3.43	1.83	1.38	1.47	4.02	3.70	11.30	1.87	3.89	2.95	3.83	0.59	3.25	5.06	1.08	1.25	5.42	1.92	2.91	1.22	10.27	3.37	9.10
G232_05625	12.68	1.21	3.39	1.77	3.46	1.75	0.58	0.75	4.21	0.08	9.29	2.37	2.30	2.57	4.05	0.71	0.26	2.83	0.73	1.24	5.76	2.16	1.05	0.87	8.11	3.19	7.06
