GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_04812	0.5887	0.0350	0.7876	0.2802	0.4876	0.9348	1.1506	0.5695	0.3922	0.3978	1.5713	0.7851	0.3800	1.1357	1.3918	0.8667	0.0000	0.8820	0.2485	0.6723	0.8452	1.3214	0.0246	0.1511	0.7872	0.4272	0.5004
G232_04813	0.8900	0.9161	0.7809	0.9416	0.8880	1.0174	0.8554	1.1921	0.5670	0.8172	1.4178	0.8947	0.5138	1.1964	1.1257	0.7905	1.0428	1.1144	0.6606	0.5546	0.6542	0.8604	1.0197	0.4029	0.8467	0.6528	0.8547
G232_04814	0.9643	5.0909	0.9274	0.6848	0.9585	1.1043	1.4518	0.9470	0.7146	3.5349	1.2229	1.1491	0.7686	0.7607	1.2953	1.3714	5.5486	0.8873	0.6303	1.6134	0.9316	0.9286	5.8768	0.9928	0.8040	1.0256	0.8601
G232_04815	0.8077	0.5245	0.8427	0.4630	0.6846	0.5304	0.6386	0.9205	0.6272	0.8145	1.2363	0.3816	0.5244	0.8393	1.2368	0.8000	0.5409	0.6972	0.8848	1.2353	1.0155	0.4968	0.9606	0.8777	0.9558	0.5984	0.7635
G232_04816	0.6085	0.1469	0.8266	0.4163	0.6909	0.7565	0.3795	0.5960	0.7961	0.3145	0.9939	0.8158	0.7367	0.6536	0.7398	0.5429	0.0156	0.7465	0.8909	1.2185	1.0542	0.5292	0.1182	0.5036	0.8383	1.0592	0.8043
G232_04817	0.5342	0.2657	0.6788	0.6654	0.8693	0.6478	0.7048	0.3510	0.7612	0.2097	0.8063	0.9342	0.5011	0.7929	0.8012	1.3810	0.2023	0.8310	0.5394	0.4622	0.6787	0.5617	0.2414	0.9424	0.8505	0.6160	0.5943
G232_04818	0.6967	0.9161	0.7164	0.5953	0.5954	0.2870	0.8855	0.5298	0.7398	0.7903	1.0426	0.6491	0.7665	0.8536	1.2982	0.6286	0.5642	0.7905	0.5576	0.8319	0.5677	0.5260	0.4089	0.2014	0.8505	0.6000	0.9442
G232_04819	0.9009	0.0979	0.7715	1.1479	0.9232	0.8000	0.7590	0.6225	0.9165	0.4355	1.2984	0.8246	0.9575	1.2036	1.1754	0.5714	0.0389	1.0335	0.6545	1.0000	0.7574	0.8669	0.1182	0.8489	0.9474	0.8064	0.9221
G232_04820	0.7294	0.3217	0.9355	0.6576	0.7635	0.7522	0.6325	0.9205	0.9301	0.5645	1.2521	1.0526	0.8238	0.9464	1.3596	0.9143	0.3074	0.8768	0.8727	1.0756	0.7665	0.7273	0.2709	0.7122	0.8879	0.8368	0.8751
G232_04821	0.9148	0.9021	0.6734	0.6459	0.8423	0.6304	0.6867	0.7550	0.6816	0.8172	0.8027	0.8333	0.5902	0.8429	1.2690	0.6000	1.2724	0.8609	0.7939	0.5714	0.7303	0.7760	1.2611	0.3813	0.7338	0.8976	0.6156
G232_04822	0.7790	2.5804	0.9906	0.7160	0.9502	1.6609	0.9096	0.7152	0.6524	1.8656	1.2266	0.5614	0.7389	0.6750	1.2164	1.4762	2.4514	0.7588	0.3333	0.7983	0.7342	1.0260	2.4089	0.8849	1.0404	0.5648	0.6519
G232_04823	0.5639	0.2727	0.7608	0.6693	0.7012	0.5348	0.5181	0.8808	0.9049	0.7070	1.3435	0.7500	0.9066	0.7964	1.1842	0.6571	0.6304	0.7482	0.6485	0.5378	0.7690	0.4123	0.3695	0.4748	0.8406	0.8672	0.7582
G232_04824	1.0069	0.1608	0.8804	0.6848	0.7012	0.4565	0.7771	0.6689	0.9126	0.6048	1.4312	0.7456	0.7728	1.0000	1.1491	1.2571	0.0778	0.8873	0.7939	0.7983	0.8542	0.7987	0.1527	0.7554	0.9519	0.7280	0.9026
G232_04825	0.6601	0.4406	0.3656	0.4475	0.5871	0.5696	0.1627	0.2053	0.5262	0.2688	0.8636	0.4649	0.5754	0.4357	0.7047	0.4381	0.3774	0.4947	0.1879	0.4202	0.4413	0.5812	0.4039	0.4748	0.3921	0.5408	0.4446
