GENE	COVERAGE	STRAIN	GROUP
G232_10299	12.2230	Rstd	R
G232_10299	0.3287	SM102	S
G232_10299	8.0403	SM104	S
G232_10299	11.2685	SM105	S
G232_10299	10.6058	SM108	S
G232_10299	8.7739	SM109	S
G232_10299	5.3072	SM11	S
G232_10299	5.1788	SM122	S
G232_10299	7.4214	SM13	S
G232_10299	4.0376	SM14	S
G232_10299	0.4093	SM18	S
G232_10299	8.1140	SM24	S
G232_10299	6.9384	SM27	S
G232_10299	9.5464	SM28	S
G232_10299	10.9649	SM29	S
G232_10299	9.6381	SM35	S
G232_10299	0.2646	SM36	S
G232_10299	8.6496	SM42	S
G232_10299	7.0970	SM48	S
G232_10299	8.6975	SM57	S
G232_10299	9.1174	SM66	S
G232_10299	9.3182	SM67	S
G232_10299	0.4138	SM72	S
G232_10299	16.0000	SM74	S
G232_10299	7.8886	SM84	S
G232_10299	7.3584	SM9	S
G232_10299	8.4801	SM91	S
